Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling4TSP,Rolling4TOV,Rolling4ORB,Rolling4FTR,Rolling4Poss,Rolling4OEff,Rolling4DEff,Opp R4TSP,Opp R4TOV,Opp R4ORB,Opp R4FTR,Opp R4Poss,Opp R4OEff,Opp R4DEff
WAS,CON,20,"Fri, Aug 7, 2015",72,86,0,0,0.516647532,0.136341101,0.212121212,0.26666666699999997,70.7328,101.7915309,121.58432859999998,0.619596542,0.11479591800000001,0.304347826,0.10769230800000001,68.544,125.4668534,105.04201680000001,0.54046791,0.111877959,0.24553131,0.200992063,69.2928,111.16777900000001,94.38639753,0.504834633,0.178102817,0.215381458,0.192315462,77.8176,93.83264021,88.94728818
WAS,CON,21,"Sun, Aug 9, 2015",84,73,1,1,0.641025641,0.143753267,0.17391304300000002,0.5490196079999999,69.6192,120.6563707,104.8561316,0.47550807700000003,0.094384143,0.263157895,0.375,71.7696,101.71437490000001,117.04119850000001,0.5268383010000001,0.130561558,0.237955552,0.22123015899999998,69.4176,105.64757809999999,98.44181083,0.531501615,0.156330733,0.231123587,0.173084693,75.2352,102.06106650000001,91.43557962
WAS,IND,22,"Tue, Aug 11, 2015",62,73,0,1,0.5048859929999999,0.185676393,0.137931034,0.10526315800000001,68.544,90.45284781,106.5009337,0.484856536,0.117260788,0.352941176,0.157142857,70.3488,103.76864990000001,88.13227802,0.525993364,0.12396219900000001,0.218933813,0.330707283,68.7552,105.36976499999999,106.32151409999999,0.559024258,0.13942088,0.34254337700000004,0.403798129,77.5776,114.6611578,104.4225686
WAS,MIN,23,"Sun, Aug 16, 2015",77,69,1,1,0.516917293,0.10781025400000001,0.228571429,0.223880597,72.4608,106.26435259999998,95.22390037,0.44072559999999994,0.11327594,0.325581395,0.123287671,71.3088,96.76225094,107.98106259999999,0.541248805,0.15506266900000001,0.195277037,0.310594501,68.7072,103.2506678,107.1233071,0.500788046,0.13459480699999998,0.232912767,0.18043419800000002,71.2224,100.1489926,105.2897317
WAS,MIN,24,"Wed, Aug 19, 2015",79,61,1,0,0.541689523,0.12059816699999999,0.303030303,0.215384615,70.0032,112.85198390000002,87.13887365,0.431522354,0.165328295,0.297297297,0.295081967,70.7328,86.24004705,111.68792979999999,0.544869115,0.143395254,0.18813418,0.28620750699999997,70.3392,104.7912755,107.0413236,0.498035419,0.14250778,0.20260973699999998,0.156599699,72.6144,96.94790713,101.91574909999999
WAS,CHI,25,"Fri, Aug 21, 2015",85,87,0,0,0.549095607,0.134228188,0.117647059,0.109589041,81.984,103.6787666,106.11826699999999,0.516136687,0.151087832,0.39473684200000003,0.113924051,80.9088,107.5284765,105.0565575,0.551129613,0.13945952,0.210861452,0.273386995,70.1568,107.55638870000001,98.42995984,0.492470421,0.14118460800000002,0.233815522,0.18588622,78.9984,96.83801431,97.06264735
WAS,CHI,26,"Sun, Aug 23, 2015",64,66,0,1,0.432900433,0.177935943,0.303030303,0.212121212,76.7232,83.41675008,86.02352352,0.457570715,0.17217630899999997,0.3125,0.258064516,74.0352,89.14678423,86.44536653,0.528147104,0.13707825,0.19679495600000002,0.16352935300000002,73.248,103.3119877,98.74549368,0.45606578799999997,0.11888618599999999,0.25300411899999997,0.211820242,77.6832,95.15280135,99.51063423
WAS,PHO,27,"Fri, Aug 28, 2015",71,63,1,1,0.515988372,0.137844612,0.10344827599999999,0.25,73.72800000000001,96.29991319,85.44921875,0.46570076899999996,0.219298246,0.264705882,0.076923077,74.5344,84.52472952,95.25802851,0.510150714,0.135143138,0.238069773,0.190243866,75.2928,101.55296329999999,93.62614113,0.49099845299999995,0.157625958,0.25628374600000003,0.251577638,70.9056,96.42896478,103.40606070000001
WAS,SEA,28,"Sun, Aug 30, 2015",59,69,0,0,0.421669525,0.186133085,0.264705882,0.13636363599999998,73.8816,79.85750173,93.39267152,0.595238095,0.22678762,0.208333333,0.7209302329999999,67.1616,102.73727840000001,87.8478178,0.509918484,0.142651727,0.206788985,0.196773717,75.6096,99.06185344,91.18247073,0.521899765,0.17043895,0.22696982,0.221566071,72.1632,98.70069596,109.23747979999999
WAS,PHO,29,"Wed, Sep 2, 2015",53,73,0,0,0.392011834,0.150753769,0.35135135100000003,0.196721311,63.93600000000001,82.8953954,114.1766767,0.608739159,0.189291509,0.22727272699999998,0.14285714300000002,66.2016,110.2692382,80.05848801,0.479913484,0.159035457,0.19720788,0.17701847199999998,76.5792,90.8132329,92.74592019,0.526067973,0.17534408,0.277748564,0.270286293,71.328,100.96990600000001,105.10473300000001
WAS,LAS,30,"Thu, Sep 3, 2015",91,93,0,0,0.5921395110000001,0.072428778,0.2,0.152777778,73.7664,123.3623981,126.07365959999998,0.687869822,0.161290323,0.4,0.7,69.696,133.43663909999998,130.567034,0.440642541,0.163166852,0.255633953,0.19880154,72.0672,85.6173901,94.76052262,0.550935169,0.123423647,0.24910037899999998,0.191385657,70.5696,111.45331599999999,100.3263943
WAS,ATL,31,"Sun, Sep 6, 2015",67,73,0,0,0.474235561,0.175151798,0.228571429,0.073529412,74.5344,89.89137901,97.94135325,0.49565453600000003,0.169223827,0.25,0.41666666700000005,76.4544,95.48175121,87.63393605,0.480452311,0.136790061,0.229876377,0.18396568100000002,71.328,95.60380209,104.7730566,0.520934042,0.122040452,0.34632967600000003,0.30613860600000004,76.2912,108.8231321,103.8747806
WAS,IND,32,"Tue, Sep 8, 2015",76,72,1,1,0.512682137,0.228880566,0.28125,0.265625,83.6352,90.87082951,86.08815427,0.448654038,0.18322475600000002,0.289473684,0.253521127,83.7504,85.96973865,90.74583524,0.470014108,0.14611685800000002,0.261157166,0.139848034,71.5296,94.00166855,107.8960903,0.518338379,0.16587105300000002,0.278810006,0.21617478,74.9472,100.0021041,99.65067839
WAS,NYL,33,"Fri, Sep 11, 2015",82,55,1,0,0.581395349,0.134936212,0.275862069,0.089552239,70.5792,116.1815379,77.92664128,0.40873959600000004,0.161933234,0.21052631600000002,0.193548387,69.3888,79.26351227,118.174691,0.492767261,0.156803728,0.265293195,0.172163375,73.968,96.75500049,106.06996090000001,0.484356679,0.140749865,0.307843902,0.177137446,73.2096,98.80059661,99.79916631
WAS,ATL,34,"Sun, Sep 13, 2015",71,73,0,1,0.517492711,0.18912529600000003,0.294117647,0.20967741899999998,71.616,99.13985702,101.932529,0.494579946,0.13986014,0.322580645,0.215384615,72.768,100.3188215,97.57036059999999,0.540113139,0.152849339,0.24642087399999998,0.145371107,75.6288,105.0765361,97.00745209,0.48110635,0.168505774,0.327973033,0.245080902,80.0736,95.13819704,88.15148367
CON,WAS,1,"Fri, Jun 5, 2015",68,73,0,1,0.433231397,0.09250693800000001,0.31578947399999996,0.21126760600000002,71.5008,95.10383101,102.0967598,0.47799895200000003,0.105435801,0.384615385,0.25,67.5456,108.0751374,100.6727307,,,,,,,,,,,,,,
CON,ATL,2,"Sun, Jun 7, 2015",75,70,1,0,0.47253024200000004,0.121735281,0.19047619,0.169014085,79.0656,94.85794075,88.53407803,0.461011591,0.247720967,0.5,0.25,80.5632,86.88830632,93.09461392,,,,,,,,,,,,,,
CON,CHI,3,"Thu, Jun 11, 2015",67,65,1,1,0.44714362,0.11775789,0.236842105,0.179104478,72.8832,91.92790657,89.18378995,0.422516901,0.12511374,0.27777777800000003,0.21739130399999998,74.8032,86.8946783,89.56836071,,,,,,,,,,,,,,
CON,ATL,4,"Sun, Jun 14, 2015",82,64,1,1,0.665152498,0.27173913,0.272727273,0.084745763,75.4944,108.6173279,84.77449983,0.461893764,0.25728988,0.333333333,0.140625,79.9488,80.05123279,102.56564200000001,,,,,,,,,,,,,,
CON,SEA,5,"Tue, Jun 16, 2015",79,58,1,0,0.541689523,0.141309468,0.290322581,0.246153846,72.8832,108.39260630000001,79.57938181,0.47603414299999997,0.265315967,0.153846154,0.264150943,75.7632,76.55431661,104.2722588,0.504514439,0.15093481,0.25395876100000003,0.16103298300000002,74.736,97.62675156,91.14728189,0.477863616,0.140592227,0.137224265,0.20169890899999998,71.5584,92.00953208,96.44364878
CON,PHO,6,"Fri, Jun 19, 2015",90,78,1,0,0.454361874,0.116029989,0.425531915,0.10869565199999999,88.3584,101.85788790000001,88.27683616,0.46428571399999996,0.2,0.325,0.246575342,88.32,88.31521739,101.90217390000001,0.5316289710000001,0.163135442,0.247592037,0.169754543,75.0816,100.9489454,85.51793741,0.465794217,0.13988883900000001,0.22242132899999997,0.252841768,79.1616,91.78852337,94.70590425
CON,LAS,7,"Sun, Jun 21, 2015",76,68,1,0,0.511853448,0.097276265,0.172413793,0.246153846,74.1504,102.4943898,91.70550665,0.525339926,0.198216056,0.225806452,0.20338983100000002,70.7712,96.08428287,107.3883162,0.527086879,0.161709119,0.30635596800000003,0.154674935,77.4048,102.6989322,85.45362694,0.508050249,0.18744759,0.287728669,0.122459187,71.5872,95.88590409,107.3544774
CON,LAS,8,"Fri, Jun 26, 2015",80,76,1,1,0.449034576,0.11871784699999999,0.365853659,0.333333333,82.6368,96.80916976,91.96871128,0.52983826,0.209435626,0.28571428600000004,0.181818182,79.4112,95.70438427,100.7414571,0.543264336,0.15658871300000002,0.29024889,0.171437277,77.7216,105.340553,86.08405611,0.5308531360000001,0.181714232,0.272577154,0.197527493,73.3824,100.2095357,108.89061570000001
CON,IND,9,"Tue, Jun 30, 2015",84,92,0,1,0.575027382,0.12042389199999999,0.208333333,0.166666667,74.9184,112.12198870000002,122.80027340000002,0.682087782,0.21980564600000002,0.333333333,0.39285714299999996,75.3024,122.17406090000001,111.55022949999999,0.489234855,0.118333392,0.31353048699999997,0.23358416899999998,79.5072,102.38851340000001,87.88260897,0.506631603,0.136496702,0.252586824,0.282523869,79.1712,100.3687923,102.8772221
CON,CHI,10,"Thu, Jul 2, 2015",74,77,0,1,0.471938776,0.151515152,0.333333333,0.121621622,79.104,93.54773463,97.34021036,0.56122449,0.179425837,0.26666666699999997,0.225806452,72.57600000000001,106.095679,101.96208109999999,0.49756932,0.113111998,0.293033175,0.213712375,80.016,103.320859,98.68783186,0.5383094310000001,0.121242953,0.218347812,0.217862328,80.5056,107.9684118,107.77195359999999
CON,CHI,11,"Sun, Jul 12, 2015",76,96,0,0,0.536723164,0.112781955,0.153846154,0.225806452,72.768,104.4415128,131.92612140000003,0.6600660070000001,0.120889749,0.375,0.164179104,70.7712,135.6483993,107.3883162,0.501963545,0.12198328900000001,0.26998353,0.21694386699999998,77.7024,101.24332070000001,100.95367540000001,0.517811255,0.111674362,0.220543758,0.268548021,79.1616,105.43518459999999,110.2693862
CON,MIN,12,"Tue, Jul 14, 2015",79,85,0,1,0.538147139,0.16018306599999999,0.225806452,0.086956522,77.184,102.3528192,110.1264511,0.599266779,0.174581006,0.233333333,0.26984127,75.7632,112.1916709,104.2722588,0.508180974,0.12585971099999999,0.26534162,0.211857018,77.3568,101.7301015,111.0088291,0.526515492,0.140012259,0.247128883,0.18509615399999998,74.4672,104.7651732,92.08579737
CON,NYL,13,"Thu, Jul 16, 2015",57,64,0,0,0.38081240000000005,0.166963491,0.17073170699999998,0.11428571400000001,79.5264,71.67431193,80.47642041,0.439077936,0.15137401,0.21875,0.31147541,75.7248,84.51656525,75.27256592,0.530459115,0.136226016,0.23032981800000002,0.150262815,75.9936,103.11601379999999,115.54826399999999,0.5395647929999999,0.150974154,0.302254399,0.31546345800000003,74.5824,108.3167263,104.2025161
CON,WAS,14,"Sun, Jul 19, 2015",82,89,0,0,0.511477046,0.157629256,0.37142857100000004,0.148648649,78.8736,103.9638105,112.8387699,0.6026543879999999,0.139794967,0.214285714,0.448275862,76.6464,116.117652,106.9848029,0.48190537,0.147860916,0.220929412,0.13716757699999998,77.1456,93.00409464,104.96730079999999,0.41718734,0.144187231,0.280221441,0.184895487,73.5072,85.21213515,97.74214536
CON,MIN,15,"Wed, Jul 22, 2015",78,77,1,0,0.510471204,0.16411378599999998,0.35135135100000003,0.125,75.264,103.6352041,102.30654759999999,0.466779825,0.162469537,0.409090909,0.18666666699999998,77.2608,99.66244201,100.95675940000001,0.491789937,0.14938944199999998,0.230453221,0.14392433400000001,77.08800000000001,95.60811359,108.84194070000001,0.51902646,0.126028022,0.228525641,0.144182919,76.08,104.3200983,92.91098681
CON,IND,16,"Tue, Jul 28, 2015",73,75,0,1,0.5129286120000001,0.201884253,0.24137931,0.184615385,78.8736,92.55314833,95.08885102,0.44138418100000004,0.13270722699999998,0.35135135100000003,0.086419753,81.5616,91.95503766,89.50290333,0.485226947,0.1622224,0.27982952,0.11872272099999999,77.712,95.40653642,101.43704720000001,0.526363121,0.152843136,0.234076863,0.22998454100000001,72.6624,104.0558742,99.34891793
CON,SEA,17,"Fri, Jul 31, 2015",67,66,1,1,0.460924601,0.180423996,0.171428571,0.222222222,79.3728,84.41178842,83.15191098,0.47577854700000005,0.177809388,0.176470588,0.262295082,75.2256,87.73608984,89.06542454,0.478922315,0.17264769600000002,0.283722735,0.143137437,78.1344,92.9566187,97.67764723,0.525203257,0.180817182,0.164285714,0.272209821,71.8176,94.65981596,109.131786
CON,IND,18,"Sun, Aug 2, 2015",70,83,0,0,0.523325359,0.152129817,0.115384615,0.30909090899999997,72.8448,96.09471095,113.94087160000001,0.574792244,0.15258216,0.45161290299999995,0.474576271,68.352,121.43024340000001,102.41104870000001,0.49895036600000003,0.176012823,0.283896951,0.17012156399999998,78.096,96.14098782,98.34651988,0.45757675600000003,0.154832464,0.24497950000000002,0.21101901399999998,74.5344,90.11964207,101.2233936
CON,SAS,19,"Tue, Aug 4, 2015",82,51,1,1,0.522159959,0.177973199,0.333333333,0.053333333,80.1792,102.2709132,63.60751916,0.439049587,0.265553869,0.033333333,0.054545455,74.9568,68.03919057,109.3963456,0.501912444,0.174637963,0.219885962,0.210232129,76.5888,94.17371294,98.62204529,0.59743808,0.18209816199999998,0.257473545,0.353750478,74.4768,109.9823841,99.59243927
CON,WAS,20,"Fri, Aug 7, 2015",86,72,1,1,0.619596542,0.11479591800000001,0.304347826,0.10769230800000001,68.544,125.4668534,105.04201680000001,0.516647532,0.136341101,0.212121212,0.26666666699999997,70.7328,101.7915309,121.58432859999998,0.504834633,0.178102817,0.215381458,0.192315462,77.8176,93.83264021,88.94728818,0.54046791,0.111877959,0.24553131,0.200992063,69.2928,111.16777900000001,94.38639753
CON,WAS,21,"Sun, Aug 9, 2015",73,84,0,0,0.47550807700000003,0.094384143,0.263157895,0.375,71.7696,101.71437490000001,117.04119850000001,0.641025641,0.143753267,0.17391304300000002,0.5490196079999999,69.6192,120.6563707,104.8561316,0.531501615,0.156330733,0.231123587,0.173084693,75.2352,102.06106650000001,91.43557962,0.5268383010000001,0.130561558,0.237955552,0.22123015899999998,69.4176,105.64757809999999,98.44181083
CON,TUL,22,"Wed, Aug 12, 2015",80,74,1,1,0.513874615,0.113843352,0.31578947399999996,0.136986301,72.8064,109.88045009999999,101.6394163,0.510485651,0.152082358,0.193548387,0.23076923100000002,76.3008,96.98456635,104.8481798,0.535147484,0.13482077,0.254055917,0.211279138,73.3344,106.38671310000001,99.90790150000001,0.455401847,0.112512561,0.363992715,0.289473255,75.3024,99.80478483,108.9958497
CON,NYL,23,"Fri, Aug 14, 2015",78,90,0,1,0.613207547,0.210918114,0.1,0.21052631600000002,75.456,103.37150129999999,119.27480919999999,0.5684689239999999,0.081244197,0.28125,0.16438356199999998,74.0736,121.50077759999998,105.3006739,0.532784798,0.125249153,0.304157132,0.16825298600000002,73.3248,109.8331479,96.8325377,0.545478907,0.12958693699999999,0.22990633800000002,0.20042847,76.032,108.4282871,87.67089863
CON,ATL,24,"Sun, Aug 16, 2015",77,90,0,0,0.519147789,0.15880217800000002,0.457142857,0.176470588,69.2736,111.1534553,129.9196231,0.601282737,0.138185168,0.41666666700000005,0.525423729,73.7664,122.00676729999999,104.38356759999999,0.555546695,0.13348538199999999,0.24582379899999998,0.207551231,72.14399999999999,110.1082949,110.7493602,0.51637899,0.148961832,0.26486014,0.265893494,80.6016,100.912757,108.5349602
CON,TUL,25,"Fri, Aug 21, 2015",76,84,0,0,0.512405609,0.15880217800000002,0.382352941,0.117647059,72.1536,105.3308497,116.41830759999999,0.528700906,0.11180679800000001,0.34375,0.308823529,75.3024,111.55022949999999,100.92639809999999,0.530434507,0.144486947,0.28402255600000004,0.22474580100000002,72.3264,106.52994540000002,116.9687618,0.48186248299999995,0.11310559199999999,0.267444707,0.326161859,75.8592,100.22602690000001,114.9676856
CON,ATL,26,"Sun, Aug 23, 2015",92,102,0,1,0.5741387920000001,0.130264872,0.333333333,0.242857143,77.8752,118.1377383,130.9787968,0.709910913,0.17273146,0.333333333,0.164179104,75.6864,134.7666159,121.55420259999998,0.53965889,0.160591455,0.313821318,0.160407566,72.4224,107.43406409999999,116.81303899999999,0.532241161,0.11992414900000001,0.326236264,0.33136550000000004,77.08800000000001,109.2456337,106.6034717
CON,ATL,27,"Tue, Aug 25, 2015",57,71,0,0,0.41208791200000006,0.147856087,0.243902439,0.19047619,68.3136,83.43872962,103.9324527,0.486035049,0.109702584,0.393939394,0.196969697,66.2784,107.1238895,86.00086906,0.554724934,0.164696835,0.318207283,0.186875276,73.6896,109.4983862,124.1478842,0.5569757470000001,0.13056905300000002,0.323031136,0.282858037,76.0416,112.26320919999999,108.8219502
CON,PHO,28,"Thu, Aug 27, 2015",80,81,0,1,0.526038927,0.095192765,0.258064516,0.15942029,72.9984,109.59144309999999,110.9613361,0.616626066,0.19588638600000002,0.39285714299999996,0.321428571,67.8528,119.3760611,117.90228259999999,0.504445025,0.148931329,0.35418289299999994,0.181862745,71.904,104.5151932,120.31229509999999,0.48711040299999997,0.158276517,0.23256458100000002,0.260762483,71.4912,94.11671189,102.9991875
CON,NYL,29,"Sat, Aug 29, 2015",66,80,0,1,0.528846154,0.223880597,0.107142857,0.10344827599999999,74.304,88.82428941,107.6658053,0.609756098,0.18610421800000002,0.2,0.20338983100000002,72.57600000000001,110.2292769,90.93915344,0.50616781,0.133028975,0.30441330699999997,0.177600171,72.8352,104.1246902,115.5727233,0.562418858,0.16279587199999998,0.301267281,0.183004915,72.3648,109.86359660000001,97.06080979
CON,CHI,30,"Sun, Aug 30, 2015",72,68,1,0,0.503074343,0.173290203,0.257142857,0.262295082,74.4576,96.69932955,91.32714458,0.425425425,0.101214575,0.194444444,0.180555556,78.6432,86.46647135,91.55273438,0.510277946,0.14929858,0.23561078600000002,0.174050475,73.3728,99.99805011,113.3845978,0.49409496299999994,0.133494206,0.351182251,0.206628932,75.9936,103.17700079999999,105.4139936
CON,IND,31,"Tue, Sep 1, 2015",51,81,0,0,0.380824373,0.19286403100000002,0.18918918899999998,0.095238095,72.9216,69.93812533,111.07819909999999,0.565642458,0.173210162,0.321428571,0.23076923100000002,74.49600000000001,108.73067009999998,68.46005155,0.492511834,0.16005491300000002,0.216563167,0.17890996,72.5184,94.63844792,103.47168470000001,0.5446831679999999,0.178998248,0.27486263699999997,0.249991205,76.5888,102.5926055,97.00594967
CON,SAS,32,"Fri, Sep 4, 2015",73,72,1,0,0.524124067,0.10303967,0.233333333,0.059701493,67.8144,107.64675349999999,106.1721404,0.494233937,0.087675351,0.20588235300000002,0.132352941,69.9264,102.9654036,104.3954787,0.48469594899999996,0.17130689899999998,0.202884855,0.155100436,73.6704,91.26329685,105.2581213,0.413135354,0.11226377900000001,0.253259713,0.181528105,73.2384,86.27852419,104.2838492
CON,NYL,33,"Wed, Sep 9, 2015",64,74,0,0,0.435492651,0.09818360300000001,0.22727272699999998,0.212121212,68.6208,93.26618168,107.8390226,0.53747821,0.148441366,0.3125,0.125,68.0064,108.8132882,94.10878976,0.484217234,0.173268625,0.19670205899999998,0.130170736,72.3744,90.77712444,104.0608223,0.484356679,0.140749865,0.307843902,0.177137446,73.2096,98.80059661,99.79916631
CON,CHI,34,"Sun, Sep 13, 2015",86,75,1,1,0.5111745129999999,0.076821773,0.303030303,0.243243243,77.8752,110.43310320000002,96.30793886,0.508957655,0.159671533,0.37142857100000004,0.265625,71.6928,104.6130155,119.9562578,0.46087885799999995,0.141844377,0.226734527,0.15733897,70.9536,91.88759751,104.1041267,0.5350842889999999,0.105505474,0.28173475800000003,0.19833126,74.9664,112.0691544,89.29583152
CHI,IND,1,"Fri, Jun 5, 2015",95,72,1,1,0.53108229,0.10951812,0.428571429,0.282051282,82.0224,115.82201940000002,87.78089888,0.47293746700000006,0.208073242,0.275,0.196969697,81.7152,88.11090226,116.2574405,,,,,,,,,,,,,,
CHI,TUL,2,"Sat, Jun 6, 2015",93,101,0,0,0.614429175,0.16541685,0.296296296,0.303030303,79.3728,117.16860179999999,127.24762140000001,0.6167562289999999,0.154830718,0.375,0.32857142899999997,81.4848,123.9494973,114.1317154,,,,,,,,,,,,,,
CHI,CON,3,"Thu, Jun 11, 2015",65,67,0,0,0.422516901,0.12511374,0.27777777800000003,0.21739130399999998,74.8032,86.8946783,89.56836071,0.44714362,0.11775789,0.236842105,0.179104478,72.8832,91.92790657,89.18378995,,,,,,,,,,,,,,
CHI,IND,4,"Sun, Jun 14, 2015",98,72,1,0,0.646437995,0.165198238,0.291666667,0.253731343,80.44800000000001,121.8178202,89.49880668,0.413412954,0.10300782900000001,0.204081633,0.287671233,83.5968,86.12769867,117.2293676,,,,,,,,,,,,,,
CHI,ATL,5,"Fri, Jun 19, 2015",73,74,0,0,0.49111948299999997,0.194974003,0.243243243,0.403225806,79.9872,91.26460234,92.51480237,0.46111665,0.174825175,0.28571428600000004,0.183098592,83.7504,88.35778695,87.1637628,0.55361659,0.141311737,0.323578042,0.264051058,79.1616,110.42577990000001,98.52392191,0.461980864,0.19802800199999998,0.390916737,0.20871766,77.0208,90.59973961,92.91217127
CHI,SAS,6,"Sat, Jun 20, 2015",95,87,1,0,0.581253059,0.128040973,0.21621621600000002,0.078947368,82.2912,115.44369259999999,105.72211850000001,0.49476797100000003,0.13736263699999998,0.302325581,0.2125,85.3632,101.91745390000001,111.28917379999999,0.543625889,0.162675708,0.277245996,0.294344689,78.6528,104.2864257,99.70739778,0.441668326,0.156616771,0.202522065,0.23029453,74.5632,84.14711165,102.88652009999998
CHI,ATL,7,"Wed, Jun 24, 2015",100,96,1,1,0.5692167579999999,0.145857643,0.27027027,0.472222222,89.1264,112.2002011,107.712193,0.498132005,0.118873446,0.326086957,0.159090909,90.5856,105.97710890000002,110.3928218,0.535331859,0.153331739,0.257225976,0.238323956,79.3824,103.8551984,94.32602207,0.470128385,0.195606805,0.34777948200000003,0.16131118,77.13600000000001,90.43299301,97.39964799
CHI,IND,8,"Fri, Jun 26, 2015",83,77,1,0,0.49124053,0.09627727900000001,0.261904762,0.181818182,79.1808,104.8233915,97.24579696,0.562536528,0.208236927,0.1875,0.350877193,77.2224,99.71200066,107.4817669,0.572006824,0.158517714,0.25534909899999997,0.302031685,82.9632,110.1815791,98.86198015,0.515929897,0.142698187,0.26147729399999997,0.278847398,78.4512,101.93876479999999,99.63546720000001
CHI,WAS,9,"Sun, Jun 28, 2015",71,86,0,0,0.5115273779999999,0.11479591800000001,0.125,0.138461538,71.42399999999999,99.40636201,120.4077061,0.5883962779999999,0.12036591199999999,0.310344828,0.085714286,71.1168,120.9278258,99.83576314,0.533207458,0.141287475,0.247908623,0.284053395,82.6464,105.9329719,100.7987277,0.5707043820000001,0.163492049,0.260756082,0.279411281,73.8528,109.02638710000001,105.8488831
CHI,NYL,10,"Tue, Jun 30, 2015",81,89,0,1,0.499260355,0.089766607,0.225,0.281690141,76.9152,105.3107838,115.7118489,0.588002114,0.136861314,0.272727273,0.303030303,75.5328,117.82960520000002,107.23818,0.5383094310000001,0.121242953,0.218347812,0.217862328,80.5056,107.9684118,107.77195359999999,0.510882548,0.207424515,0.260044803,0.27453473899999997,74.3904,93.36697631,96.19134947
CHI,CON,11,"Thu, Jul 2, 2015",77,74,1,0,0.56122449,0.179425837,0.26666666699999997,0.225806452,72.57600000000001,106.095679,101.96208109999999,0.471938776,0.151515152,0.333333333,0.121621622,79.104,93.54773463,97.34021036,0.517811255,0.111674362,0.220543758,0.268548021,79.1616,105.43518459999999,110.2693862,0.501963545,0.12198328900000001,0.26998353,0.21694386699999998,77.7024,101.24332070000001,100.95367540000001
CHI,MIN,12,"Fri, Jul 10, 2015",90,83,1,1,0.615426696,0.120307988,0.172413793,0.333333333,74.9952,120.00768049999999,110.6737498,0.49569995200000005,0.09706643699999999,0.275,0.115384615,78.4512,105.79825420000002,114.72099850000001,0.515813188,0.12006641,0.219642857,0.206944078,75.024,103.90905409999999,108.8318583,0.526515492,0.140012259,0.247128883,0.18509615399999998,74.4672,104.7651732,92.08579737
CHI,CON,13,"Sun, Jul 12, 2015",96,76,1,1,0.6600660070000001,0.120889749,0.375,0.164179104,70.7712,135.6483993,107.3883162,0.536723164,0.112781955,0.153846154,0.225806452,72.768,104.4415128,131.92612140000003,0.54685973,0.126074088,0.197270115,0.24482286600000003,73.9776,107.7051263,112.18884650000001,0.530459115,0.136226016,0.23032981800000002,0.150262815,75.9936,103.11601379999999,115.54826399999999
CHI,WAS,14,"Wed, Jul 15, 2015",85,57,1,1,0.491215904,0.084638172,0.39473684200000003,0.072289157,76.3392,111.3451543,74.6667505,0.37638668799999997,0.156041016,0.225,0.12857142900000001,77.4912,73.55673935,109.68987450000002,0.5839943870000001,0.127597545,0.259770115,0.251252258,73.8144,116.7656357,108.933999,0.41718734,0.144187231,0.280221441,0.184895487,73.5072,85.21213515,97.74214536
CHI,MIN,15,"Fri, Jul 17, 2015",66,84,0,0,0.414572864,0.13100436699999998,0.222222222,0.16438356199999998,78.336,84.25245098,107.2303922,0.526843954,0.111457869,0.23076923100000002,0.148648649,77.4912,108.3994054,85.17096135,0.5819832739999999,0.126315437,0.302204325,0.198902012,73.6704,118.2742283,98.67272439,0.51902646,0.126028022,0.228525641,0.144182919,76.08,104.3200983,92.91098681
CHI,SAS,16,"Sun, Jul 19, 2015",93,82,1,1,0.589802131,0.132100396,0.46666666700000003,0.10810810800000001,73.7664,126.07365959999998,111.1617213,0.557065217,0.108958838,0.17857142899999998,0.179104478,74.49600000000001,110.0730241,124.83891750000001,0.5453203679999999,0.114210069,0.291093214,0.18354628899999997,75.1104,112.8134213,99.98980215,0.443365415,0.151857937,0.256818182,0.281600366,73.1328,88.06740733,99.16001425
CHI,ATL,17,"Tue, Jul 21, 2015",97,92,1,1,0.6133029839999999,0.159438776,0.333333333,0.43076923100000003,81.6768,118.76077420000001,112.6390848,0.589441312,0.152107779,0.225806452,0.169014085,81.6384,112.69206650000001,118.81663529999999,0.538914226,0.11715817099999999,0.36465643299999995,0.127239983,74.8032,114.329916,100.111795,0.5127843089999999,0.174517879,0.307487843,0.307277329,76.8288,99.14243237,102.13030309999999
CHI,PHO,18,"Tue, Jul 28, 2015",87,89,0,0,0.458860759,0.112359551,0.31707317100000004,0.197674419,90.04799999999999,96.61513859,98.83617626,0.555416875,0.139604811,0.18918918899999998,0.3,82.6752,107.650178,105.2310729,0.527223471,0.12679542800000002,0.354239766,0.19388751399999998,77.5296,110.10800970000001,101.4244872,0.537448983,0.126963964,0.131472381,0.268741565,74.4,102.9250222,101.8509652
CHI,LAS,19,"Fri, Jul 31, 2015",77,88,0,1,0.50498426,0.10558423300000001,0.235294118,0.28358209,74.1504,103.84300019999999,118.67771450000001,0.571428571,0.072289157,0.233333333,0.318181818,72.96,120.61403510000001,105.5372807,0.519134685,0.133725772,0.33482384800000003,0.22523383,80.9568,106.4255058,107.4668436,0.539111615,0.15528297,0.144934232,0.217018398,71.9328,99.99414171,98.37316276
