Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling9OEff,Rolling9DEff,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Opp R9Pace,Opp R9 OEff,Opp R9 DEff,Odds,Line,Cover
TOR,1,35,95,103,0,20150108,CHO,0.458,0.13,0.17800000000000002,0.229,96.0,99.0,107.3,0.5,0.076,0.209,0.17,96.0,107.3,99.0,0.4863333333333329,0.13233333333333328,0.24700000000000025,0.19800000000000006,96.5333333333334,104.20000000000003,118.3333333333334,0.4843333333333333,0.1233333333333334,0.29499999999999993,0.27433333333333315,91.33333333333336,109.63333333333323,101.89999999999992,0.5232222222222221,0.09533333333333334,0.2824444444444445,0.20288888888888887,93.42222222222222,116.85555555555551,115.03333333333336,0.4367777777777779,0.1256666666666667,0.2541111111111112,0.25266666666666665,93.55555555555556,98.97777777777785,103.05555555555556,-1100.0,-12.5,-1.0
TOR,1,36,109,96,1,20150110,BOS,0.522,0.11599999999999999,0.306,0.154,97.1,112.3,98.9,0.506,0.16399999999999998,0.214,0.145,97.1,98.9,112.3,0.4976666666666664,0.1466666666666666,0.21800000000000025,0.2306666666666667,98.86666666666672,104.30000000000004,119.50000000000006,0.43566666666666665,0.06599999999999999,0.2273333333333333,0.14733333333333345,90.76666666666661,101.83333333333331,103.46666666666664,0.5102222222222221,0.09955555555555556,0.2716666666666667,0.21022222222222228,94.5,114.33333333333329,115.50000000000006,0.4679999999999999,0.10833333333333328,0.20144444444444445,0.15499999999999992,95.76666666666668,100.79999999999998,103.77777777777777,-1000.0,-12.0,1.0
TOR,1,37,111,114,0,20150112,DET,0.58,0.162,0.256,0.115,97.8,113.5,116.6,0.464,0.068,0.34700000000000003,0.26,97.8,116.6,113.5,0.4973333333333329,0.1396666666666666,0.2326666666666669,0.2240000000000001,99.73333333333339,104.70000000000003,108.0333333333334,0.4843333333333333,0.09633333333333338,0.2486666666666667,0.16933333333333336,96.29999999999993,106.96666666666664,101.76666666666664,0.5101111111111112,0.10411111111111113,0.2828888888888889,0.20455555555555568,94.66666666666669,114.03333333333329,114.86666666666672,0.5315555555555553,0.108,0.26322222222222225,0.15188888888888885,95.12222222222219,111.65555555555551,99.06666666666663,-250.0,-6.5,-1.0
TOR,1,38,100,84,1,20150114,PHI,0.524,0.156,0.22699999999999998,0.171,95.0,105.3,88.4,0.406,0.114,0.22,0.238,95.0,88.4,105.3,0.5199999999999997,0.13599999999999995,0.2466666666666669,0.16600000000000004,96.96666666666674,108.26666666666672,107.60000000000008,0.4806666666666668,0.1533333333333333,0.25933333333333325,0.18766666666666665,91.03333333333329,98.86666666666672,104.39999999999996,0.5112222222222222,0.11177777777777778,0.2668888888888889,0.1914444444444445,95.47777777777776,112.1666666666666,114.56666666666672,0.4427777777777777,0.16988888888888887,0.2716666666666668,0.20244444444444434,93.73333333333332,93.3222222222222,109.65555555555548,-3500.0,-16.0,0.0
TOR,1,39,89,110,0,20150116,ATL,0.463,0.16,0.3,0.159,89.4,99.5,123.0,0.696,0.183,0.14800000000000002,0.203,89.4,123.0,99.5,0.5419999999999997,0.1446666666666666,0.2630000000000002,0.14666666666666672,96.6333333333334,110.36666666666672,101.30000000000004,0.5586666666666669,0.1143333333333333,0.2906666666666668,0.2143333333333334,90.26666666666661,121.79999999999993,98.59999999999997,0.5155555555555555,0.12266666666666665,0.2495555555555556,0.18488888888888896,95.44444444444444,109.87777777777771,109.34444444444452,0.5385555555555557,0.1245555555555555,0.2296666666666665,0.24555555555555564,94.4,113.23333333333332,100.42222222222222,-125.0,-1.0,-1.0
TOR,1,40,93,95,0,20150118,NOP,0.479,0.15,0.18899999999999997,0.333,92.5,100.6,102.7,0.506,0.158,0.268,0.146,92.5,102.7,100.6,0.5223333333333329,0.1593333333333333,0.2610000000000002,0.1483333333333334,94.06666666666672,106.10000000000004,109.33333333333336,0.4680000000000002,0.151,0.3313333333333334,0.306,89.06666666666672,107.13333333333333,111.46666666666664,0.5056666666666667,0.13077777777777774,0.2538888888888889,0.1832222222222223,95.35555555555555,107.38888888888886,110.94444444444453,0.4959999999999998,0.1381111111111111,0.2909999999999999,0.2413333333333333,89.94444444444444,108.28888888888888,106.18888888888884,-335.0,-7.5,-1.0
TOR,0,41,92,89,1,20150119,MIL,0.433,0.13,0.385,0.156,91.7,100.3,97.1,0.48,0.155,0.244,0.211,91.7,97.1,100.3,0.4886666666666663,0.1553333333333333,0.2386666666666669,0.22100000000000009,92.30000000000004,101.80000000000004,104.70000000000003,0.5023333333333334,0.15666666666666662,0.2846666666666666,0.2286666666666667,88.06666666666666,105.9333333333334,98.03333333333336,0.4983333333333334,0.1412222222222222,0.2441111111111111,0.19500000000000006,95.26666666666668,104.75555555555552,110.21111111111121,0.4995555555555556,0.1547777777777778,0.2430000000000001,0.18055555555555547,92.37777777777778,102.31111111111116,93.8444444444444,-120.0,-1.0,1.0
TOR,0,42,86,92,0,20150121,MEM,0.34700000000000003,0.124,0.368,0.318,88.7,97.0,103.7,0.466,0.13,0.237,0.311,88.7,103.7,97.0,0.4583333333333329,0.1466666666666666,0.2913333333333336,0.21600000000000005,91.20000000000003,100.13333333333335,107.60000000000008,0.4920000000000002,0.1193333333333334,0.2486666666666666,0.2356666666666668,93.0,108.7,106.69999999999996,0.4993333333333333,0.146,0.2574444444444444,0.19777777777777786,95.56666666666666,104.9333333333333,109.46666666666677,0.4943333333333335,0.13266666666666665,0.2467777777777777,0.1932222222222222,92.87777777777777,105.16666666666674,105.42222222222229,170.0,5.0,-1.0
TOR,0,43,91,86,1,20150123,PHI,0.45,0.134,0.28300000000000003,0.238,88.7,102.6,97.0,0.438,0.168,0.341,0.185,88.7,97.0,102.6,0.4196666666666664,0.1346666666666666,0.3140000000000002,0.2690000000000001,90.9666666666667,99.30000000000004,101.16666666666671,0.4296666666666667,0.15999999999999995,0.25399999999999995,0.18466666666666665,92.79999999999994,92.26666666666672,113.4333333333333,0.4797777777777778,0.14455555555555552,0.2692222222222222,0.21377777777777784,94.92222222222223,103.36666666666662,106.17777777777786,0.4382222222222223,0.14822222222222228,0.2486666666666669,0.2076666666666666,92.71111111111112,94.16666666666669,105.31111111111105,-800.0,-11.0,-1.0
TOR,1,44,114,110,1,20150125,DET,0.562,0.079,0.16699999999999998,0.284,95.4,119.6,115.4,0.522,0.12300000000000001,0.311,0.17800000000000002,95.4,115.4,119.6,0.4099999999999997,0.12933333333333327,0.3453333333333335,0.2373333333333334,89.70000000000003,99.9666666666667,99.26666666666672,0.4593333333333332,0.1503333333333334,0.3113333333333333,0.20166666666666666,97.46666666666657,100.43333333333332,106.39999999999998,0.4728888888888889,0.14022222222222214,0.27688888888888885,0.2081111111111112,92.98888888888894,103.3444444444444,103.85555555555565,0.4767777777777778,0.1152222222222222,0.2707777777777778,0.21388888888888888,94.81111111111107,106.41111111111107,106.83333333333329,-280.0,-6.5,-1.0
TOR,0,45,104,91,1,20150127,IND,0.527,0.102,0.2,0.37,90.4,115.0,100.6,0.457,0.132,0.244,0.195,90.4,100.6,115.0,0.4529999999999997,0.11233333333333327,0.27266666666666683,0.2800000000000001,90.93333333333338,106.40000000000003,105.36666666666672,0.4746666666666664,0.15700000000000006,0.21933333333333327,0.2363333333333333,94.63333333333323,99.96666666666664,104.90000000000003,0.4844444444444445,0.13455555555555548,0.2756666666666666,0.21422222222222226,92.92222222222223,105.63333333333328,104.75555555555565,0.4514444444444445,0.14700000000000002,0.2507777777777777,0.22100000000000009,94.48888888888888,97.73333333333332,102.66666666666674,-165.0,-3.5,1.0
TOR,1,46,119,102,1,20150128,SAC,0.613,0.14800000000000002,0.306,0.19,94.3,126.2,108.2,0.527,0.165,0.17600000000000002,0.342,94.3,108.2,126.2,0.5129999999999998,0.10499999999999993,0.2166666666666668,0.2973333333333334,91.50000000000006,112.40000000000003,104.3333333333334,0.4690000000000002,0.16133333333333333,0.2580000000000002,0.2816666666666667,99.23333333333332,99.19999999999996,109.63333333333323,0.485,0.13299999999999995,0.26388888888888884,0.2382222222222223,92.1777777777778,105.9333333333333,104.94444444444453,0.4787777777777776,0.13899999999999996,0.267111111111111,0.23933333333333345,95.97777777777776,103.81111111111116,106.8888888888888,-320.0,-7.0,1.0
TOR,0,47,127,122,1,20150130,BRK,0.5489999999999999,0.079,0.2,0.28300000000000003,93.4,123.2,118.3,0.505,0.059000000000000004,0.28,0.198,93.4,118.3,123.2,0.5673333333333331,0.1096666666666666,0.22433333333333347,0.2813333333333334,93.36666666666672,120.2666666666667,108.06666666666672,0.4393333333333332,0.11933333333333335,0.22333333333333336,0.1546666666666668,91.59999999999998,94.36666666666665,125.09999999999998,0.4886666666666666,0.13144444444444442,0.26944444444444443,0.2465555555555556,91.78888888888888,107.3444444444444,104.0111111111112,0.4749999999999999,0.12666666666666668,0.2236666666666667,0.1857777777777778,91.72222222222223,101.5222222222222,113.51111111111106,-320.0,-7.5,-1.0
TOR,0,48,120,116,1,20150131,WAS,0.563,0.114,0.17600000000000002,0.239,94.5,115.0,111.2,0.532,0.185,0.3,0.405,94.5,111.2,115.0,0.5629999999999998,0.1096666666666666,0.2353333333333335,0.2810000000000001,92.70000000000007,121.4666666666667,109.03333333333336,0.5116666666666669,0.13766666666666666,0.26033333333333336,0.20066666666666647,95.00000000000007,105.9333333333334,106.0666666666667,0.4914444444444444,0.12288888888888888,0.2664444444444445,0.2590000000000001,91.61111111111113,109.33333333333331,107.33333333333343,0.5128888888888888,0.1411111111111111,0.249888888888889,0.19322222222222216,93.98888888888888,104.80000000000004,102.62222222222222,155.0,4.0,1.0
TOR,1,49,75,82,0,20150202,MIL,0.365,0.146,0.26,0.231,88.5,84.7,92.6,0.456,0.121,0.175,0.113,88.5,92.6,84.7,0.5749999999999997,0.1136666666666666,0.2273333333333335,0.23733333333333345,94.06666666666678,121.4666666666667,112.56666666666672,0.5663333333333332,0.141,0.16866666666666666,0.2060000000000001,96.66666666666664,110.1333333333334,100.2666666666667,0.5025555555555554,0.1177777777777778,0.2526666666666667,0.2678888888888889,92.1777777777778,111.05555555555551,106.0222222222223,0.5186666666666668,0.1436666666666667,0.2484444444444445,0.1917777777777777,92.63333333333333,106.12222222222223,101.5222222222222,-290.0,-7.0,-1.0
TOR,1,50,93,109,0,20150204,BRK,0.506,0.094,0.237,0.165,85.5,108.8,127.5,0.5489999999999999,0.081,0.256,0.247,85.5,127.5,108.8,0.4923333333333329,0.11299999999999992,0.2120000000000001,0.2510000000000001,92.13333333333344,107.63333333333335,107.36666666666672,0.5236666666666666,0.09566666666666668,0.2356666666666667,0.15533333333333346,93.2,112.56666666666663,117.59999999999997,0.4898888888888888,0.11733333333333335,0.26055555555555565,0.2565555555555556,91.73333333333332,109.28888888888883,104.90000000000006,0.4866666666666666,0.11977777777777775,0.2258888888888889,0.18466666666666667,92.06666666666668,103.56666666666666,113.62222222222219,-330.0,-8.0,-1.0
TOR,1,51,123,107,1,20150206,LAC,0.62,0.10800000000000001,0.303,0.4,90.1,136.5,118.8,0.526,0.08,0.179,0.321,90.1,118.8,136.5,0.4779999999999997,0.1179999999999999,0.2243333333333334,0.2116666666666668,89.50000000000006,102.83333333333336,110.4333333333334,0.482,0.11533333333333327,0.3006666666666669,0.14,95.86666666666666,103.90000000000003,101.60000000000004,0.498,0.11333333333333336,0.2441111111111112,0.25755555555555554,91.04444444444445,110.23333333333332,108.27777777777784,0.522888888888889,0.1047777777777778,0.2723333333333333,0.18222222222222206,92.28888888888883,113.57777777777781,104.25555555555552,-145.0,-2.5,1.0
TOR,1,52,87,82,1,20150208,SAS,0.459,0.142,0.158,0.257,91.3,95.3,89.9,0.371,0.12300000000000001,0.32299999999999995,0.14,91.3,89.9,95.3,0.4969999999999997,0.1159999999999999,0.2666666666666667,0.2653333333333335,88.03333333333342,110.00000000000004,112.96666666666674,0.5316666666666665,0.14233333333333328,0.194,0.14400000000000016,93.03333333333332,105.3,104.73333333333336,0.5283333333333332,0.11155555555555556,0.2368888888888889,0.26666666666666666,91.2,114.62222222222219,109.95555555555565,0.4846666666666666,0.1278888888888889,0.23844444444444435,0.20544444444444465,91.63333333333333,105.15555555555555,100.56666666666663,100.0,1.0,1.0
TOR,1,53,95,93,1,20150211,WAS,0.48,0.129,0.205,0.289,89.9,105.7,103.5,0.488,0.14800000000000002,0.349,0.118,89.9,103.5,105.7,0.5283333333333329,0.11466666666666656,0.2326666666666667,0.2740000000000001,88.96666666666675,113.53333333333336,112.06666666666672,0.4923333333333337,0.14199999999999993,0.30766666666666675,0.21233333333333326,90.73333333333339,109.06666666666672,92.26666666666672,0.5293333333333332,0.11244444444444444,0.2230000000000001,0.2687777777777778,91.48888888888888,113.81111111111107,109.16666666666674,0.4951111111111111,0.13988888888888887,0.2600000000000001,0.2393333333333333,93.05555555555556,106.0222222222223,102.44444444444441,-200.0,-5.0,-1.0
TOR,0,54,105,80,1,20150220,ATL,0.516,0.11599999999999999,0.3,0.063,96.9,108.4,82.6,0.375,0.185,0.315,0.159,96.9,82.6,108.4,0.5196666666666662,0.1263333333333332,0.2220000000000001,0.3153333333333335,90.43333333333344,112.50000000000004,104.06666666666672,0.5086666666666668,0.11899999999999995,0.15133333333333346,0.17933333333333354,92.56666666666662,105.53333333333323,103.73333333333328,0.5202222222222219,0.11800000000000001,0.22722222222222235,0.26933333333333337,90.87777777777777,112.26666666666668,107.84444444444452,0.5254444444444446,0.11333333333333324,0.18166666666666664,0.2196666666666666,93.43333333333332,110.65555555555551,107.17777777777776,170.0,4.5,1.0
TOR,0,55,76,98,0,20150221,HOU,0.35100000000000003,0.205,0.146,0.28600000000000003,104.5,72.7,93.7,0.452,0.191,0.256,0.262,104.5,93.7,72.7,0.4849999999999994,0.1289999999999999,0.22100000000000009,0.2030000000000001,92.70000000000007,103.13333333333335,92.00000000000006,0.5033333333333333,0.1453333333333333,0.3033333333333333,0.18633333333333324,100.33333333333336,107.16666666666664,112.69999999999992,0.5189999999999997,0.11955555555555555,0.23833333333333345,0.2352222222222223,91.59999999999998,111.53333333333332,105.84444444444452,0.4985555555555555,0.1286666666666667,0.2687777777777778,0.19288888888888872,96.75555555555556,106.94444444444441,108.40000000000003,135.0,3.0,-1.0
TOR,0,56,97,100,0,20150223,NOP,0.446,0.076,0.308,0.262,88.1,110.2,113.6,0.5770000000000001,0.16699999999999998,0.33299999999999996,0.128,88.1,113.6,110.2,0.4489999999999994,0.14999999999999988,0.21700000000000008,0.2126666666666668,97.10000000000008,95.60000000000002,93.26666666666672,0.4780000000000004,0.12066666666666655,0.20666666666666664,0.2906666666666667,89.20000000000003,105.20000000000003,109.3666666666666,0.4898888888888886,0.12588888888888888,0.22055555555555564,0.2458888888888889,92.73333333333332,105.58888888888887,104.23333333333339,0.4823333333333329,0.11688888888888888,0.2883333333333331,0.22644444444444434,90.06666666666666,108.37777777777777,113.27777777777769,-320.0,-7.0,-1.0
TOR,0,57,92,99,0,20150224,DAL,0.506,0.168,0.179,0.083,96.8,95.1,102.3,0.532,0.179,0.21100000000000002,0.19,96.8,102.3,95.1,0.4376666666666661,0.1323333333333332,0.25133333333333346,0.2036666666666668,96.50000000000007,97.10000000000002,96.6333333333334,0.4759999999999998,0.14633333333333334,0.2240000000000003,0.1656666666666667,98.76666666666664,98.43333333333332,96.10000000000008,0.4784444444444442,0.12555555555555556,0.2325555555555556,0.24355555555555564,92.14444444444445,104.14444444444445,103.71111111111117,0.4773333333333332,0.11922222222222227,0.2394444444444444,0.17711111111111116,95.37777777777777,103.96666666666664,101.8222222222222,155.0,4.0,-1.0
TOR,1,58,89,113,0,20150227,GSW,0.429,0.175,0.174,0.299,97.6,91.2,115.8,0.557,0.11199999999999999,0.209,0.184,97.6,115.8,91.2,0.4343333333333328,0.14966666666666653,0.21100000000000008,0.21033333333333348,96.46666666666674,92.6666666666667,103.20000000000007,0.4946666666666668,0.09699999999999998,0.19866666666666666,0.15933333333333333,98.43333333333332,105.2333333333333,108.76666666666668,0.4721111111111109,0.13155555555555554,0.2328888888888889,0.2262222222222223,92.4,101.93333333333332,102.72222222222229,0.5196666666666668,0.11533333333333333,0.2233333333333333,0.15744444444444447,97.5,108.7777777777778,105.35555555555555,-107.0,-1.0,-1.0
TOR,0,59,98,103,0,20150228,NYK,0.469,0.114,0.217,0.272,92.5,105.9,111.3,0.487,0.107,0.21100000000000002,0.4,92.5,111.3,105.9,0.4603333333333328,0.13966666666666658,0.22033333333333333,0.2146666666666668,94.16666666666674,98.83333333333336,110.56666666666678,0.4186666666666667,0.09800000000000016,0.2779999999999997,0.19433333333333336,92.8,99.6666666666666,111.63333333333333,0.479222222222222,0.13477777777777775,0.2233333333333333,0.2337777777777779,93.41111111111107,102.65555555555555,105.30000000000004,0.4406666666666671,0.11311111111111108,0.25555555555555576,0.1894444444444444,91.27777777777777,99.96666666666677,112.73333333333336,-1100.0,-13.0,-1.0
TOR,0,60,114,103,1,20150302,PHI,0.581,0.09,0.278,0.263,88.3,129.1,116.6,0.5770000000000001,0.14800000000000002,0.278,0.16699999999999998,88.3,116.6,129.1,0.4679999999999994,0.15233333333333324,0.19000000000000009,0.2180000000000001,95.6333333333334,97.40000000000003,109.80000000000014,0.429,0.17866666666666664,0.23966666666666656,0.19799999999999995,96.5666666666666,86.56666666666672,96.33333333333326,0.4751111111111109,0.13699999999999998,0.2211111111111111,0.2456666666666668,94.18888888888887,102.33333333333331,103.50000000000006,0.474,0.17066666666666674,0.2306666666666667,0.19911111111111096,96.5222222222222,94.57777777777778,101.85555555555544,-380.0,-8.0,1.0
TOR,1,61,112,120,0,20150304,CLE,0.608,0.085,0.212,0.203,88.0,127.2,136.3,0.609,0.08800000000000001,0.25,0.321,88.0,136.3,127.2,0.4929999999999994,0.1263333333333332,0.223,0.2780000000000001,92.80000000000008,108.73333333333336,114.56666666666678,0.472,0.11999999999999986,0.3260000000000002,0.1296666666666666,91.0,106.0,98.1,0.4707777777777775,0.135,0.21833333333333327,0.23044444444444456,93.98888888888888,101.51111111111106,103.25555555555559,0.5283333333333337,0.13077777777777774,0.249,0.1947777777777777,93.77777777777777,111.3555555555556,99.22222222222229,175.0,4.5,-1.0
TOR,0,62,94,103,0,20150306,CHO,0.445,0.049,0.1,0.14300000000000002,95.1,98.8,108.3,0.5,0.138,0.289,0.212,95.1,108.3,98.8,0.5526666666666661,0.09633333333333324,0.2356666666666667,0.2460000000000001,89.60000000000004,120.73333333333336,121.40000000000008,0.5386666666666667,0.1216666666666667,0.204,0.22066666666666648,94.59999999999998,111.83333333333323,97.49999999999993,0.4873333333333329,0.12866666666666668,0.22433333333333336,0.22444444444444456,93.62222222222219,105.05555555555556,108.41111111111117,0.4907777777777784,0.11411111111111115,0.20388888888888893,0.19077777777777788,93.54444444444445,104.12222222222229,104.53333333333336,-105.0,0.0,-1.0
TOR,0,63,104,108,0,20150308,OKC,0.485,0.073,0.25,0.092,94.1,110.5,114.7,0.5489999999999999,0.162,0.382,0.22,94.1,114.7,110.5,0.5446666666666662,0.07466666666666656,0.19666666666666668,0.20300000000000007,90.46666666666674,118.36666666666667,120.40000000000008,0.4916666666666665,0.09166666666666663,0.2146666666666668,0.21233333333333326,98.1666666666668,110.20000000000013,107.40000000000002,0.4834444444444441,0.1197777777777778,0.21266666666666667,0.2082222222222224,94.2,104.28888888888888,108.9444444444445,0.4837777777777777,0.10922222222222214,0.2960000000000001,0.20855555555555547,98.01111111111106,110.73333333333336,103.82222222222215,245.0,7.0,1.0
TOR,0,64,107,117,0,20150310,SAS,0.485,0.079,0.36,0.134,92.7,115.4,126.2,0.547,0.10099999999999999,0.317,0.282,92.7,126.2,115.4,0.5126666666666662,0.06899999999999991,0.18733333333333327,0.14600000000000013,92.40000000000008,112.16666666666669,119.76666666666678,0.5759999999999997,0.10299999999999997,0.166,0.2226666666666668,98.2666666666667,118.06666666666663,102.16666666666674,0.4799999999999998,0.11500000000000002,0.2071111111111112,0.2114444444444446,93.88888888888887,104.5222222222222,112.51111111111116,0.5163333333333332,0.1222222222222222,0.1958888888888888,0.2085555555555557,97.18888888888887,108.05555555555556,103.24444444444441,270.0,7.5,-1.0
TOR,1,65,102,92,1,20150313,MIA,0.506,0.155,0.196,0.278,99.8,102.2,92.2,0.475,0.183,0.171,0.215,99.8,92.2,102.2,0.4716666666666661,0.06699999999999989,0.2366666666666667,0.12300000000000012,93.96666666666674,108.23333333333332,116.40000000000008,0.4996666666666664,0.116,0.1763333333333336,0.33833333333333354,91.1,108.66666666666669,108.80000000000004,0.4948888888888887,0.10100000000000002,0.2308888888888889,0.1945555555555557,92.57777777777778,109.26666666666664,116.12222222222229,0.4903333333333333,0.12455555555555553,0.21722222222222232,0.28111111111111103,92.63333333333333,106.3222222222223,104.12222222222222,-240.0,-5.5,1.0
TOR,1,66,97,113,0,20150315,POR,0.506,0.145,0.231,0.231,93.4,103.9,121.0,0.599,0.09699999999999999,0.175,0.116,93.4,121.0,103.9,0.4919999999999994,0.10233333333333322,0.2686666666666667,0.16800000000000015,95.53333333333342,109.36666666666666,111.03333333333342,0.5743333333333337,0.12000000000000005,0.2626666666666666,0.15200000000000022,93.5666666666667,120.1,114.16666666666674,0.5015555555555554,0.1097777777777778,0.2184444444444445,0.19633333333333347,93.87777777777778,108.37777777777777,113.74444444444448,0.5254444444444444,0.1272222222222222,0.24599999999999994,0.1956666666666668,94.26666666666668,111.77777777777789,104.23333333333328,-135.0,-2.0,-1.0
TOR,0,67,117,98,1,20150316,IND,0.5489999999999999,0.102,0.179,0.329,97.7,119.7,100.3,0.443,0.039,0.083,0.227,97.7,100.3,119.7,0.4989999999999994,0.1263333333333332,0.26233333333333336,0.2143333333333335,95.30000000000008,107.16666666666669,113.13333333333344,0.5443333333333332,0.1463333333333334,0.2103333333333333,0.18266666666666664,92.76666666666658,110.16666666666664,97.83333333333331,0.5015555555555554,0.10722222222222222,0.2242222222222223,0.21277777777777795,93.5,109.35555555555555,115.82222222222224,0.4922222222222225,0.11866666666666673,0.2306666666666665,0.21511111111111111,92.21111111111107,106.22222222222223,95.13333333333335,180.0,5.0,1.0
TOR,1,68,105,100,1,20150318,MIN,0.519,0.11699999999999999,0.195,0.29100000000000004,95.1,110.4,105.2,0.517,0.161,0.27899999999999997,0.115,95.1,105.2,110.4,0.5203333333333328,0.13399999999999987,0.20200000000000007,0.2793333333333335,96.96666666666674,108.59999999999998,104.5000000000001,0.4849999999999997,0.15366666666666653,0.28200000000000003,0.2306666666666665,96.63333333333328,104.2000000000001,123.53333333333326,0.5148888888888887,0.0991111111111111,0.22477777777777785,0.21611111111111128,93.51111111111112,112.5222222222222,114.10000000000004,0.4616666666666668,0.11977777777777793,0.268111111111111,0.2501111111111111,94.2,104.07777777777771,115.12222222222212,-700.0,-11.5,-1.0
TOR,0,69,92,108,0,20150320,CHI,0.443,0.062,0.261,0.278,82.8,111.1,130.4,0.589,0.122,0.35100000000000003,0.19,82.8,130.4,111.1,0.5246666666666661,0.12133333333333315,0.20166666666666674,0.2836666666666668,95.40000000000008,111.33333333333331,108.83333333333343,0.4820000000000002,0.1059999999999998,0.17133333333333348,0.2270000000000001,93.76666666666661,104.53333333333336,105.23333333333322,0.5204444444444443,0.09944444444444443,0.22233333333333336,0.2182222222222224,93.8,113.0222222222222,113.42222222222229,0.4861111111111113,0.12866666666666676,0.2123333333333335,0.22855555555555554,93.45555555555555,103.73333333333328,106.28888888888888,105.0,1.5,-1.0
TOR,1,70,106,89,1,20150322,NYK,0.547,0.154,0.235,0.32,90.9,116.6,97.9,0.464,0.10800000000000001,0.25,0.131,90.9,97.9,116.6,0.503666666666666,0.09366666666666652,0.21166666666666675,0.2993333333333335,91.86666666666677,113.7333333333333,111.96666666666677,0.4400000000000001,0.13633333333333353,0.2499999999999997,0.2080000000000001,88.69999999999996,97.19999999999992,102.86666666666667,0.5051111111111108,0.09633333333333333,0.2204444444444445,0.2198888888888891,93.18888888888893,111.0222222222222,114.95555555555565,0.4455555555555558,0.12533333333333332,0.2230000000000001,0.21522222222222206,89.91111111111113,97.4333333333334,108.50000000000006,-1400.0,-13.0,1.0
TOR,0,71,104,108,0,20150324,DET,0.513,0.12,0.353,0.36,85.4,121.7,126.4,0.495,0.063,0.392,0.172,85.4,126.4,121.7,0.5029999999999993,0.11099999999999988,0.23033333333333345,0.2963333333333335,89.60000000000008,112.7,111.16666666666677,0.4713333333333333,0.10600000000000004,0.24233333333333354,0.16133333333333344,91.89999999999986,103.5,99.0666666666667,0.4983333333333331,0.104,0.223,0.2328888888888891,93.51111111111112,109.84444444444445,110.68888888888895,0.4674444444444445,0.09977777777777776,0.26600000000000024,0.15688888888888894,90.6777777777778,105.14444444444435,107.85555555555544,-135.0,-2.0,-1.0
TOR,1,72,103,116,0,20150325,CHI,0.524,0.071,0.256,0.193,86.0,119.7,134.9,0.6890000000000001,0.08900000000000001,0.07400000000000001,0.189,86.0,134.9,119.7,0.5009999999999993,0.11199999999999988,0.2830000000000001,0.3193333333333335,86.36666666666677,116.46666666666664,118.23333333333343,0.509,0.0979999999999998,0.2183333333333335,0.2310000000000001,88.23333333333328,112.7,107.79999999999993,0.5058888888888886,0.1118888888888889,0.2511111111111111,0.2570000000000002,92.43333333333334,112.38888888888887,112.7000000000001,0.5034444444444447,0.12300000000000008,0.1958888888888891,0.2254444444444444,92.28888888888883,106.37777777777777,106.48888888888888,-102.0,1.0,-1.0
TOR,1,73,94,83,1,20150327,LAL,0.527,0.106,0.21100000000000002,0.2,86.3,108.9,96.2,0.369,0.11,0.33299999999999996,0.25,86.3,96.2,108.9,0.5279999999999992,0.11499999999999988,0.2813333333333334,0.2910000000000001,87.4333333333334,119.33333333333331,119.73333333333343,0.5133333333333333,0.11900000000000001,0.2753333333333334,0.21400000000000016,91.19999999999996,112.86666666666677,110.40000000000003,0.5102222222222219,0.11166666666666668,0.25177777777777777,0.2682222222222224,91.53333333333332,113.41111111111113,114.94444444444454,0.4757777777777777,0.13577777777777772,0.2940000000000001,0.19699999999999998,90.7888888888889,104.23333333333322,105.96666666666657,-550.0,-9.5,1.0
TOR,1,74,99,96,1,20150330,HOU,0.5,0.14300000000000002,0.293,0.269,93.3,106.1,102.9,0.464,0.11699999999999999,0.25,0.214,93.3,102.9,106.1,0.5213333333333326,0.09899999999999988,0.2733333333333334,0.2510000000000001,85.90000000000009,116.76666666666664,119.1666666666668,0.5543333333333332,0.16599999999999987,0.33299999999999996,0.17700000000000002,92.90000000000003,112.6666666666666,105.56666666666656,0.5148888888888885,0.1146666666666667,0.23522222222222225,0.2755555555555558,90.8222222222222,112.68888888888893,111.6111111111112,0.5273333333333332,0.1464444444444445,0.2395555555555556,0.260111111111111,96.0,109.1777777777777,106.6777777777778,-125.0,-1.5,1.0
