Unnamed: 0,Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 OEff,Opp R9 DEff,Opp R3 OEff,Opp R3 DEff
1748,BRK,27,1,0,20171214,2017-2018,NYK,0.518,0.154,0.282,0.217,0.5093461539999999,0.133384615,0.219730769,0.219538462,0.517,0.11599999999999999,0.273,0.213,0.521307692,0.14269230800000002,0.258923077,0.19415384600000002,0.528111111,0.149444444,0.225,0.196444444,96.1,0.54,0.136333333,0.224666667,0.24933333300000002,93.76666667,96.33333333,0.5161111110000001,0.135333333,0.236888889,0.200888889,97.15555556,0.47366666700000004,0.121333333,0.179,0.244666667,96.96666667,-125,0.0,55.55555556,104,111,-1,108.3,115.6,115.6,108.3,107.32222220000001,106.75555559999998,100.3,101.33333329999999,106.35555559999999,108.37777779999999,111.06666670000001,106.13333329999999
1749,BRK,28,0,0,20171215,2017-2018,TOR,0.467,0.207,0.15,0.21100000000000002,0.5096666670000001,0.134148148,0.222037037,0.219444444,0.593,0.073,0.262,0.052000000000000005,0.548925926,0.121851852,0.21425925899999998,0.210222222,0.547,0.10433333300000001,0.236333333,0.185,97.5,0.507,0.083666667,0.177333333,0.195,98.13333333,97.62222222,0.512555556,0.14400000000000002,0.236777778,0.208333333,96.4,0.47766666700000004,0.132,0.22,0.237666667,96.0,540,11.0,15.625,87,120,-1,89.2,123.0,123.0,89.2,105.86666670000001,105.8888889,102.7333333,107.9,117.07777779999999,102.87777779999999,110.8,99.2
1750,BRK,29,1,0,20171217,2017-2018,IND,0.494,0.091,0.159,0.21,0.5081428570000001,0.13675,0.219464286,0.219142857,0.618,0.151,0.214,0.19699999999999998,0.5380714289999999,0.123142857,0.21842857100000002,0.17210714300000002,0.543666667,0.12166666699999999,0.232888889,0.15,90.7,0.540333333,0.09933333300000001,0.258666667,0.137666667,91.5,95.16666667,0.5051111110000001,0.148333333,0.21644444399999999,0.20322222199999998,97.6,0.483,0.161666667,0.209333333,0.242,98.1,125,3.0,44.44444444,97,109,-1,106.9,120.2,120.2,106.9,103.2111111,108.2777778,99.93333333,111.96666670000002,111.96666670000002,111.5,114.83333329999999,111.86666670000001
1751,BRK,30,1,0,20171220,2017-2018,SAC,0.48200000000000004,0.098,0.28600000000000003,0.244,0.507655172,0.135172414,0.21737931,0.21882758600000002,0.53,0.11699999999999999,0.35100000000000003,0.207,0.49703448299999997,0.133862069,0.210965517,0.145758621,0.517888889,0.13877777800000002,0.220222222,0.141666667,86.1,0.499,0.122333333,0.244,0.12300000000000001,91.16666667,92.86666667,0.501888889,0.144888889,0.217444444,0.209777778,96.62222222,0.493,0.150666667,0.19699999999999998,0.212666667,94.76666667,-200,-5.5,66.66666667,99,104,-1,115.0,120.8,120.8,115.0,103.58888890000001,108.56666670000001,101.4666667,119.6,104.5,113.5,105.33333329999999,116.86666670000001
1752,BRK,31,1,1,20171222,2017-2018,WAS,0.58,0.126,0.317,0.193,0.5068,0.13393333300000002,0.21966666699999998,0.21966666699999998,0.392,0.066,0.13,0.11800000000000001,0.5111,0.1222,0.226566667,0.212833333,0.493444444,0.11377777800000001,0.235,0.174888889,96.6,0.5013333329999999,0.133666667,0.211333333,0.141666667,97.36666667,94.83333333,0.49677777799999995,0.14222222199999998,0.21866666699999998,0.219555556,95.31111111,0.48100000000000004,0.132,0.198333333,0.22166666699999998,91.43333333,175,5.0,36.36363636,119,84,1,123.1,86.9,86.9,123.1,104.0,110.1888889,103.7,121.33333329999999,104.8888889,105.63333329999999,100.1333333,97.6
1753,BRK,32,0,0,20171223,2017-2018,IND,0.51,0.084,0.34600000000000003,0.19399999999999998,0.50916129,0.133677419,0.222806452,0.21880645199999998,0.578,0.07400000000000001,0.175,0.21100000000000002,0.5371290320000001,0.123451613,0.221387097,0.181096774,0.533555556,0.114555556,0.243333333,0.178555556,89.1,0.528333333,0.12633333300000002,0.249,0.265,93.8,94.65555556,0.5036666670000001,0.137111111,0.22488888899999998,0.218,95.31111111,0.5186666670000001,0.105,0.254,0.215666667,91.13333333,475,10.5,17.39130435,119,123,1,120.9,125.0,125.0,120.9,105.94444440000001,106.73333329999998,115.0,109.3,112.84444440000001,109.5,113.06666670000001,111.13333329999999
1754,BRK,33,0,0,20171226,2017-2018,SAS,0.484,0.11800000000000001,0.24,0.075,0.5091875,0.132125,0.22665625,0.21803125,0.556,0.11699999999999999,0.132,0.25,0.51215625,0.12965625,0.244125,0.18890625,0.521888889,0.132777778,0.262222222,0.160333333,95.9,0.527666667,0.145333333,0.22133333300000002,0.160333333,94.2,93.36666667,0.496888889,0.124888889,0.23077777800000002,0.22255555600000002,94.11111111,0.524,0.10266666699999999,0.316333333,0.210333333,90.6,575,12.0,14.81481481,97,109,0,101.1,113.6,113.6,101.1,107.14444440000001,110.6111111,119.66666670000001,110.9,109.64444440000001,106.94444440000001,106.2,98.66666667
1755,BRK,34,0,0,20171227,2017-2018,NOP,0.561,0.135,0.213,0.133,0.508424242,0.13169697,0.22706060600000003,0.21369697,0.628,0.092,0.154,0.16699999999999998,0.55630303,0.14296969699999998,0.20421212100000002,0.19369697,0.591444444,0.147333333,0.211777778,0.206666667,100.1,0.550333333,0.140666667,0.235333333,0.26866666699999997,95.9,97.38888889,0.494444444,0.124444444,0.239777778,0.20444444399999998,93.76666667,0.524666667,0.109333333,0.301,0.154,93.86666667,380,10.0,20.83333333,113,128,-1,112.9,127.9,127.9,112.9,107.15555559999999,112.57777779999999,115.03333329999998,108.5,116.07777779999999,113.23333329999998,113.76666670000002,106.66666670000001
1756,BRK,35,0,1,20171229,2017-2018,MIA,0.563,0.16699999999999998,0.205,0.278,0.509970588,0.13179411800000002,0.22664705899999998,0.21132352899999998,0.354,0.09699999999999999,0.207,0.27,0.531264706,0.141235294,0.19023529399999997,0.175147059,0.555777778,0.135,0.195222222,0.19288888899999998,98.8,0.581,0.128,0.24100000000000002,0.121333333,88.93333333,90.45555556,0.5066666670000001,0.12633333300000002,0.243222222,0.197222222,94.75555556,0.518333333,0.11233333300000001,0.266333333,0.134,95.03333333,210,7.0,32.25806452,111,87,1,112.4,88.1,88.1,112.4,108.85555559999999,114.4777778,111.63333329999999,122.16666670000001,111.3,106.5,118.1,112.73333329999998
1757,BRK,36,0,0,20171231,2017-2018,BOS,0.46799999999999997,0.08,0.20800000000000002,0.168,0.511485714,0.1328,0.226028571,0.213228571,0.5820000000000001,0.159,0.19,0.203,0.521314286,0.125057143,0.20777142899999998,0.201085714,0.5267777779999999,0.12766666699999998,0.18533333300000002,0.164666667,98.5,0.524333333,0.12633333300000002,0.15766666699999998,0.15466666699999998,93.73333333,92.1,0.5176666670000001,0.131111111,0.244222222,0.195,94.54444444,0.536,0.14,0.21933333300000002,0.162,98.26666667,425,10.0,19.04761905,105,108,1,106.6,109.6,109.6,106.6,109.9777778,113.45555559999998,108.8,109.86666670000001,107.67777779999999,110.2222222,104.3666667,107.6
1758,BRK,37,1,1,20180101,2017-2018,ORL,0.494,0.124,0.233,0.207,0.510277778,0.131333333,0.225527778,0.211972222,0.396,0.10099999999999999,0.311,0.198,0.519166667,0.132277778,0.18686111100000002,0.180277778,0.48966666700000006,0.128333333,0.179777778,0.169222222,95.2,0.495,0.146,0.177,0.185,97.1,97.31111111,0.5121111110000001,0.122888889,0.23600000000000002,0.18955555600000001,94.81111111,0.530666667,0.12733333300000002,0.208666667,0.193,99.13333333,-135,-1.0,57.44680851,98,95,1,102.9,99.8,99.8,102.9,109.7888889,112.7888889,110.63333329999999,108.53333329999998,101.4444444,112.03333329999998,100.8666667,111.73333329999998
1759,BRK,38,1,1,20180103,2017-2018,MIN,0.611,0.198,0.138,0.139,0.5098378379999999,0.131135135,0.22572973,0.211837838,0.456,0.079,0.171,0.3,0.526297297,0.116135135,0.248594595,0.228918919,0.5495555560000001,0.096222222,0.228444444,0.21966666699999998,91.1,0.543666667,0.095,0.210666667,0.252,90.4,93.08888889,0.5151111110000001,0.113666667,0.245222222,0.18911111100000003,94.55555556,0.5083333329999999,0.123666667,0.21533333300000002,0.21766666699999998,97.5,220,6.0,31.25,98,97,1,107.6,106.5,106.5,107.6,111.3111111,110.2111111,107.3,99.16666667,119.42222220000001,111.03333329999998,117.63333329999999,112.53333329999998
1760,BRK,39,1,0,20180106,2017-2018,BOS,0.363,0.13699999999999998,0.273,0.209,0.5125,0.13289473699999999,0.223421053,0.209921053,0.40299999999999997,0.037000000000000005,0.218,0.08199999999999999,0.524421053,0.124447368,0.20502631600000001,0.198052632,0.550444444,0.121444444,0.16577777800000001,0.167111111,95.9,0.560666667,0.11733333300000001,0.17300000000000001,0.162666667,94.66666667,93.83333333,0.528111111,0.12555555599999998,0.242888889,0.181222222,94.6,0.524333333,0.134,0.193,0.171333333,94.93333333,170,5.0,37.03703704,85,87,1,88.7,90.7,90.7,88.7,111.3888889,108.6888889,105.7,105.3,110.94444440000001,108.25555559999998,113.36666670000001,103.5
1761,BRK,40,1,0,20180108,2017-2018,TOR,0.45,0.125,0.204,0.23,0.5086666670000001,0.133,0.224692308,0.20989743600000002,0.475,0.11900000000000001,0.154,0.17800000000000002,0.536692308,0.11792307699999999,0.222846154,0.21666666699999998,0.500222222,0.10022222199999999,0.214777778,0.218,104.0,0.5063333329999999,0.08966666699999999,0.211333333,0.19266666699999999,96.43333333,97.94444444,0.514888889,0.129888889,0.24144444399999998,0.177333333,95.68888889,0.489333333,0.153,0.214666667,0.185,94.06666667,270,7.5,27.02702703,113,114,1,98.5,99.3,99.3,98.5,108.46666670000002,105.34444440000001,99.73333333,99.0,110.87777779999999,106.5888889,111.3,104.66666670000001
1762,BRK,41,1,0,20180110,2017-2018,DET,0.446,0.174,0.044000000000000004,0.18899999999999997,0.5072,0.1328,0.224175,0.2104,0.57,0.11699999999999999,0.25,0.086,0.511625,0.12235,0.228625,0.1691,0.5121111110000001,0.110555556,0.20811111100000002,0.165333333,96.8,0.547,0.111333333,0.222,0.18566666699999998,95.26666667,93.18888889,0.500444444,0.129777778,0.22888888899999998,0.18144444399999998,96.51111111,0.47466666700000004,0.15333333300000002,0.205,0.19266666699999999,97.0,115,2.0,46.51162791,80,114,-1,82.7,117.8,117.8,82.7,105.73333329999998,106.7222222,98.26666667,98.83333333,108.13333329999999,105.26666670000002,115.9,102.6333333
1763,BRK,42,0,1,20180112,2017-2018,ATL,0.534,0.125,0.255,0.195,0.505707317,0.13380487800000002,0.219780488,0.20987804899999998,0.531,0.16399999999999998,0.21100000000000002,0.25,0.518219512,0.13790243900000002,0.22636585399999998,0.19014634100000002,0.5041111110000001,0.133222222,0.270333333,0.205888889,98.6,0.5076666670000001,0.131333333,0.24733333300000002,0.21533333300000002,101.3,96.94444444,0.493333333,0.13977777800000002,0.195333333,0.180888889,97.36666667,0.41966666700000005,0.145333333,0.173666667,0.209333333,98.9,145,3.5,40.81632653,110,105,1,111.5,106.4,106.4,111.5,101.4888889,105.92222220000001,89.96666667,102.6,108.87777779999999,109.51111110000001,108.76666670000002,110.53333329999998
1764,BRK,43,0,0,20180113,2017-2018,WAS,0.485,0.122,0.24100000000000002,0.172,0.506380952,0.133595238,0.220619048,0.20952381,0.5479999999999999,0.127,0.15,0.183,0.521738095,0.12188095199999999,0.228690476,0.20464285699999998,0.552444444,0.122666667,0.23344444399999997,0.194444444,98.3,0.568333333,0.147333333,0.226333333,0.18666666699999998,97.3,97.43333333,0.498888889,0.140555556,0.19699999999999998,0.194222222,97.66666667,0.47666666700000004,0.141333333,0.167666667,0.204666667,99.8,360,9.5,21.73913043,113,119,1,104.2,109.7,109.7,104.2,102.6444444,105.12222220000001,97.56666667,107.83333329999999,114.0222222,110.42222220000001,113.8,115.13333329999999
1765,BRK,44,1,0,20180115,2017-2018,NYK,0.431,0.09699999999999999,0.204,0.33299999999999996,0.505883721,0.133325581,0.221093023,0.208651163,0.5670000000000001,0.084,0.19,0.317,0.515255814,0.137302326,0.253069767,0.18616279100000002,0.513444444,0.132555556,0.22555555600000002,0.17277777800000002,99.0,0.567333333,0.158,0.233666667,0.11699999999999999,96.16666667,95.25555556,0.490444444,0.139111111,0.200111111,0.19855555600000002,97.46666667,0.488333333,0.140333333,0.18,0.18533333300000002,97.9,-135,-2.0,57.44680851,104,119,-1,105.0,120.2,120.2,105.0,101.67777779999999,103.1,99.46666667,111.3,106.4777778,112.8,108.8,114.73333329999998
1766,BRK,45,1,0,20180117,2017-2018,SAS,0.5,0.133,0.146,0.145,0.504181818,0.1325,0.220704545,0.21147727300000002,0.47,0.086,0.146,0.28,0.514181818,0.12775,0.230727273,0.190659091,0.512888889,0.126111111,0.212333333,0.205666667,96.3,0.539666667,0.145666667,0.170666667,0.145666667,94.6,94.95555556,0.475777778,0.131333333,0.2,0.204666667,97.48888889,0.483333333,0.11466666699999999,0.233333333,0.233333333,98.63333333,240,7.0,29.41176471,95,100,1,98.7,103.8,103.8,98.7,100.8555556,106.66666670000001,106.9,112.1,107.3111111,102.5666667,105.73333329999998,96.1
1767,BRK,46,1,1,20180119,2017-2018,MIA,0.5329999999999999,0.138,0.244,0.263,0.504088889,0.132511111,0.21904444399999998,0.21,0.45799999999999996,0.10400000000000001,0.261,0.214,0.526911111,0.134577778,0.1974,0.17828888899999998,0.5237777779999999,0.12,0.214,0.180888889,90.6,0.51,0.123666667,0.196333333,0.228,95.2,93.64444444,0.479333333,0.137222222,0.193111111,0.202111111,97.24444444,0.47200000000000003,0.11733333300000001,0.19699999999999998,0.21666666699999998,97.86666667,150,3.5,40.0,101,95,1,111.4,104.8,104.8,111.4,99.97777778,106.0222222,102.6333333,111.23333329999998,109.53333329999998,106.03333329999998,109.13333329999999,112.26666670000002
1768,BRK,47,0,1,20180121,2017-2018,DET,0.544,0.145,0.163,0.175,0.504717391,0.132630435,0.219586957,0.211152174,0.47200000000000003,0.057999999999999996,0.152,0.16699999999999998,0.510695652,0.12230434800000001,0.22576087,0.165717391,0.5186666670000001,0.11844444400000001,0.211777778,0.15733333300000002,94.9,0.48766666700000005,0.11466666699999999,0.22133333300000002,0.18866666699999998,95.2,96.21111111,0.48366666700000005,0.13877777800000002,0.194333333,0.208333333,96.73333333,0.488,0.122666667,0.198,0.247,95.3,205,6.0,32.78688525,101,100,1,106.4,105.4,105.4,106.4,100.92222220000001,106.57777779999999,105.03333329999998,109.6,107.7111111,106.87777779999999,104.33333329999999,109.13333329999999
1769,BRK,48,0,0,20180123,2017-2018,OKC,0.57,0.11800000000000001,0.19,0.228,0.5055531910000001,0.132893617,0.21838297899999998,0.210382979,0.46299999999999997,0.036000000000000004,0.302,0.23399999999999999,0.513042553,0.122893617,0.27895744699999997,0.18425531899999997,0.517555556,0.113555556,0.309666667,0.170333333,92.9,0.553333333,0.092666667,0.38633333299999995,0.17300000000000001,97.76666667,96.87777778,0.47622222200000003,0.132888889,0.197111111,0.212333333,97.15555556,0.525666667,0.138666667,0.18433333300000002,0.194333333,93.93333333,415,10.0,19.41747573,108,109,1,116.3,117.3,117.3,116.3,100.7888889,106.45555559999998,105.5,104.66666670000001,112.94444440000001,109.23333329999998,125.93333329999999,109.5
1770,BRK,49,0,0,20180126,2017-2018,MIL,0.41600000000000004,0.125,0.212,0.191,0.506895833,0.132583333,0.217791667,0.21075,0.59,0.08900000000000001,0.081,0.217,0.5353125,0.124083333,0.189708333,0.229854167,0.518777778,0.131,0.200888889,0.24766666699999998,97.4,0.592333333,0.12966666699999999,0.16899999999999998,0.26866666699999997,96.06666667,94.91111111,0.49922222200000005,0.130777778,0.18788888899999998,0.21444444399999998,96.82222222,0.5489999999999999,0.133666667,0.19899999999999998,0.222,92.8,220,6.5,31.25,91,116,-1,93.4,119.1,119.1,93.4,103.8555556,109.4111111,111.36666670000001,109.16666670000001,107.32222220000001,107.46666670000002,116.23333329999998,101.3666667
1771,BRK,50,0,0,20180127,2017-2018,MIN,0.518,0.145,0.25,0.146,0.5050408160000001,0.132428571,0.21767346899999998,0.21034693899999998,0.45799999999999996,0.044000000000000004,0.33299999999999996,0.24,0.524183673,0.11218367300000001,0.252183673,0.23314285699999998,0.533888889,0.094222222,0.288888889,0.227222222,91.7,0.514,0.105333333,0.302333333,0.310333333,95.3,94.82222222,0.495444444,0.130777778,0.188777778,0.21011111100000002,96.08888889,0.51,0.129333333,0.18833333300000002,0.198,95.06666667,515,9.5,16.260162599999997,97,111,-1,105.8,121.1,121.1,105.8,103.2888889,111.6111111,105.36666670000001,113.93333329999999,120.15555559999999,110.98888889999999,118.33333329999999,120.1
1772,BRK,51,0,0,20180130,2017-2018,NYK,0.466,0.153,0.239,0.161,0.5053,0.13268,0.21832,0.20906,0.511,0.099,0.24,0.225,0.52142,0.13524,0.2445,0.1903,0.562777778,0.131777778,0.20222222199999998,0.191777778,97.3,0.568333333,0.122666667,0.165,0.212333333,98.46666667,97.52222222,0.503444444,0.127555556,0.211666667,0.205333333,95.52222222,0.5013333329999999,0.129333333,0.21733333300000002,0.18833333300000002,94.0,170,5.0,37.03703704,95,111,-1,97.7,114.1,114.1,97.7,105.85555559999999,111.9777778,105.16666670000001,119.16666670000001,113.25555559999998,116.24444440000002,114.03333329999998,114.3
1773,BRK,52,1,1,20180131,2017-2018,PHI,0.591,0.11,0.25,0.325,0.504529412,0.133078431,0.21872549,0.208117647,0.52,0.081,0.16699999999999998,0.382,0.527058824,0.14972549,0.256372549,0.213411765,0.539888889,0.134111111,0.271444444,0.23055555600000002,89.8,0.537333333,0.138666667,0.283666667,0.149,92.73333333,91.65555556,0.495888889,0.130666667,0.209888889,0.20155555600000002,95.37777778,0.46666666700000003,0.141,0.233666667,0.166,95.46666667,248,6.5,28.73563218,116,108,1,129.2,120.3,120.3,129.2,104.32222220000001,112.83333329999999,98.96666667,118.1,113.8111111,112.4777778,111.73333329999998,107.53333329999998
1774,BRK,53,1,0,20180202,2017-2018,LAL,0.506,0.107,0.11599999999999999,0.195,0.5061923079999999,0.132634615,0.219326923,0.210365385,0.478,0.13,0.353,0.152,0.507615385,0.136269231,0.237038462,0.181153846,0.525333333,0.12022222199999999,0.242,0.16788888899999999,95.8,0.512,0.147,0.27,0.18566666699999998,99.36666667,97.55555556,0.5076666670000001,0.129333333,0.210888889,0.218555556,94.43333333,0.525,0.136,0.24633333300000002,0.210666667,92.93333333,-125,-1.5,55.55555556,99,102,-1,103.3,106.5,106.5,103.3,107.1,114.01111110000001,110.9,118.5,109.2,110.45555559999998,105.66666670000001,110.56666670000001
1775,BRK,54,1,0,20180204,2017-2018,MIL,0.461,0.086,0.21600000000000003,0.122,0.506188679,0.13215094300000002,0.21737735800000002,0.21007547199999999,0.568,0.126,0.359,0.21,0.532056604,0.123584906,0.193113208,0.230622642,0.527111111,0.12655555599999999,0.202888889,0.246222222,89.9,0.516,0.122666667,0.211333333,0.238666667,93.86666667,94.65555556,0.516,0.130444444,0.201111111,0.20322222199999998,94.07777778,0.521,0.123333333,0.201666667,0.22699999999999998,94.3,160,4.5,38.46153846,94,109,-1,104.6,121.3,121.3,104.6,106.9111111,112.48888889999999,110.06666670000001,113.63333329999999,109.14444440000001,103.83333329999999,108.23333329999998,97.2
1776,BRK,55,1,0,20180206,2017-2018,HOU,0.5760000000000001,0.106,0.23800000000000002,0.17600000000000002,0.505351852,0.131296296,0.21735185199999998,0.20844444399999998,0.654,0.109,0.22899999999999998,0.21,0.55612963,0.123833333,0.215648148,0.241907407,0.575666667,0.100111111,0.162333333,0.26966666699999997,91.6,0.6196666670000001,0.10066666699999999,0.20600000000000002,0.261666667,92.93333333,94.76666667,0.5116666670000001,0.125222222,0.208888889,0.200666667,93.36666667,0.519333333,0.10099999999999999,0.19399999999999998,0.214,91.83333333,450,10.0,18.18181818,113,123,0,123.4,134.3,134.3,123.4,107.56666670000001,114.43333329999999,112.36666670000001,116.03333329999998,120.62222220000001,107.8888889,129.7333333,114.3
1777,BRK,56,0,0,20180207,2017-2018,DET,0.528,0.166,0.174,0.122,0.506636364,0.130836364,0.217727273,0.207854545,0.527,0.064,0.16,0.196,0.514472727,0.11918181800000001,0.22301818199999998,0.171018182,0.5337777779999999,0.10322222199999999,0.209,0.198111111,102.5,0.5096666670000001,0.094333333,0.193,0.21899999999999997,98.26666667,97.75555556,0.516444444,0.12166666699999999,0.20822222199999998,0.191,93.47777778,0.514333333,0.09966666699999999,0.19,0.164333333,92.43333333,325,9.0,23.52941176,106,115,0,103.4,112.1,112.1,103.4,108.9,117.7111111,110.43333329999999,120.7,112.2222222,112.37777779999999,110.0,112.8
1778,BRK,57,1,0,20180210,2017-2018,NOP,0.469,0.10800000000000001,0.28600000000000003,0.184,0.507017857,0.13146428599999999,0.216946429,0.20632142899999997,0.5329999999999999,0.109,0.25,0.23600000000000002,0.544446429,0.134892857,0.195821429,0.197660714,0.520777778,0.122777778,0.170111111,0.15766666699999998,98.6,0.47733333299999997,0.10233333300000001,0.196,0.16,102.4,101.7555556,0.5146666670000001,0.124,0.20944444399999998,0.18511111100000002,94.32222222,0.5216666670000001,0.11933333300000001,0.209333333,0.14,94.66666667,103,1.5,49.26108374,128,138,-1,107.5,115.8,115.8,107.5,108.56666670000001,118.45555559999998,110.46666670000002,122.56666670000001,105.44444440000001,109.2111111,102.3666667,100.7
1779,BRK,58,1,0,20180212,2017-2018,LAC,0.528,0.114,0.222,0.079,0.506350877,0.131052632,0.218157895,0.205929825,0.6,0.141,0.22899999999999998,0.141,0.526824561,0.128807018,0.224947368,0.227333333,0.525333333,0.112222222,0.209666667,0.207888889,95.1,0.575333333,0.108333333,0.204,0.26666666699999997,99.7,99.52222222,0.503444444,0.122888889,0.22011111100000003,0.180222222,94.95555556,0.524333333,0.12666666699999998,0.232666667,0.16066666699999999,97.56666667,160,4.5,38.46153846,101,114,-1,106.2,119.9,119.9,106.2,107.5888889,118.2888889,111.43333329999999,120.73333329999998,111.82222220000001,108.4,123.7,118.03333329999998
1780,BRK,59,1,0,20180214,2017-2018,IND,0.5,0.121,0.196,0.24100000000000002,0.5067241379999999,0.130758621,0.218224138,0.20374137899999997,0.467,0.073,0.3,0.267,0.53537931,0.11920689699999999,0.217586207,0.17967241399999997,0.5407777779999999,0.11466666699999999,0.235666667,0.221,94.8,0.5023333329999999,0.10233333300000001,0.32,0.214666667,95.23333333,94.74444444,0.515888889,0.12166666699999999,0.221222222,0.16777777800000002,94.7,0.5083333329999999,0.129333333,0.227333333,0.128333333,98.73333333,160,4.5,38.46153846,103,108,-1,108.7,113.9,113.9,108.7,109.01111110000001,118.37777779999999,105.7,115.93333329999999,114.63333329999999,111.5222222,113.86666670000001,107.26666670000002
1781,BRK,60,0,0,20180222,2017-2018,CHO,0.462,0.083,0.212,0.10800000000000001,0.506610169,0.13059322,0.217847458,0.204372881,0.546,0.128,0.302,0.184,0.500237288,0.110898305,0.226966102,0.22940678,0.5226666670000001,0.09988888900000001,0.21633333300000002,0.207666667,94.6,0.545,0.10466666699999999,0.258,0.18100000000000002,95.86666667,96.21111111,0.513888889,0.11900000000000001,0.215222222,0.178333333,95.04444444,0.499,0.11433333300000001,0.234666667,0.168,96.16666667,265,7.5,27.39726027,96,111,-1,101.5,117.4,117.4,101.5,109.33333329999999,117.57777779999999,107.46666670000002,116.53333329999998,113.12222220000001,114.15555559999999,117.6,105.5
1782,BRK,61,1,1,20180226,2017-2018,CHI,0.5329999999999999,0.138,0.146,0.08900000000000001,0.505866667,0.1298,0.21775,0.20276666699999998,0.387,0.11199999999999999,0.268,0.161,0.4995,0.11758333300000001,0.19446666699999998,0.166283333,0.48111111100000004,0.106555556,0.189222222,0.18600000000000003,99.2,0.47766666700000004,0.11566666699999999,0.202333333,0.136666667,101.6333333,98.24444444,0.513444444,0.111222222,0.212222222,0.17244444399999997,94.74444444,0.496666667,0.106,0.21,0.142666667,94.83333333,-150,-3.0,60.0,104,87,1,104.8,87.7,87.7,104.8,109.75555559999998,117.94444440000001,105.46666670000002,117.06666670000001,103.4444444,112.54444440000002,100.4333333,112.1
1783,BRK,62,0,0,20180227,2017-2018,CLE,0.61,0.11199999999999999,0.068,0.28,0.506311475,0.129934426,0.21657377,0.200901639,0.5770000000000001,0.092,0.298,0.175,0.545491803,0.126245902,0.194311475,0.21752459,0.5712222220000001,0.109111111,0.20077777800000002,0.17055555600000002,103.5,0.5016666670000001,0.10366666699999999,0.258333333,0.15633333300000002,97.96666667,97.37777778,0.507,0.11433333300000001,0.200666667,0.14622222199999999,95.78888889,0.498333333,0.114,0.18466666699999998,0.146,96.2,775,11.5,11.42857143,123,129,1,118.8,124.6,124.6,118.8,107.04444440000002,114.32222220000001,105.0,106.33333329999999,117.13333329999999,112.48888889999999,108.43333329999999,115.93333329999999
1784,BRK,63,0,0,20180301,2017-2018,SAC,0.505,0.16899999999999998,0.327,0.146,0.507983871,0.129645161,0.21417741899999998,0.202177419,0.546,0.128,0.239,0.10300000000000001,0.507629032,0.127403226,0.21516129,0.145483871,0.5227777779999999,0.11911111099999999,0.224333333,0.12166666699999999,94.6,0.5176666670000001,0.12533333300000002,0.18833333300000002,0.135,95.26666667,95.32222222,0.518555556,0.11488888900000001,0.195333333,0.15566666699999998,96.64444444,0.535,0.111,0.142,0.159,99.1,-113,0.0,53.05164319,111,116,-1,106.2,111.0,111.0,106.2,108.76666670000002,116.33333329999999,108.36666670000001,109.9,108.4777778,116.07777779999999,106.43333329999999,117.06666670000001
1785,BRK,64,0,0,20180304,2017-2018,LAC,0.5379999999999999,0.121,0.28300000000000003,0.228,0.507936508,0.130269841,0.215968254,0.20128571399999998,0.583,0.09300000000000001,0.184,0.298,0.529809524,0.128253968,0.22526984100000003,0.22761904800000002,0.563888889,0.11811111099999999,0.220222222,0.24244444399999998,98.8,0.565,0.099,0.251333333,0.227666667,102.1,101.5666667,0.523444444,0.124111111,0.207666667,0.15833333300000002,97.16666667,0.549333333,0.139666667,0.180333333,0.171666667,99.1,290,8.0,25.64102564,120,123,1,121.5,124.5,124.5,121.5,108.94444440000001,115.1888889,109.93333329999999,107.76666670000002,118.1111111,113.94444440000001,120.36666670000001,113.03333329999998
