Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
TOR,6,1,0,20161106,2016-2017,SAC,0.399,0.058,0.277,0.28600000000000003,0.4986,0.118,0.2646,0.219,0.468,0.08900000000000001,0.302,0.295,0.4918,0.1398,0.2114,0.2666,,,,,85.8,0.4896666670000001,0.144666667,0.217,0.218333333,92.73333333,,,,,,,0.529333333,0.111666667,0.217333333,0.209,93.06666667,-500,-9.5,83.33333333,91,96,-1.0,106.1,111.9,111.9,106.1,,,112.36666666666667,104.56666666666665,,,103.76666666666667,110.39999999999999
TOR,7,0,1,20161109,2016-2017,OKC,0.584,0.106,0.2,0.181,0.482,0.108,0.266666667,0.230166667,0.5,0.17800000000000002,0.282,0.378,0.478333333,0.140166667,0.270333333,0.190333333,,,,,93.3,0.486333333,0.145,0.280666667,0.16699999999999998,97.16666667,,,,,,,0.499333333,0.109,0.23,0.232333333,91.2,145,3.5,40.81632653,112,102,1.0,120.0,109.3,109.3,120.0,,,109.43333333333335,104.66666666666663,,,101.00000000000001,102.16666666666669
TOR,8,0,1,20161111,2016-2017,CHO,0.511,0.048,0.17,0.233,0.496571429,0.107714286,0.257142857,0.223142857,0.5,0.096,0.327,0.194,0.4991428570000001,0.100714286,0.17028571399999998,0.251571429,,,,,94.8,0.516333333,0.107,0.114666667,0.258333333,100.1666667,,,,,,,0.486333333,0.101333333,0.257333333,0.219,90.4,135,3.0,42.55319149,113,111,1.0,119.2,117.1,117.1,119.2,,,110.10000000000002,105.2333333333333,,,108.2333333333333,97.80000000000003
TOR,9,1,1,20161112,2016-2017,NYK,0.512,0.099,0.256,0.398,0.498375,0.10025,0.24625,0.224375,0.49,0.133,0.34,0.124,0.494125,0.12575,0.239,0.1895,,,,,98.6,0.49,0.145666667,0.288666667,0.165,97.86666667,,,,,,,0.498,0.070666667,0.215666667,0.233333333,91.3,-310,-7.5,75.6097561,118,107,1.0,119.6,108.5,108.5,119.6,,,115.10000000000002,112.76666666666665,,,104.76666666666665,111.16666666666667
TOR,10,0,0,20161115,2016-2017,CLE,0.547,0.071,0.25,0.125,0.499888889,0.100111111,0.247333333,0.243666667,0.608,0.151,0.263,0.241,0.512444444,0.105222222,0.254777778,0.218888889,0.512444444,0.105222222,0.254777778,0.218888889,99.0,0.476333333,0.08966666699999999,0.256666667,0.173333333,95.83333333,96.92222222,0.499888889,0.100111111,0.247333333,0.243666667,93.42222222,0.535666667,0.08433333300000001,0.208666667,0.270666667,95.56666667,195,5.5,33.89830508,117,121,1.0,118.2,122.2,122.2,118.2,112.60000000000001,106.24444444444444,119.60000000000002,111.63333333333333,113.0,105.35555555555557,108.16666666666669,103.26666666666667
TOR,11,1,0,20161116,2016-2017,GSW,0.512,0.123,0.317,0.451,0.5046,0.0972,0.2476,0.2318,0.58,0.108,0.175,0.299,0.573,0.1408,0.215,0.212,0.579777778,0.14011111099999998,0.217777778,0.218555556,99.6,0.643,0.142333333,0.202666667,0.236666667,98.2,100.6111111,0.505777778,0.096888889,0.241333333,0.226555556,93.84444444,0.523333333,0.072666667,0.225333333,0.252,97.46666667,170,4.5,37.03703704,121,127,-1.0,121.4,127.5,127.5,121.4,113.01111111111112,109.19999999999999,119.00000000000001,115.93333333333332,117.71111111111112,105.19999999999999,126.99999999999999,107.06666666666666
TOR,12,0,1,20161118,2016-2017,DEN,0.5,0.093,0.107,0.202,0.505272727,0.099545455,0.25390909100000003,0.25172727300000003,0.494,0.159,0.191,0.349,0.486454545,0.147909091,0.28318181800000003,0.25390909100000003,0.494111111,0.144777778,0.28300000000000003,0.242444444,99.7,0.488333333,0.135666667,0.34366666700000004,0.215333333,97.03333333,97.41111111,0.517,0.093333333,0.235777778,0.255666667,94.47777778,0.523666667,0.097666667,0.274333333,0.324666667,99.06666667,-185,-4.0,64.9122807,113,111,-1.0,102.7,100.8,100.8,102.7,115.73333333333335,112.24444444444441,119.73333333333336,119.39999999999998,107.30000000000003,110.6888888888889,109.86666666666666,110.90000000000002
TOR,13,0,0,20161120,2016-2017,SAC,0.453,0.136,0.327,0.259,0.504833333,0.099,0.241666667,0.247583333,0.512,0.124,0.111,0.235,0.494333333,0.131166667,0.234583333,0.246083333,0.492222222,0.132222222,0.237111111,0.227888889,95.2,0.501,0.138666667,0.265666667,0.27,94.66666667,92.38888889,0.518222222,0.096333333,0.22111111100000005,0.254111111,95.4,0.5196666670000001,0.095666667,0.224666667,0.259333333,99.43333333,-155,-3.5,60.78431373,99,102,-1.0,104.0,107.1,107.1,104.0,114.3777777777778,111.04444444444442,114.10000000000002,116.83333333333331,104.71111111111114,111.82222222222224,107.53333333333332,113.33333333333333
TOR,14,0,0,20161121,2016-2017,LAC,0.55,0.105,0.1,0.338,0.500846154,0.101846154,0.248230769,0.248461538,0.595,0.131,0.17600000000000002,0.473,0.525538462,0.104230769,0.207615385,0.264615385,0.5517777779999999,0.097555556,0.205888889,0.272444444,98.9,0.578333333,0.103333333,0.195,0.284333333,97.16666667,95.58888889,0.499333333,0.097111111,0.244333333,0.258333333,95.34444444,0.488333333,0.117333333,0.250333333,0.304,98.16666667,335,8.0,22.98850575,115,123,0.0,116.3,124.4,124.4,116.3,112.82222222222224,110.98888888888887,109.36666666666669,111.79999999999997,119.06666666666668,101.70000000000002,121.63333333333328,110.16666666666669
TOR,15,0,1,20161123,2016-2017,HOU,0.557,0.126,0.349,0.193,0.504357143,0.102071429,0.237642857,0.254857143,0.5770000000000001,0.238,0.324,0.154,0.539571429,0.13985714300000002,0.268357143,0.193142857,0.534111111,0.141555556,0.272666667,0.172333333,94.3,0.527333333,0.096333333,0.29,0.205,94.66666667,96.26666667,0.507555556,0.093222222,0.222666667,0.27477777800000003,96.1,0.501,0.111333333,0.17800000000000002,0.266333333,97.93333333,135,3.0,42.55319149,115,102,1.0,122.0,108.2,108.2,122.0,114.16666666666667,114.31111111111107,107.6666666666667,110.76666666666665,111.5666666666667,106.53333333333336,118.10000000000007,108.03333333333335
TOR,16,0,1,20161125,2016-2017,MIL,0.5489999999999999,0.091,0.262,0.183,0.507866667,0.103666667,0.245066667,0.250733333,0.5820000000000001,0.115,0.206,0.08900000000000001,0.502066667,0.128,0.2358,0.189333333,0.488555556,0.128222222,0.214111111,0.180777778,86.2,0.519333333,0.113,0.186666667,0.142,93.36666667,94.46666667,0.525111111,0.100777778,0.230666667,0.264444444,97.04444444,0.52,0.122333333,0.258666667,0.263333333,96.13333333,-150,-3.0,60.0,105,99,1.0,121.8,114.8,114.8,121.8,115.93333333333334,113.89999999999996,114.10000000000004,113.2333333333333,102.16666666666669,106.18888888888891,106.09999999999998,104.3
TOR,17,1,1,20161128,2016-2017,PHI,0.63,0.117,0.235,0.325,0.5104375,0.102875,0.246125,0.2465,0.5,0.132,0.261,0.105,0.4938125,0.156375,0.1833125,0.1745625,0.498888889,0.158222222,0.200333333,0.196888889,91.9,0.480333333,0.172666667,0.179666667,0.206333333,95.03333333,96.64444444,0.521222222,0.099111111,0.237555556,0.264666667,96.25555556,0.552,0.107333333,0.237,0.238,93.13333333,-2000,-14.5,95.23809524,122,95,1.0,132.7,103.4,103.4,132.7,116.13333333333334,114.51111111111108,120.03333333333337,115.8,99.88888888888887,106.93333333333334,95.7333333333333,100.0
TOR,18,1,1,20161130,2016-2017,MEM,0.667,0.177,0.35700000000000004,0.406,0.517470588,0.103705882,0.245470588,0.251117647,0.506,0.13,0.267,0.268,0.475411765,0.128,0.224411765,0.238529412,0.486222222,0.120111111,0.210777778,0.247777778,90.8,0.46,0.113333333,0.179666667,0.261333333,91.53333333,89.55555556,0.534444444,0.106777778,0.244777778,0.274888889,95.93333333,0.578666667,0.111333333,0.282,0.233666667,90.8,-800,-11.5,88.88888889,120,105,1.0,132.1,115.6,115.6,132.1,117.63333333333334,112.98888888888887,125.50000000000004,108.8,107.29999999999998,100.71111111111114,101.06666666666666,101.83333333333327
TOR,19,1,1,20161202,2016-2017,LAL,0.614,0.101,0.206,0.133,0.5257777779999999,0.107777778,0.251666667,0.259722222,0.376,0.13699999999999998,0.339,0.108,0.515611111,0.134777778,0.243333333,0.209111111,0.512444444,0.116333333,0.229888889,0.20555555600000006,91.7,0.446666667,0.109666667,0.242666667,0.183666667,100.2,98.92222222,0.551666667,0.115444444,0.256,0.27577777800000003,95.06666667,0.6153333329999999,0.128333333,0.284666667,0.304666667,89.63333333,-600,-10.5,85.71428571,113,80,1.0,123.2,87.2,87.2,123.2,119.02222222222223,113.77777777777776,128.8666666666667,111.26666666666667,110.07777777777774,116.37777777777774,100.09999999999998,116.4666666666667
TOR,20,1,1,20161203,2016-2017,ATL,0.647,0.11,0.324,0.098,0.530421053,0.107421053,0.249263158,0.253052632,0.438,0.16,0.265,0.08,0.509842105,0.15163157900000002,0.238736842,0.192157895,0.484555556,0.14800000000000002,0.198666667,0.168222222,95.7,0.5106666670000001,0.148666667,0.211,0.12733333300000002,98.86666667,97.55555556,0.559111111,0.118777778,0.251111111,0.276666667,94.25555556,0.637,0.131666667,0.266,0.28800000000000003,91.46666667,-420,-9.0,80.76923077,128,84,1.0,133.7,87.8,87.8,133.7,119.57777777777778,109.88888888888886,129.33333333333337,102.06666666666666,97.33333333333333,104.72222222222223,101.43333333333335,109.03333333333335
TOR,21,1,0,20161205,2016-2017,CLE,0.506,0.065,0.222,0.261,0.53625,0.10755,0.253,0.2453,0.56,0.127,0.361,0.262,0.53845,0.12215,0.2388,0.2312,0.564222222,0.131666667,0.22011111100000005,0.252555556,92.9,0.595666667,0.137333333,0.255,0.215666667,94.56666667,96.1,0.574111111,0.117333333,0.251888889,0.237444444,93.82222222,0.6426666670000001,0.129333333,0.295666667,0.212333333,92.73333333,103,-1.5,49.26108374,112,116,-1.0,120.6,124.9,124.9,120.6,120.94444444444444,105.47777777777775,129.66666666666669,96.86666666666667,118.30000000000003,109.97777777777779,122.4666666666667,111.73333333333335
TOR,22,1,1,20161208,2016-2017,MIN,0.563,0.073,0.3720000000000001,0.299,0.534809524,0.10552381,0.25152381,0.246047619,0.563,0.121,0.381,0.125,0.498714286,0.129,0.267619048,0.241,0.473555556,0.129555556,0.253111111,0.242444444,90.1,0.5016666670000001,0.115666667,0.273333333,0.191666667,95.8,96.33333333,0.574777778,0.114222222,0.264666667,0.244,93.06666667,0.589,0.092,0.250666667,0.16399999999999998,93.43333333,-330,-7.0,76.74418605,124,110,1.0,137.7,122.1,122.1,137.7,122.93333333333332,108.15555555555554,125.83333333333333,99.96666666666665,105.56666666666665,111.5111111111112,110.43333333333335,115.40000000000002
TOR,23,0,1,20161209,2016-2017,BOS,0.47,0.105,0.174,0.293,0.536090909,0.104045455,0.257,0.248454545,0.476,0.123,0.16,0.181,0.514681818,0.108090909,0.2135,0.193636364,0.524,0.096,0.201,0.176666667,95.4,0.529,0.096666667,0.215333333,0.233333333,94.73333333,95.2,0.5870000000000001,0.107222222,0.269666667,0.248444444,92.5,0.5720000000000001,0.082666667,0.306,0.219333333,92.9,110,2.5,47.61904762,101,94,1.0,105.9,98.6,98.6,105.9,126.67777777777776,109.8222222222222,130.66666666666669,111.60000000000001,112.83333333333334,106.5222222222222,116.29999999999995,105.53333333333329
TOR,24,1,1,20161212,2016-2017,MIL,0.605,0.13,0.359,0.29600000000000004,0.533217391,0.104086957,0.253391304,0.250391304,0.494,0.102,0.273,0.135,0.513391304,0.12982608699999998,0.228869565,0.208521739,0.533333333,0.13,0.21600000000000005,0.235444444,92.2,0.538333333,0.140333333,0.223,0.131,97.06666667,97.48888889,0.578111111,0.107222222,0.277888889,0.243444444,92.11111111,0.513,0.081,0.256,0.284333333,92.8,-400,-8.5,80.0,122,100,1.0,132.4,108.5,108.5,132.4,125.52222222222223,106.95555555555553,121.40000000000003,115.19999999999999,110.68888888888887,107.67777777777782,108.2333333333333,119.23333333333333
TOR,25,0,1,20161214,2016-2017,PHI,0.529,0.08,0.341,0.35600000000000004,0.5362083329999999,0.105166667,0.257791667,0.252291667,0.552,0.126,0.368,0.221,0.499458333,0.1505,0.200083333,0.166083333,0.504555556,0.143111111,0.226222222,0.158222222,93.3,0.527,0.149666667,0.195333333,0.15466666699999998,93.83333333,94.44444444,0.583444444,0.107666667,0.279,0.254888889,91.87777778,0.546,0.102666667,0.301666667,0.29600000000000004,92.56666667,-450,-8.5,81.81818182,123,114,1.0,131.8,122.1,122.1,131.8,126.67777777777779,106.98888888888888,125.33333333333337,109.7333333333333,102.64444444444442,108.26666666666668,102.23333333333335,93.29999999999995
