Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,Pace,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Opp R9Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Proba,Opp Points,Team Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
IND,38,0,1,20190104,2018-2019,CHI,0.575,0.115,0.22,0.129,93.3,0.536405405,0.131216216,0.217621622,0.182081081,0.5820000000000001,0.149,0.205,0.11,0.498324324,0.13478378400000002,0.169621622,0.181864865,0.543666667,0.118,0.239888889,0.188,97.36666667,0.489222222,0.109555556,0.200111111,0.16399999999999998,93.16666667,0.472333333,0.114333333,0.192333333,0.182,94.63333333,0.612,0.120666667,0.216666667,0.233333333,99.7,-240,-6.0,70.58823529,116,119,-1.0,115.5,112.6,112.6,115.5,113.91111111111114,103.09999999999998,123.66666666666669,105.93333333333332,103.28888888888886,105.18888888888893,100.09999999999995,107.53333333333336
IND,39,0,0,20190106,2018-2019,TOR,0.479,0.12,0.267,0.16,99.7,0.537421053,0.13078947400000002,0.217684211,0.180684211,0.618,0.14,0.2,0.188,0.538842105,0.119368421,0.235710526,0.189289474,0.5537777779999999,0.123888889,0.235888889,0.177777778,96.95555556,0.498666667,0.107666667,0.229222222,0.206333333,96.58888889,0.442333333,0.114666667,0.264333333,0.212333333,95.53333333,0.592666667,0.112,0.206666667,0.18,96.7,160,3.0,38.46153846,121,105,-1.0,105.3,121.3,121.3,105.3,113.80000000000003,104.04444444444442,120.13333333333337,104.03333333333332,107.7777777777778,109.97777777777777,100.80000000000005,107.60000000000002
IND,40,0,1,20190108,2018-2019,CLE,0.593,0.057,0.182,0.165,94.4,0.5359230770000001,0.130512821,0.218948718,0.180153846,0.625,0.157,0.235,0.263,0.494487179,0.117102564,0.245128205,0.185,0.548222222,0.124111111,0.236444444,0.17255555600000005,97.28888889,0.489444444,0.119222222,0.195222222,0.178333333,92.87777778,0.499,0.121666667,0.141666667,0.204333333,94.03333333,0.539666667,0.112333333,0.229,0.179666667,96.63333333,-650,-10.5,86.66666667,115,123,-1.0,130.3,121.8,121.8,130.3,112.86666666666669,106.14444444444443,113.50000000000004,115.09999999999998,103.42222222222217,119.36666666666666,103.06666666666673,122.69999999999999
IND,41,0,0,20190109,2018-2019,BOS,0.478,0.094,0.235,0.231,101.3,0.53735,0.128675,0.218025,0.179775,0.648,0.117,0.25,0.239,0.53575,0.1155,0.22125,0.176625,0.567555556,0.121444444,0.227333333,0.175333333,97.43333333,0.564777778,0.116,0.18811111100000005,0.17844444399999998,98.33333333,0.588333333,0.113333333,0.218333333,0.147,100.2333333,0.5489999999999999,0.097333333,0.223,0.151333333,95.8,220,6.5,31.25,135,108,-1.0,106.6,133.3,133.3,106.6,116.4777777777778,108.69999999999999,117.03333333333337,118.56666666666665,118.04444444444441,107.89999999999998,121.36666666666652,98.4333333333333
IND,42,0,1,20190111,2018-2019,NYK,0.585,0.124,0.275,0.117,100.0,0.535902439,0.127829268,0.218439024,0.18102439,0.523,0.14400000000000002,0.182,0.159,0.486780488,0.115317073,0.240219512,0.206609756,0.561666667,0.111111111,0.229,0.185666667,97.9,0.463777778,0.106444444,0.205333333,0.200444444,100.3111111,0.435,0.096,0.235,0.268666667,101.4333333,0.5166666670000001,0.090333333,0.228,0.185333333,98.46666667,-385,-8.5,79.3814433,106,121,1.0,121.0,106.0,106.0,121.0,117.34444444444446,112.18888888888888,114.06666666666672,125.46666666666665,102.81111111111112,117.0888888888889,103.33333333333326,113.63333333333337
IND,43,1,1,20190115,2018-2019,PHO,0.584,0.118,0.214,0.303,108.8,0.5370714289999999,0.127738095,0.219785714,0.1795,0.463,0.156,0.189,0.095,0.519642857,0.140952381,0.200547619,0.183214286,0.5595555560000001,0.112777778,0.241,0.178333333,98.7,0.540222222,0.13888888900000002,0.201777778,0.204333333,100.8888889,0.579,0.153,0.172333333,0.211666667,101.0,0.552,0.091666667,0.230666667,0.171,98.56666667,-570,-10.0,85.07462687,97,131,1.0,120.4,89.1,89.1,120.4,117.13333333333334,111.26666666666665,119.30000000000005,120.36666666666666,111.13333333333331,118.40000000000002,111.9333333333333,116.10000000000014
IND,44,1,0,20190117,2018-2019,PHI,0.448,0.105,0.222,0.093,98.4,0.538162791,0.12751162800000002,0.219651163,0.182372093,0.632,0.14800000000000002,0.243,0.115,0.5336511629999999,0.132767442,0.236465116,0.25074418600000004,0.57,0.11,0.227,0.200555556,99.62222222,0.5387777779999999,0.138444444,0.270333333,0.267777778,102.1888889,0.57,0.162333333,0.323333333,0.234,101.0333333,0.5489999999999999,0.112,0.241333333,0.217,103.3666667,-155,-3.0,60.78431373,120,96,-1.0,97.6,122.0,122.0,97.6,118.90000000000002,111.3222222222222,116.00000000000006,109.46666666666664,111.89999999999999,112.6222222222222,118.4666666666666,119.23333333333339
IND,45,1,1,20190119,2018-2019,DAL,0.541,0.103,0.268,0.224,93.2,0.5361136360000001,0.127,0.219704545,0.180340909,0.472,0.118,0.292,0.182,0.521522727,0.134704545,0.240454545,0.240204545,0.549444444,0.106,0.223888889,0.178777778,99.18888889,0.4982222220000001,0.120777778,0.265666667,0.211333333,98.61111111,0.514333333,0.096,0.309666667,0.189333333,93.63333333,0.539,0.115666667,0.237,0.171,102.4,-260,-6.5,72.22222222,99,111,1.0,119.1,106.3,106.3,119.1,115.73333333333335,111.73333333333329,113.00000000000004,105.69999999999997,107.72222222222223,109.13333333333324,118.89999999999999,120.90000000000013
IND,46,1,1,20190120,2018-2019,CHO,0.54,0.071,0.245,0.12,99.5,0.536222222,0.126466667,0.220777778,0.181311111,0.476,0.147,0.152,0.207,0.519933333,0.108333333,0.222466667,0.206533333,0.538666667,0.104222222,0.231444444,0.185777778,98.44444444,0.515777778,0.124,0.256555556,0.213444444,98.64444444,0.561666667,0.106666667,0.29933333300000003,0.215333333,96.5,0.524333333,0.108666667,0.234666667,0.206666667,100.1333333,-310,-7.5,75.6097561,95,120,1.0,120.6,95.5,95.5,120.6,115.05555555555556,113.75555555555552,112.36666666666672,105.79999999999997,109.52222222222221,114.82222222222215,123.13333333333333,104.53333333333336
IND,47,1,1,20190123,2018-2019,TOR,0.484,0.055,0.255,0.228,95.7,0.5363043479999999,0.12526087,0.221304348,0.17997826100000006,0.478,0.081,0.217,0.196,0.539543478,0.118043478,0.230086957,0.198565217,0.535888889,0.100777778,0.236444444,0.171333333,98.73333333,0.542666667,0.113333333,0.205777778,0.238888889,99.91111111,0.5093333329999999,0.103666667,0.281,0.209666667,101.6333333,0.5096666670000001,0.093,0.245,0.145666667,97.03333333,-200,-4.5,66.66666667,106,110,-1.0,114.9,110.7,110.7,114.9,115.15555555555554,111.98888888888887,112.4333333333334,107.93333333333332,113.15555555555558,110.0888888888889,113.46666666666671,110.83333333333331
IND,48,0,0,20190126,2018-2019,MEM,0.493,0.159,0.2,0.405,95.5,0.535191489,0.123765957,0.222021277,0.181,0.544,0.115,0.195,0.238,0.509446809,0.126148936,0.181382979,0.203787234,0.5257777779999999,0.094111111,0.240333333,0.182333333,99.0,0.499666667,0.133222222,0.201777778,0.187444444,97.46666667,0.482333333,0.134,0.207,0.15333333300000002,97.33333333,0.5216666670000001,0.076333333,0.256,0.190666667,96.13333333,-145,-2.5,59.18367347,106,103,-1.0,107.8,111.0,111.0,107.8,115.08888888888889,111.77777777777774,118.20000000000005,104.16666666666664,99.62222222222223,112.84444444444449,99.43333333333332,118.43333333333334
IND,49,1,0,20190128,2018-2019,GSW,0.489,0.132,0.222,0.085,100.6,0.5343125,0.1245,0.2215625,0.185666667,0.607,0.103,0.317,0.133,0.5623125,0.121833333,0.23075,0.197583333,0.527333333,0.098444444,0.232888889,0.209555556,98.53333333,0.597333333,0.103333333,0.254222222,0.188,101.2777778,0.580333333,0.104333333,0.19,0.193333333,103.4666667,0.5056666670000001,0.095,0.233333333,0.251,96.9,285,10.0,25.97402597,132,100,-1.0,99.4,131.2,131.2,99.4,115.36666666666666,110.63333333333328,114.4333333333334,105.7333333333333,128.6666666666666,111.40000000000003,118.5666666666667,104.06666666666668
IND,50,0,0,20190130,2018-2019,WAS,0.446,0.14,0.233,0.16699999999999998,92.7,0.533387755,0.124653061,0.221571429,0.183612245,0.603,0.138,0.21600000000000005,0.16699999999999998,0.527755102,0.12,0.196816327,0.204285714,0.515777778,0.106777778,0.237333333,0.200666667,99.22222222,0.545888889,0.115111111,0.182777778,0.17711111100000002,99.55555556,0.543666667,0.098,0.15,0.173666667,98.13333333,0.4886666670000001,0.115333333,0.225666667,0.239333333,97.26666667,-110,0.0,52.38095238,107,89,-1.0,96.0,115.5,115.5,96.0,111.93333333333334,111.67777777777775,107.36666666666672,117.63333333333331,111.36666666666667,110.86666666666673,112.46666666666665,117.90000000000009
IND,51,0,0,20190131,2018-2019,ORL,0.473,0.084,0.133,0.154,97.8,0.53164,0.12496,0.2218,0.18328,0.53,0.141,0.2,0.244,0.50934,0.11914,0.20364,0.16706,0.512222222,0.111888889,0.237111111,0.193555556,98.26666667,0.523666667,0.107333333,0.251666667,0.151333333,96.53333333,0.479,0.12566666699999998,0.288666667,0.152,96.06666667,0.476,0.143666667,0.218333333,0.219,96.26666667,110,2.0,47.61904762,107,100,-1.0,102.2,109.4,109.4,102.2,110.75555555555556,109.69999999999997,101.06666666666672,119.2333333333333,111.53333333333325,111.80000000000003,103.63333333333338,108.16666666666669
IND,52,0,1,20190202,2018-2019,MIA,0.466,0.119,0.298,0.135,92.8,0.530490196,0.124156863,0.220058824,0.182705882,0.486,0.218,0.256,0.268,0.5108431370000001,0.129647059,0.252882353,0.17935294100000002,0.499777778,0.107444444,0.221333333,0.197666667,98.02222222,0.526444444,0.149111111,0.242555556,0.182777778,95.43333333,0.48,0.165,0.261666667,0.15566666699999998,95.23333333,0.469333333,0.118666667,0.196,0.135333333,97.03333333,135,3.0,42.55319149,88,95,1.0,102.3,94.8,94.8,102.3,108.66666666666667,110.07777777777775,99.20000000000005,118.69999999999997,103.91111111111108,108.04444444444447,97.53333333333336,111.13333333333325
IND,53,0,1,20190204,2018-2019,NOP,0.505,0.081,0.16,0.187,100.9,0.52925,0.124057692,0.221557692,0.181788462,0.483,0.13699999999999998,0.271,0.222,0.536615385,0.122,0.244634615,0.215192308,0.4866666670000001,0.107555556,0.230666667,0.179,96.24444444,0.5329999999999999,0.111555556,0.180333333,0.171111111,102.2111111,0.522,0.114333333,0.224,0.170333333,101.3666667,0.461666667,0.114333333,0.221333333,0.152,94.43333333,-118,-1.0,54.12844037,107,109,1.0,108.0,106.0,106.0,108.0,106.65555555555555,110.71111111111108,100.1666666666667,106.56666666666665,110.82222222222215,113.07777777777781,109.69999999999993,114.0666666666667
IND,54,1,1,20190205,2018-2019,LAL,0.6679999999999999,0.09,0.244,0.051,100.4,0.528792453,0.123245283,0.22039622600000006,0.181886792,0.493,0.18,0.091,0.267,0.52954717,0.13333962300000002,0.225075472,0.182339623,0.493,0.104888889,0.223777778,0.189444444,96.52222222,0.536444444,0.149,0.243333333,0.194111111,100.9222222,0.498333333,0.14400000000000002,0.238666667,0.179333333,101.9666667,0.481333333,0.094666667,0.197,0.15866666699999998,97.16666667,135,3.0,42.55319149,94,136,1.0,135.5,93.6,93.6,135.5,107.81111111111112,108.9333333333333,104.1666666666667,103.39999999999998,110.50000000000004,114.1888888888888,103.80000000000003,112.66666666666657
IND,55,1,1,20190207,2018-2019,LAC,0.615,0.171,0.206,0.103,101.6,0.53137037,0.12262963,0.220833333,0.179462963,0.471,0.16899999999999998,0.205,0.141,0.523481481,0.120962963,0.221722222,0.260462963,0.5071111110000001,0.103444444,0.22111111100000005,0.170222222,97.32222222,0.518333333,0.106777778,0.224666667,0.236888889,98.6,0.499,0.096,0.202666667,0.224,100.3,0.546333333,0.096666667,0.234,0.124333333,98.03333333,-270,-4.0,72.97297297,92,116,1.0,114.2,90.6,90.6,114.2,109.63333333333335,107.52222222222218,115.26666666666671,98.13333333333333,110.64444444444452,108.8333333333333,107.40000000000002,110.66666666666661
IND,56,1,1,20190209,2018-2019,CLE,0.589,0.092,0.194,0.071,89.0,0.532890909,0.123509091,0.220563636,0.178072727,0.544,0.126,0.119,0.051,0.495872727,0.116163636,0.237545455,0.190654545,0.515444444,0.114555556,0.216777778,0.168333333,97.55555556,0.487333333,0.115555556,0.23,0.16,95.48888889,0.442,0.093666667,0.275666667,0.202666667,95.86666667,0.596,0.114,0.203333333,0.113666667,100.9666667,-1725,-13.5,94.52054795,90,105,1.0,118.0,101.2,101.2,118.0,108.92222222222223,106.97777777777772,119.23333333333336,96.73333333333333,105.56666666666663,116.23333333333335,104.30000000000003,115.73333333333335
IND,57,1,1,20190211,2018-2019,CHO,0.568,0.128,0.14300000000000002,0.203,85.3,0.533892857,0.122946429,0.220089286,0.176160714,0.361,0.046,0.382,0.278,0.518267857,0.106821429,0.220589286,0.207267857,0.527111111,0.118666667,0.21,0.150888889,96.81111111,0.495111111,0.088555556,0.228888889,0.200777778,94.36666667,0.4896666670000001,0.097333333,0.273333333,0.190666667,94.13333333,0.624,0.117666667,0.214666667,0.075,97.0,-220,-5.0,68.75,90,99,1.0,116.1,105.5,105.5,116.1,109.2666666666667,105.92222222222216,122.5666666666667,95.13333333333333,111.60000000000001,114.49999999999993,110.29999999999997,112.80000000000001
IND,58,1,0,20190213,2018-2019,MIL,0.477,0.104,0.087,0.14800000000000002,98.7,0.5344912279999999,0.123035088,0.218736842,0.17663157899999998,0.494,0.092,0.204,0.244,0.552561404,0.119666667,0.203087719,0.193245614,0.535444444,0.115222222,0.203666667,0.128444444,95.67777778,0.539222222,0.116,0.198555556,0.189333333,101.4666667,0.467333333,0.112,0.175333333,0.234,100.4666667,0.590666667,0.130333333,0.181,0.12566666699999998,91.96666667,155,4.0,39.21568627,106,97,-1.0,98.3,107.4,107.4,98.3,110.18888888888893,105.31111111111106,116.10000000000002,99.09999999999998,113.1222222222222,103.03333333333322,99.70000000000006,99.26666666666672
IND,59,1,1,20190222,2018-2019,NOP,0.5479999999999999,0.092,0.26,0.258,105.5,0.5335,0.122706897,0.216465517,0.17613793100000005,0.505,0.138,0.28600000000000003,0.183,0.532637931,0.120862069,0.242913793,0.212396552,0.534111111,0.112111111,0.188666667,0.135444444,95.46666667,0.5176666670000001,0.117666667,0.238111111,0.185555556,99.88888889,0.462666667,0.118333333,0.215,0.182333333,99.5,0.544666667,0.108,0.141333333,0.140666667,91.0,-230,-4.5,69.69696970000001,111,126,1.0,119.4,105.2,105.2,119.4,110.06666666666669,102.66666666666661,110.80000000000003,104.69999999999997,108.32222222222214,113.82222222222225,100.19999999999989,111.7666666666667
IND,60,0,1,20190223,2018-2019,WAS,0.633,0.199,0.333,0.16899999999999998,101.4,0.533745763,0.122186441,0.21720339,0.177525424,0.614,0.2,0.21600000000000005,0.19,0.533915254,0.120101695,0.194779661,0.202847458,0.545444444,0.106777778,0.191666667,0.145555556,96.88888889,0.566666667,0.134444444,0.197777778,0.198444444,103.1777778,0.530666667,0.131,0.149666667,0.237666667,104.6,0.531,0.108,0.163333333,0.203,96.5,-120,0.0,54.54545455,112,119,1.0,117.4,110.5,110.5,117.4,112.66666666666669,101.52222222222218,111.2666666666667,106.0333333333333,115.84444444444446,119.07777777777781,109.06666666666665,118.93333333333341
IND,61,0,0,20190225,2018-2019,DET,0.517,0.103,0.273,0.218,92.8,0.5354,0.123466667,0.219133333,0.177383333,0.545,0.108,0.333,0.193,0.50655,0.120616667,0.243783333,0.19885,0.563222222,0.119555556,0.213888889,0.147222222,97.28888889,0.5589999999999999,0.098555556,0.232,0.210555556,96.63333333,0.531,0.095666667,0.234,0.172,94.1,0.552666667,0.131666667,0.226666667,0.191666667,101.8666667,125,2.5,44.44444444,113,109,-1.0,117.5,121.8,121.8,117.5,114.35555555555558,101.6444444444444,111.7,107.69999999999997,118.88888888888884,110.28888888888898,115.13333333333334,109.90000000000005
IND,62,0,0,20190227,2018-2019,DAL,0.545,0.14,0.158,0.221,93.7,0.535098361,0.123131148,0.220016393,0.17804918,0.593,0.141,0.238,0.173,0.521737705,0.130131148,0.230196721,0.227901639,0.568888889,0.117777778,0.211111111,0.15644444400000002,97.28888889,0.504,0.122222222,0.182666667,0.227888889,97.82222222,0.5539999999999999,0.110333333,0.191,0.211,96.46666667,0.5660000000000001,0.131333333,0.288666667,0.215,99.9,-123,0.0,55.15695067,110,101,-1.0,107.8,117.4,117.4,107.8,116.04444444444448,104.64444444444442,118.10000000000001,112.49999999999996,107.7666666666667,114.64444444444429,114.40000000000009,119.73333333333346
IND,63,1,1,20190228,2018-2019,MIN,0.5710000000000001,0.101,0.18600000000000005,0.31,97.1,0.535258065,0.123403226,0.219016129,0.178741935,0.517,0.126,0.438,0.258,0.51016129,0.110822581,0.255048387,0.218548387,0.573333333,0.124333333,0.210888889,0.160222222,96.48888889,0.544444444,0.109555556,0.263777778,0.213111111,101.1666667,0.520333333,0.121,0.262666667,0.241333333,102.3,0.565,0.147333333,0.254666667,0.202666667,95.96666667,-175,-4.0,63.63636364,115,122,1.0,125.6,118.4,118.4,125.6,116.02222222222225,105.9111111111111,114.23333333333335,116.56666666666662,116.88888888888889,117.24444444444447,110.5666666666667,113.16666666666661
IND,64,1,0,20190302,2018-2019,ORL,0.591,0.112,0.091,0.273,94.9,0.535825397,0.123047619,0.218492063,0.180825397,0.56,0.083,0.25,0.165,0.5151428570000001,0.118095238,0.207888889,0.170174603,0.5625555560000001,0.12555555599999998,0.204444444,0.189,96.12222222,0.543555556,0.103777778,0.229111111,0.164777778,98.16666667,0.516333333,0.128,0.228666667,0.15233333300000002,99.76666667,0.544333333,0.114666667,0.205666667,0.249666667,94.53333333,-185,-4.5,64.9122807,117,112,-1.0,118.0,123.3,123.3,118.0,114.92222222222225,108.66666666666666,116.9666666666667,119.19999999999997,115.82222222222214,101.14444444444449,106.56666666666676,101.0
IND,65,1,1,20190305,2018-2019,CHI,0.518,0.113,0.244,0.214,94.1,0.5366875,0.122875,0.2165,0.182265625,0.409,0.08,0.278,0.215,0.5095,0.125203125,0.183796875,0.18903125,0.559888889,0.119,0.191666667,0.207888889,95.37777778,0.522111111,0.104555556,0.203777778,0.224444444,100.5777778,0.545666667,0.120666667,0.185333333,0.249333333,101.3666667,0.569,0.117666667,0.145,0.268,95.23333333,-330,-8.0,76.74418605,96,105,1.0,111.6,102.0,102.0,111.6,115.34444444444446,112.3,117.13333333333337,119.69999999999997,114.31111111111103,115.0222222222222,113.63333333333331,112.93333333333334
IND,66,0,0,20190307,2018-2019,MIL,0.467,0.092,0.12,0.156,99.8,0.5364,0.122723077,0.216923077,0.18275384600000005,0.581,0.12,0.19,0.198,0.550815385,0.117846154,0.207538462,0.193292308,0.552,0.121333333,0.197222222,0.223777778,95.94444444,0.543333333,0.104777778,0.248888889,0.204222222,101.6,0.492333333,0.118333333,0.273666667,0.223,101.0333333,0.56,0.108666667,0.173666667,0.265666667,95.36666667,488,10.0,17.00680272,117,98,-1.0,98.2,117.2,117.2,98.2,114.63333333333334,112.38888888888886,118.40000000000003,114.56666666666665,114.94444444444441,109.34444444444429,109.86666666666672,107.83333333333339
IND,67,0,0,20190310,2018-2019,PHI,0.404,0.124,0.235,0.265,97.8,0.535348485,0.122257576,0.215454545,0.182348485,0.477,0.115,0.289,0.264,0.535075758,0.131318182,0.239424242,0.250636364,0.5407777779999999,0.117333333,0.194666667,0.218555556,97.55555556,0.496666667,0.129555556,0.258,0.22111111100000005,101.8333333,0.474666667,0.12666666699999998,0.300333333,0.206666667,98.3,0.525333333,0.105666667,0.151666667,0.214333333,96.26666667,180,5.0,35.71428571,106,89,-1.0,91.0,108.4,108.4,91.0,112.64444444444445,113.68888888888887,109.2666666666667,114.16666666666663,108.59999999999997,109.01111111111108,105.86666666666663,108.86666666666669
IND,68,1,1,20190312,2018-2019,NYK,0.482,0.093,0.16699999999999998,0.247,97.5,0.53338806,0.122283582,0.215746269,0.18358209,0.519,0.17800000000000002,0.19,0.188,0.487507463,0.116029851,0.228313433,0.205283582,0.532666667,0.119555556,0.211111111,0.231555556,97.45555556,0.501777778,0.12,0.235777778,0.197666667,100.1111111,0.469333333,0.14300000000000002,0.236333333,0.167333333,97.5,0.463,0.109666667,0.199666667,0.211666667,97.23333333,-900,-12.0,90.0,98,103,-1.0,105.6,100.5,100.5,105.6,111.83333333333336,113.79999999999998,100.2666666666667,109.19999999999995,106.36666666666672,112.74444444444447,96.3666666666666,106.60000000000007
IND,69,1,1,20190314,2018-2019,OKC,0.494,0.14300000000000002,0.14300000000000002,0.329,102.4,0.532632353,0.121852941,0.215029412,0.18451470600000006,0.523,0.152,0.195,0.18600000000000005,0.516073529,0.115852941,0.254176471,0.199367647,0.525333333,0.119666667,0.200777778,0.230333333,96.56666667,0.486777778,0.115222222,0.239777778,0.204111111,101.6111111,0.48,0.111,0.231333333,0.188,100.2333333,0.451,0.103,0.174,0.222666667,98.36666667,-118,-1.0,54.12844037,106,108,1.0,105.4,103.5,103.5,105.4,110.30000000000001,113.27777777777776,98.2666666666667,108.69999999999995,106.04444444444438,107.40000000000002,105.09999999999997,100.46666666666654
IND,70,0,0,20190316,2018-2019,DEN,0.493,0.09,0.211,0.34700000000000003,89.9,0.532072464,0.12215942,0.213985507,0.186608696,0.5429999999999999,0.099,0.214,0.159,0.533043478,0.116072464,0.272391304,0.180333333,0.509888889,0.113444444,0.179666667,0.248111111,96.67777778,0.5467777779999999,0.113777778,0.243444444,0.155111111,97.48888889,0.546,0.119,0.241666667,0.139,93.16666667,0.46,0.12,0.181666667,0.280333333,99.23333333,255,7.5,28.16901408,102,100,1.0,111.3,113.5,113.5,111.3,108.96666666666668,112.49999999999997,100.66666666666669,104.13333333333328,112.84444444444446,110.17777777777778,113.00000000000004,108.8999999999999
IND,71,0,0,20190318,2018-2019,POR,0.482,0.123,0.28600000000000003,0.217,92.1,0.5315142860000001,0.1217,0.213942857,0.1889,0.551,0.162,0.229,0.241,0.527542857,0.1189,0.25701428600000004,0.213228571,0.507222222,0.112,0.17277777800000002,0.262444444,96.35555556,0.527333333,0.121777778,0.27977777800000003,0.247333333,99.3,0.5003333329999999,0.117,0.280666667,0.210333333,97.23333333,0.4896666670000001,0.108666667,0.173666667,0.307666667,96.6,150,3.5,40.0,106,98,-1.0,106.4,115.1,115.1,106.4,108.2777777777778,111.57777777777775,107.43333333333335,105.8333333333333,116.28888888888888,112.24444444444435,113.39999999999999,108.33333333333331
IND,72,0,0,20190319,2018-2019,LAC,0.557,0.175,0.275,0.138,101.7,0.530816901,0.12171831,0.214957746,0.189295775,0.539,0.114,0.222,0.213,0.5244647889999999,0.120492958,0.224225352,0.264056338,0.500222222,0.110111111,0.187,0.262,96.17777778,0.535666667,0.106777778,0.27455555600000003,0.243555556,102.4333333,0.479,0.08566666699999999,0.34700000000000003,0.246666667,99.9,0.4896666670000001,0.118666667,0.213333333,0.297666667,94.8,175,5.0,36.36363636,115,109,-1.0,107.2,113.1,113.1,107.2,108.12222222222226,111.3222222222222,107.7,110.69999999999997,116.14444444444459,110.83333333333333,117.00000000000004,121.23333333333328
IND,73,0,0,20190321,2018-2019,GSW,0.418,0.132,0.231,0.14300000000000002,99.3,0.531180556,0.122458333,0.215791667,0.188583333,0.5670000000000001,0.135,0.222,0.124,0.558333333,0.121138889,0.225625,0.191902778,0.498666667,0.118333333,0.196888889,0.242888889,96.68888889,0.5654444439999999,0.131,0.216222222,0.15555555599999998,99.04444444,0.525666667,0.115,0.185,0.133666667,98.4,0.5106666670000001,0.129333333,0.257333333,0.234,94.56666667,490,11.0,16.94915254,112,89,-1.0,89.6,112.7,112.7,89.6,106.07777777777783,110.7333333333333,108.3,113.89999999999998,108.77777777777777,109.31111111111112,108.1333333333334,109.40000000000009
IND,74,1,1,20190324,2018-2019,DEN,0.604,0.1,0.278,0.154,97.7,0.5296301370000001,0.122589041,0.21600000000000005,0.187958904,0.392,0.145,0.278,0.161,0.530712329,0.115520548,0.271616438,0.178246575,0.479444444,0.120555556,0.212444444,0.228444444,97.17777778,0.522111111,0.116111111,0.239777778,0.151666667,95.03333333,0.451,0.114666667,0.271,0.163,95.9,0.4856666670000001,0.143333333,0.264,0.166,97.7,-102,1.0,50.4950495,88,124,1.0,126.9,90.0,90.0,126.9,102.92222222222227,109.55555555555553,101.06666666666666,113.63333333333331,112.52222222222227,111.01111111111112,102.26666666666672,107.19999999999989
IND,75,0,0,20190327,2018-2019,OKC,0.505,0.102,0.18600000000000005,0.065,96.0,0.530635135,0.122283784,0.216837838,0.1875,0.516,0.056,0.196,0.13,0.513486486,0.116824324,0.253391892,0.196635135,0.489,0.119111111,0.216222222,0.221777778,97.57777778,0.489444444,0.118666667,0.23455555600000005,0.16899999999999998,99.94444444,0.499,0.107666667,0.242333333,0.14400000000000002,98.1,0.526333333,0.135666667,0.261333333,0.145,99.56666667,200,6.0,33.33333333,107,99,-1.0,103.1,111.5,111.5,103.1,104.62222222222228,108.2222222222222,107.90000000000002,105.26666666666665,104.51111111111105,108.0444444444445,109.63333333333328,113.99999999999993
IND,76,0,0,20190329,2018-2019,BOS,0.5329999999999999,0.107,0.28,0.17800000000000002,97.2,0.5302933329999999,0.122013333,0.216426667,0.185866667,0.5870000000000001,0.13,0.206,0.151,0.535813333,0.111973333,0.216946667,0.17315999999999998,0.493222222,0.120222222,0.223555556,0.211666667,97.15555556,0.537,0.1,0.210333333,0.165222222,101.5111111,0.525333333,0.085,0.206,0.133333333,98.53333333,0.509,0.111333333,0.231666667,0.120666667,97.66666667,225,6.5,30.76923077,114,112,1.0,115.2,117.3,117.3,115.2,105.16666666666671,107.58888888888886,106.53333333333336,104.7333333333333,113.58888888888882,116.52222222222223,111.13333333333317,116.69999999999995
IND,77,1,0,20190330,2018-2019,ORL,0.583,0.133,0.282,0.122,96.7,0.530328947,0.121815789,0.217263158,0.185763158,0.5920000000000001,0.067,0.214,0.13,0.5136842110000001,0.115421053,0.214789474,0.170605263,0.507555556,0.118333333,0.228555556,0.202,97.08888889,0.514555556,0.095111111,0.252333333,0.177555556,96.14444444,0.5033333329999999,0.101,0.303,0.185666667,93.66666667,0.547333333,0.103,0.248,0.132333333,96.96666667,-145,-2.5,59.18367347,121,116,-1.0,120.0,125.1,125.1,120.0,107.85555555555561,108.57777777777774,115.06666666666668,106.26666666666665,110.93333333333322,104.67777777777786,114.40000000000009,111.09999999999995
IND,78,1,1,20190401,2018-2019,DET,0.61,0.16399999999999998,0.219,0.221,94.2,0.531012987,0.121961039,0.218103896,0.184935065,0.5,0.135,0.314,0.159,0.511480519,0.115857143,0.247337662,0.196155844,0.518777778,0.122777778,0.241333333,0.18811111100000005,97.0,0.515,0.099111111,0.270777778,0.184666667,92.94444444,0.531,0.112,0.241,0.154,95.5,0.540333333,0.114,0.249333333,0.121666667,96.63333333,-260,-6.0,72.22222222,102,111,1.0,117.8,108.3,108.3,117.8,109.4555555555556,111.31111111111107,112.7666666666667,117.96666666666665,117.6222222222222,115.61111111111124,110.5666666666667,104.63333333333337
