Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff
UTA,0,68,80,73,1,20150319,LAL,0.476,0.156,0.055999999999999994,0.339,86.8,92.1,84.1
UTA,0,69,91,106,0,20150321,GSW,0.507,0.154,0.21100000000000002,0.233,88.4,103.0,119.9
UTA,1,70,104,106,0,20150323,MIN,0.489,0.145,0.447,0.218,84.5,111.5,113.6
UTA,1,71,89,92,0,20150325,POR,0.463,0.091,0.244,0.188,88.3,100.8,104.2
UTA,0,72,91,107,0,20150327,DEN,0.426,0.121,0.298,0.272,92.1,98.8,116.2
UTA,1,73,94,89,1,20150328,OKC,0.417,0.1,0.29600000000000004,0.286,94.4,99.6,94.3
UTA,0,74,104,84,1,20150330,MIN,0.537,0.11800000000000001,0.368,0.195,85.6,121.6,98.2
UTA,1,75,98,84,1,20150401,DEN,0.539,0.138,0.3,0.195,89.2,109.9,94.2
UTA,0,76,85,87,0,20150404,PHO,0.439,0.17600000000000002,0.33299999999999996,0.27,87.4,97.2,99.5
UTA,0,77,101,95,1,20150405,SAC,0.506,0.159,0.304,0.149,97.3,103.8,97.7
UTA,1,78,103,91,1,20150408,SAC,0.574,0.158,0.35100000000000003,0.243,86.6,118.9,105.1
UTA,1,79,88,89,0,20150410,MEM,0.514,0.157,0.237,0.211,85.6,102.8,104.0
UTA,0,80,111,105,1,20150411,POR,0.494,0.141,0.33299999999999996,0.418,96.9,114.6,108.4
UTA,1,81,109,92,1,20150413,DAL,0.567,0.13,0.293,0.195,94.0,116.0,97.9
UTA,0,82,91,117,0,20150415,HOU,0.401,0.114,0.237,0.099,104.7,86.9,111.7
SAC,1,1,77,95,0,20141029,GSW,0.327,0.218,0.28800000000000003,0.333,101.8,75.6,93.3
SAC,1,2,103,94,1,20141031,POR,0.444,0.094,0.33299999999999996,0.383,88.6,116.3,106.1
SAC,0,3,98,92,1,20141102,LAC,0.522,0.187,0.273,0.397,90.6,108.2,101.5
SAC,0,4,110,105,1,20141103,DEN,0.432,0.129,0.341,0.494,100.4,109.5,104.5
SAC,1,5,131,109,1,20141105,DEN,0.605,0.11699999999999999,0.265,0.513,99.5,131.7,109.6
SAC,0,6,114,112,1,20141107,PHO,0.445,0.122,0.28300000000000003,0.363,89.5,105.4,103.6
SAC,0,7,93,101,0,20141109,OKC,0.488,0.1,0.237,0.188,88.9,104.6,113.6
SAC,0,8,98,106,0,20141111,DAL,0.507,0.18899999999999997,0.33299999999999996,0.347,90.5,108.3,117.1
SAC,0,9,110,111,0,20141113,MEM,0.526,0.132,0.371,0.377,90.0,122.2,123.4
SAC,1,10,94,91,1,20141115,SAS,0.43,0.085,0.205,0.233,93.3,100.7,97.5
SAC,1,11,100,106,0,20141118,NOP,0.465,0.132,0.37799999999999995,0.233,91.7,109.0,115.6
SAC,1,12,103,88,1,20141120,CHI,0.541,0.131,0.19399999999999998,0.311,90.1,114.3,97.7
SAC,0,13,113,101,1,20141122,MIN,0.543,0.16,0.389,0.309,94.0,120.2,107.4
SAC,0,14,99,89,1,20141125,NOP,0.513,0.09300000000000001,0.212,0.26,85.9,115.2,103.6
SAC,0,15,89,102,0,20141126,HOU,0.472,0.19399999999999998,0.263,0.31,90.4,98.5,112.9
SAC,0,16,104,112,0,20141128,SAS,0.547,0.139,0.21600000000000003,0.293,91.4,113.8,122.6
SAC,1,17,85,97,0,20141130,MEM,0.479,0.21899999999999997,0.306,0.257,92.1,92.3,105.3
SAC,1,18,109,117,0,20141202,TOR,0.54,0.141,0.371,0.373,90.9,119.9,128.6
SAC,1,19,102,101,1,20141205,IND,0.446,0.122,0.244,0.337,92.4,100.0,99.0
SAC,1,20,96,105,0,20141206,ORL,0.468,0.10800000000000001,0.231,0.278,88.4,108.6,118.8
SAC,1,21,101,92,1,20141208,UTA,0.493,0.151,0.294,0.378,93.5,108.1,98.4
SAC,0,22,95,98,0,20141209,LAL,0.507,0.156,0.225,0.343,93.1,102.0,105.2
SAC,1,23,109,113,0,20141211,HOU,0.512,0.175,0.282,0.274,94.3,104.7,108.5
SAC,1,24,90,95,0,20141213,DET,0.414,0.136,0.386,0.14,91.9,97.9,103.4
SAC,1,25,92,104,0,20141216,OKC,0.458,0.157,0.31,0.179,93.0,99.0,111.9
SAC,1,26,107,108,0,20141218,MIL,0.612,0.205,0.154,0.373,96.3,111.1,112.2
SAC,1,27,108,101,1,20141221,LAL,0.525,0.129,0.256,0.316,95.6,113.0,105.7
SAC,0,28,108,128,0,20141222,GSW,0.522,0.11599999999999999,0.205,0.156,101.2,106.7,126.4
SAC,1,29,106,115,0,20141226,PHO,0.478,0.10400000000000001,0.375,0.183,94.3,112.4,121.9
SAC,1,30,135,129,1,20141227,NYK,0.596,0.141,0.27,0.326,96.8,126.3,120.7
SAC,0,31,99,107,0,20141229,BRK,0.546,0.198,0.297,0.211,91.6,108.1,116.8
SAC,0,32,84,106,0,20141231,BOS,0.379,0.139,0.21600000000000003,0.207,100.8,83.3,105.2
SAC,0,33,110,107,1,20150101,MIN,0.574,0.187,0.303,0.338,95.8,114.8,111.7
SAC,0,34,95,114,0,20150104,DET,0.447,0.142,0.109,0.373,100.4,94.6,113.5
SAC,1,35,104,83,1,20150107,OKC,0.446,0.133,0.25,0.239,104.3,99.7,79.6
SAC,1,36,108,118,0,20150109,DEN,0.523,0.127,0.293,0.209,95.9,112.7,123.1
SAC,1,37,103,84,1,20150111,CLE,0.523,0.040999999999999995,0.16699999999999998,0.151,89.6,115.0,93.8
SAC,1,38,104,108,0,20150113,DAL,0.448,0.165,0.273,0.314,96.2,97.9,101.7
SAC,1,39,83,95,0,20150116,MIA,0.473,0.156,0.158,0.16,86.3,96.2,110.1
SAC,1,40,108,117,0,20150117,LAC,0.489,0.145,0.489,0.236,93.8,115.2,124.8
SAC,0,41,94,98,0,20150119,POR,0.474,0.191,0.297,0.289,98.5,95.4,99.5
SAC,1,42,100,103,0,20150121,BRK,0.494,0.129,0.233,0.202,95.4,104.9,108.0
SAC,0,43,101,126,0,20150123,GSW,0.439,0.16399999999999998,0.244,0.354,103.8,97.3,121.4
SAC,0,44,102,119,0,20150128,TOR,0.527,0.165,0.17600000000000002,0.342,94.3,108.2,126.2
SAC,0,45,90,101,0,20150130,CLE,0.375,0.14,0.275,0.321,97.7,92.1,103.4
SAC,0,46,99,94,1,20150131,IND,0.456,0.115,0.225,0.325,93.3,106.1,100.7
SAC,1,47,96,121,0,20150203,GSW,0.487,0.16699999999999998,0.146,0.241,98.0,97.9,123.4
SAC,1,48,78,101,0,20150205,DAL,0.386,0.161,0.149,0.215,98.2,79.4,102.8
SAC,0,49,90,102,0,20150207,UTA,0.409,0.111,0.326,0.28,87.7,102.6,116.3
SAC,1,50,85,83,1,20150208,PHO,0.48,0.151,0.111,0.173,93.8,90.6,88.5
SAC,0,51,86,104,0,20150210,CHI,0.48,0.13,0.317,0.187,86.4,99.6,120.4
SAC,0,52,103,111,0,20150211,MIL,0.476,0.156,0.314,0.274,97.1,106.1,114.3
SAC,1,53,109,101,1,20150220,BOS,0.53,0.203,0.447,0.253,98.8,110.4,102.3
SAC,0,54,99,126,0,20150221,LAC,0.364,0.136,0.24600000000000002,0.398,107.1,92.4,117.6
SAC,1,55,102,90,1,20150225,MEM,0.525,0.18,0.35100000000000003,0.225,94.6,107.8,95.1
SAC,1,56,96,107,0,20150227,SAS,0.487,0.16,0.179,0.241,95.9,100.1,111.6
SAC,1,57,99,110,0,20150301,POR,0.471,0.111,0.179,0.209,96.4,102.7,114.1
SAC,0,58,124,86,1,20150303,NYK,0.554,0.124,0.21600000000000003,0.386,100.2,123.7,85.8
SAC,0,59,85,112,0,20150304,SAS,0.391,0.155,0.182,0.308,98.8,86.0,113.3
SAC,0,60,114,119,0,20150306,ORL,0.506,0.121,0.396,0.329,92.1,123.8,129.2
SAC,0,61,109,114,0,20150307,MIA,0.511,0.16899999999999998,0.28600000000000003,0.216,92.7,106.5,111.4
SAC,0,62,105,130,0,20150309,ATL,0.531,0.151,0.41,0.235,89.7,117.1,145.0
SAC,0,63,113,106,1,20150311,CHO,0.518,0.109,0.171,0.294,101.7,111.2,104.3
SAC,0,64,107,114,0,20150313,PHI,0.425,0.14,0.33299999999999996,0.379,102.5,104.4,111.2
SAC,0,65,97,113,0,20150314,WAS,0.494,0.152,0.256,0.273,91.4,106.2,123.7
SAC,1,66,103,110,0,20150316,ATL,0.512,0.179,0.231,0.247,99.3,103.8,110.8
SAC,1,67,105,116,0,20150318,LAC,0.5,0.09699999999999999,0.243,0.329,93.4,112.4,124.2
SAC,1,68,101,91,1,20150320,CHO,0.532,0.191,0.275,0.231,99.0,102.0,91.9
SAC,1,69,109,86,1,20150322,WAS,0.557,0.152,0.125,0.266,94.9,114.8,90.6
SAC,1,70,107,106,1,20150324,PHI,0.397,0.081,0.35100000000000003,0.309,100.0,107.0,106.0
SAC,0,71,108,99,1,20150325,PHO,0.543,0.17300000000000001,0.2,0.247,100.4,107.5,98.6
SAC,0,72,88,102,0,20150327,NOP,0.487,0.11199999999999999,0.222,0.139,87.0,101.1,117.2
SAC,0,73,83,97,0,20150330,MEM,0.438,0.11800000000000001,0.27899999999999997,0.148,86.9,95.5,111.6
SAC,0,74,111,115,0,20150401,HOU,0.536,0.16899999999999998,0.41700000000000004,0.083,102.0,108.9,112.8
SAC,1,75,95,101,0,20150403,NOP,0.513,0.092,0.15,0.192,90.9,104.6,111.2
SAC,1,76,95,101,0,20150405,UTA,0.513,0.183,0.25,0.177,97.3,97.7,103.8
SAC,1,77,116,111,1,20150407,MIN,0.581,0.128,0.325,0.288,97.8,118.7,113.5
SAC,0,78,91,103,0,20150408,UTA,0.487,0.09300000000000001,0.171,0.24,86.6,105.1,118.9
SAC,0,79,103,116,0,20150410,OKC,0.512,0.146,0.311,0.247,94.4,109.2,122.9
SAC,0,80,111,122,0,20150412,DEN,0.547,0.17800000000000002,0.158,0.405,102.9,107.9,118.6
SAC,1,81,102,92,1,20150413,LAL,0.514,0.102,0.135,0.389,92.0,110.9,100.0
SAC,0,82,122,99,1,20150415,LAL,0.595,0.08900000000000001,0.16699999999999998,0.262,101.3,120.5,97.8
NYK,1,1,80,104,0,20141029,CHI,0.382,0.106,0.275,0.176,87.0,92.0,119.6
NYK,0,2,95,90,1,20141030,CLE,0.58,0.163,0.29,0.217,83.1,114.3,108.3
NYK,1,3,96,93,1,20141102,CHO,0.551,0.12300000000000001,0.21100000000000002,0.128,86.3,111.3,107.8
NYK,1,4,83,98,0,20141104,WAS,0.42,0.168,0.326,0.185,88.4,93.9,110.8
NYK,0,5,95,98,0,20141105,DET,0.483,0.087,0.23399999999999999,0.089,88.3,107.6,111.0
NYK,0,6,99,110,0,20141107,BRK,0.456,0.124,0.3,0.189,94.0,105.3,117.0
NYK,0,7,96,103,0,20141108,ATL,0.524,0.14400000000000002,0.31,0.095,88.9,107.9,115.8
NYK,1,8,85,91,0,20141110,ATL,0.47,0.145,0.275,0.084,87.5,97.1,104.0
NYK,1,9,95,97,0,20141112,ORL,0.477,0.071,0.25,0.151,86.7,109.5,111.8
NYK,1,10,100,102,0,20141114,UTA,0.506,0.081,0.2,0.207,87.7,114.0,116.3
NYK,1,11,109,93,1,20141116,DEN,0.579,0.146,0.21600000000000003,0.276,95.6,114.0,97.3
NYK,0,12,113,117,0,20141118,MIL,0.619,0.12,0.289,0.175,87.3,129.5,134.1
NYK,0,13,99,115,0,20141119,MIN,0.558,0.213,0.28600000000000003,0.319,92.6,106.9,124.2
NYK,1,14,91,83,1,20141122,PHI,0.545,0.193,0.188,0.288,88.9,102.3,93.3
NYK,0,15,86,91,0,20141124,HOU,0.5,0.171,0.243,0.132,88.2,97.5,103.1
NYK,0,16,102,109,0,20141126,DAL,0.5,0.175,0.294,0.109,91.9,100.5,107.4
NYK,0,17,78,105,0,20141128,OKC,0.4,0.12300000000000001,0.152,0.24,88.6,88.0,118.4
NYK,1,18,79,86,0,20141130,MIA,0.369,0.11,0.392,0.159,85.6,92.3,100.4
NYK,1,19,93,98,0,20141202,BRK,0.5,0.138,0.317,0.148,86.3,107.8,113.6
NYK,1,20,87,90,0,20141204,CLE,0.466,0.188,0.386,0.057,90.5,96.2,99.5
NYK,0,21,102,103,0,20141205,CHO,0.532,0.063,0.114,0.228,89.3,114.2,115.4
NYK,1,22,99,103,0,20141207,POR,0.551,0.132,0.125,0.152,90.5,109.4,113.8
NYK,0,23,93,104,0,20141209,NOP,0.532,0.134,0.162,0.128,88.1,105.6,118.0
NYK,0,24,95,109,0,20141210,SAS,0.526,0.16899999999999998,0.27,0.197,86.7,109.5,125.7
NYK,0,25,101,95,1,20141212,BOS,0.531,0.128,0.275,0.185,91.7,110.2,103.7
NYK,1,26,90,95,0,20141214,TOR,0.429,0.196,0.267,0.295,88.4,92.2,97.3
NYK,1,27,87,107,0,20141216,DAL,0.47,0.12,0.244,0.095,89.2,97.5,120.0
NYK,0,28,97,103,0,20141218,CHI,0.5,0.15,0.4,0.183,86.0,112.7,119.7
NYK,1,29,90,99,0,20141220,PHO,0.438,0.128,0.354,0.148,87.9,102.4,112.7
NYK,0,30,108,118,0,20141221,TOR,0.518,0.105,0.22899999999999998,0.28,90.5,119.3,130.3
NYK,1,31,91,102,0,20141225,WAS,0.475,0.073,0.158,0.188,86.8,104.9,117.5
NYK,0,32,129,135,0,20141227,SAC,0.526,0.11900000000000001,0.35600000000000004,0.278,96.8,120.7,126.3
NYK,0,33,79,101,0,20141228,POR,0.371,0.099,0.268,0.108,90.6,87.2,111.5
NYK,0,34,78,99,0,20141231,LAC,0.405,0.07200000000000001,0.135,0.119,91.5,85.2,108.2
NYK,1,35,81,97,0,20150102,DET,0.407,0.102,0.298,0.077,88.5,91.5,109.6
NYK,1,36,82,95,0,20150104,MIL,0.467,0.163,0.171,0.145,90.3,90.8,105.2
NYK,0,37,83,105,0,20150105,MEM,0.487,0.19699999999999998,0.171,0.118,94.4,87.9,111.3
NYK,0,38,91,101,0,20150107,WAS,0.482,0.14400000000000002,0.222,0.146,91.7,99.2,110.1
NYK,1,39,96,120,0,20150108,HOU,0.531,0.19,0.256,0.138,99.3,96.6,120.8
NYK,1,40,82,110,0,20150110,CHO,0.435,0.11900000000000001,0.091,0.094,94.5,86.8,116.4
NYK,0,41,79,95,0,20150115,MIL,0.471,0.215,0.14300000000000002,0.221,90.0,87.8,105.5
NYK,1,42,99,92,1,20150119,NOP,0.551,0.045,0.231,0.167,78.3,126.4,117.5
NYK,0,43,98,91,1,20150121,PHI,0.445,0.099,0.391,0.187,88.4,110.9,102.9
NYK,1,44,113,106,1,20150123,ORL,0.527,0.12300000000000001,0.27899999999999997,0.187,99.7,113.3,106.3
NYK,0,45,71,76,0,20150124,CHO,0.392,0.139,0.311,0.114,86.1,82.5,88.3
NYK,1,46,100,92,1,20150128,OKC,0.484,0.092,0.22899999999999998,0.132,95.6,104.6,96.2
NYK,0,47,82,103,0,20150129,IND,0.451,0.10300000000000001,0.128,0.111,89.0,92.2,115.8
NYK,1,48,92,80,1,20150201,LAL,0.5,0.1,0.23399999999999999,0.095,86.8,106.0,92.2
NYK,1,49,97,108,0,20150203,BOS,0.536,0.129,0.3,0.096,88.0,110.2,122.7
NYK,0,50,88,92,0,20150206,BRK,0.416,0.049,0.26,0.157,85.8,102.6,107.2
NYK,1,51,92,106,0,20150207,GSW,0.448,0.121,0.294,0.161,90.6,101.5,117.0
NYK,0,52,95,109,0,20150209,MIA,0.47,0.12300000000000001,0.282,0.19,89.3,106.4,122.1
NYK,0,53,83,89,0,20150211,ORL,0.377,0.11900000000000001,0.17800000000000002,0.384,88.7,93.6,100.4
NYK,1,54,87,111,0,20150220,MIA,0.463,0.183,0.152,0.134,100.7,86.4,110.3
NYK,1,55,83,101,0,20150222,CLE,0.389,0.09699999999999999,0.322,0.061,91.9,90.3,109.9
NYK,0,56,94,115,0,20150225,BOS,0.427,0.12,0.191,0.293,96.4,97.5,119.3
NYK,0,57,121,115,1,20150227,DET,0.44,0.077,0.321,0.229,90.1,111.2,105.7
NYK,1,58,103,98,1,20150228,TOR,0.487,0.107,0.21100000000000002,0.4,92.5,111.3,105.9
NYK,1,59,86,124,0,20150303,SAC,0.39,0.136,0.191,0.268,100.2,85.8,123.7
NYK,0,60,82,105,0,20150304,IND,0.434,0.18100000000000002,0.256,0.211,91.8,89.3,114.3
NYK,1,61,86,92,0,20150307,IND,0.404,0.11599999999999999,0.28300000000000003,0.295,86.9,99.0,105.9
NYK,0,62,78,106,0,20150309,DEN,0.42,0.14,0.17800000000000002,0.2,91.4,85.3,116.0
NYK,0,63,82,87,0,20150310,UTA,0.424,0.122,0.19,0.19,86.7,94.5,100.3
NYK,0,64,101,94,1,20150312,LAL,0.526,0.083,0.1,0.26,91.7,110.1,102.5
NYK,0,65,94,125,0,20150314,GSW,0.443,0.127,0.37,0.094,95.2,98.8,131.3
NYK,0,66,89,102,0,20150315,PHO,0.473,0.131,0.136,0.274,91.2,97.6,111.9
NYK,1,67,104,100,1,20150317,SAS,0.467,0.09699999999999999,0.306,0.209,88.2,106.8,102.7
NYK,1,68,92,95,0,20150319,MIN,0.433,0.129,0.273,0.082,89.8,92.8,95.8
NYK,0,69,81,97,0,20150320,PHI,0.42,0.183,0.171,0.333,88.1,92.0,110.1
NYK,0,70,89,106,0,20150322,TOR,0.464,0.10800000000000001,0.25,0.131,90.9,97.9,116.6
NYK,1,71,82,103,0,20150323,MEM,0.447,0.16899999999999998,0.21100000000000002,0.184,88.4,92.7,116.5
NYK,1,72,80,111,0,20150325,LAC,0.384,0.18100000000000002,0.175,0.207,96.6,82.8,114.9
NYK,1,73,92,96,0,20150327,BOS,0.477,0.114,0.205,0.103,92.7,99.3,103.6
NYK,0,74,80,111,0,20150328,CHI,0.405,0.13,0.188,0.203,90.4,88.5,122.8
NYK,1,75,98,100,0,20150401,BRK,0.525,0.129,0.25,0.16,88.0,111.4,113.7
NYK,0,76,87,101,0,20150403,WAS,0.411,0.106,0.2,0.214,93.1,93.5,108.5
NYK,1,77,101,91,1,20150405,PHI,0.535,0.175,0.469,0.333,86.4,116.9,105.3
NYK,1,78,86,102,0,20150408,IND,0.387,0.10300000000000001,0.17300000000000001,0.25,93.6,91.8,108.9
NYK,1,79,91,99,0,20150410,MIL,0.507,0.225,0.152,0.25,99.5,91.4,99.5
NYK,0,80,80,79,1,20150411,ORL,0.415,0.146,0.22399999999999998,0.146,90.2,88.7,87.6
NYK,0,81,112,108,1,20150413,ATL,0.643,0.166,0.265,0.169,91.1,122.9,118.6
NYK,1,82,90,112,0,20150415,DET,0.474,0.184,0.267,0.221,93.5,96.3,119.8
NOP,1,1,101,84,1,20141028,ORL,0.426,0.073,0.39399999999999996,0.149,95.2,106.1,88.2
NOP,1,2,104,109,0,20141101,DAL,0.466,0.114,0.298,0.236,97.0,107.2,112.3
NOP,0,3,81,93,0,20141103,MEM,0.36,0.10800000000000001,0.24600000000000002,0.221,93.3,86.8,99.7
NOP,1,4,100,91,1,20141104,CHO,0.5,0.11800000000000001,0.282,0.235,89.1,112.2,102.1
NOP,0,5,100,99,1,20141108,SAS,0.518,0.10800000000000001,0.158,0.141,92.0,108.7,107.6
NOP,0,6,111,118,0,20141110,CLE,0.505,0.047,0.298,0.183,88.8,125.0,132.9
NOP,1,7,109,102,1,20141112,LAL,0.598,0.126,0.22899999999999998,0.134,93.3,116.8,109.3
NOP,1,8,139,91,1,20141114,MIN,0.756,0.125,0.10300000000000001,0.143,99.3,139.9,91.6
NOP,0,9,93,102,0,20141117,POR,0.476,0.105,0.28300000000000003,0.141,90.9,102.3,112.2
NOP,0,10,106,100,1,20141118,SAC,0.551,0.063,0.10300000000000001,0.241,91.7,115.6,109.0
NOP,0,11,97,117,0,20141121,DEN,0.429,0.114,0.195,0.385,93.7,103.5,124.8
NOP,0,12,106,94,1,20141122,UTA,0.473,0.081,0.36700000000000005,0.194,89.6,118.3,104.9
NOP,1,13,89,99,0,20141125,SAC,0.437,0.098,0.311,0.253,85.9,103.6,115.2
NOP,0,14,91,100,0,20141128,ATL,0.444,0.111,0.34,0.135,89.4,101.8,111.9
NOP,0,15,80,83,0,20141129,WAS,0.407,0.11699999999999999,0.27699999999999997,0.173,84.1,95.1,98.7
NOP,1,16,112,104,1,20141202,OKC,0.472,0.10800000000000001,0.308,0.33,101.9,109.9,102.0
NOP,0,17,85,112,0,20141204,GSW,0.433,0.152,0.20800000000000002,0.09,98.4,86.4,113.8
NOP,0,18,100,120,0,20141206,LAC,0.525,0.10800000000000001,0.273,0.2,88.8,112.6,135.1
NOP,0,19,104,87,1,20141207,LAL,0.566,0.14300000000000002,0.25,0.12,93.9,110.7,92.6
NOP,1,20,104,93,1,20141209,NYK,0.525,0.107,0.33299999999999996,0.25,88.1,118.0,105.6
NOP,0,21,107,112,0,20141210,DAL,0.494,0.1,0.4,0.227,89.9,119.1,124.6
NOP,1,22,119,114,1,20141212,CLE,0.633,0.07200000000000001,0.171,0.241,90.9,131.0,125.5
NOP,1,23,122,128,0,20141214,GSW,0.505,0.10400000000000001,0.24,0.198,99.7,110.8,116.3
NOP,1,24,119,111,1,20141216,UTA,0.646,0.155,0.321,0.215,91.3,130.3,121.5
NOP,0,25,99,90,1,20141218,HOU,0.494,0.11599999999999999,0.27899999999999997,0.22,90.4,109.6,99.6
NOP,1,26,88,114,0,20141220,POR,0.371,0.141,0.364,0.294,94.0,93.6,121.3
NOP,0,27,101,99,1,20141221,OKC,0.517,0.087,0.244,0.089,91.1,110.9,108.7
NOP,0,28,84,96,0,20141223,IND,0.422,0.141,0.205,0.169,92.9,90.5,103.4
NOP,1,29,97,90,1,20141226,SAS,0.452,0.078,0.156,0.25,95.0,102.1,94.7
NOP,0,30,100,107,0,20141227,CHI,0.489,0.136,0.25,0.159,94.6,105.7,113.1
NOP,1,31,110,106,1,20141230,PHO,0.568,0.096,0.325,0.222,88.7,124.0,119.5
NOP,0,32,93,95,0,20141231,SAS,0.427,0.11699999999999999,0.21600000000000003,0.191,90.0,93.6,95.6
NOP,1,33,111,83,1,20150102,HOU,0.572,0.16399999999999998,0.324,0.193,96.1,115.6,86.4
NOP,1,34,85,92,0,20150105,WAS,0.486,0.18100000000000002,0.256,0.176,85.6,99.2,107.4
NOP,0,35,94,98,0,20150107,CHO,0.488,0.134,0.209,0.2,94.6,99.4,103.6
NOP,1,36,106,95,1,20150109,MEM,0.519,0.098,0.295,0.272,87.3,121.4,108.8
NOP,0,37,100,108,0,20150112,BOS,0.453,0.165,0.37200000000000005,0.427,90.8,110.2,119.0
NOP,0,38,105,94,1,20150114,DET,0.538,0.11800000000000001,0.289,0.238,87.2,120.4,107.7
NOP,0,39,81,96,0,20150116,PHI,0.413,0.17,0.33299999999999996,0.253,89.2,90.8,107.7
NOP,0,40,95,93,1,20150118,TOR,0.506,0.158,0.268,0.146,92.5,102.7,100.6
NOP,0,41,92,99,0,20150119,NYK,0.464,0.08800000000000001,0.444,0.167,78.3,117.5,126.4
NOP,1,42,96,80,1,20150121,LAL,0.476,0.14,0.244,0.205,92.2,104.1,86.8
NOP,0,43,92,84,1,20150123,MIN,0.519,0.131,0.171,0.113,91.6,100.4,91.7
NOP,1,44,109,106,1,20150125,DAL,0.557,0.091,0.306,0.266,85.7,127.2,123.7
NOP,1,45,99,74,1,20150126,PHI,0.494,0.10400000000000001,0.405,0.163,85.1,116.3,86.9
NOP,1,46,85,93,0,20150128,DEN,0.409,0.08900000000000001,0.354,0.22,83.7,101.6,111.1
NOP,1,47,108,103,1,20150130,LAC,0.494,0.076,0.326,0.267,90.2,119.8,114.2
NOP,1,48,115,100,1,20150202,ATL,0.552,0.11900000000000001,0.425,0.233,89.9,128.0,111.3
NOP,1,49,91,102,0,20150204,OKC,0.418,0.08900000000000001,0.345,0.103,90.4,100.6,112.8
NOP,0,50,116,113,1,20150206,OKC,0.548,0.15,0.268,0.301,100.6,115.3,112.3
NOP,1,51,72,107,0,20150207,CHI,0.395,0.11,0.245,0.047,87.8,82.0,121.9
NOP,1,52,96,100,0,20150209,UTA,0.5,0.146,0.366,0.215,84.1,114.1,118.9
NOP,1,53,93,106,0,20150211,IND,0.507,0.133,0.18899999999999997,0.243,88.0,105.7,120.5
NOP,0,54,84,95,0,20150220,ORL,0.457,0.11900000000000001,0.175,0.304,86.5,97.1,109.8
NOP,0,55,105,91,1,20150221,MIA,0.47,0.11,0.256,0.325,93.1,112.8,97.8
NOP,1,56,100,97,1,20150223,TOR,0.577,0.16699999999999998,0.33299999999999996,0.128,88.1,113.6,110.2
NOP,1,57,102,96,1,20150225,BRK,0.588,0.195,0.171,0.203,97.5,104.7,98.5
NOP,1,58,104,102,1,20150227,MIA,0.553,0.102,0.21899999999999997,0.263,88.4,117.6,115.3
NOP,0,59,99,92,1,20150301,DEN,0.52,0.155,0.243,0.297,91.7,107.9,100.3
NOP,0,60,93,102,0,20150302,DAL,0.541,0.138,0.256,0.176,82.3,113.0,124.0
NOP,1,61,88,85,1,20150304,DET,0.422,0.126,0.294,0.133,94.1,93.5,90.3
NOP,1,62,98,104,0,20150306,BOS,0.525,0.172,0.231,0.175,93.1,105.3,111.7
NOP,1,63,95,89,1,20150307,MEM,0.525,0.174,0.184,0.138,93.0,102.2,95.7
NOP,0,64,114,103,1,20150309,MIL,0.647,0.168,0.37,0.227,88.2,129.2,116.8
NOP,0,65,111,91,1,20150310,BRK,0.586,0.098,0.21600000000000003,0.103,91.5,121.4,99.5
NOP,1,66,111,118,0,20150315,DEN,0.495,0.14300000000000002,0.273,0.131,90.8,101.2,107.6
NOP,1,67,85,84,1,20150317,MIL,0.398,0.121,0.2,0.229,94.3,90.1,89.1
NOP,0,68,72,74,0,20150319,PHO,0.404,0.09300000000000001,0.17300000000000001,0.06,86.8,83.0,85.3
NOP,0,69,96,112,0,20150320,GSW,0.5,0.187,0.231,0.247,94.8,101.3,118.2
NOP,0,70,100,107,0,20150322,LAC,0.587,0.18,0.257,0.16,91.0,109.9,117.6
NOP,1,71,93,95,0,20150325,HOU,0.487,0.127,0.27899999999999997,0.267,89.1,104.4,106.7
NOP,1,72,102,88,1,20150327,SAC,0.565,0.11800000000000001,0.308,0.083,87.0,117.2,101.1
NOP,1,73,110,88,1,20150329,MIN,0.613,0.141,0.20600000000000002,0.24,91.7,120.0,96.0
NOP,0,74,113,92,1,20150401,LAL,0.622,0.064,0.281,0.205,82.4,137.1,111.6
NOP,0,75,101,95,1,20150403,SAC,0.471,0.10800000000000001,0.33299999999999996,0.218,90.9,111.2,104.6
NOP,0,76,90,99,0,20150404,POR,0.5,0.091,0.214,0.059,84.8,106.1,116.7
NOP,1,77,103,100,1,20150407,GSW,0.488,0.111,0.17,0.265,97.7,105.4,102.3
NOP,0,78,74,110,0,20150408,MEM,0.388,0.12,0.24,0.15,85.9,86.2,128.1
NOP,1,79,90,75,1,20150410,PHO,0.47,0.106,0.313,0.131,87.2,103.2,86.0
NOP,0,80,114,121,0,20150412,HOU,0.544,0.09,0.295,0.165,94.4,120.8,128.2
NOP,0,81,100,88,1,20150413,MIN,0.476,0.087,0.222,0.238,90.4,110.6,97.4
NOP,1,82,108,103,1,20150415,SAS,0.548,0.087,0.179,0.205,94.5,114.3,109.0
DET,0,1,79,89,0,20141029,DEN,0.405,0.14,0.17800000000000002,0.131,96.4,82.0,92.3
DET,0,2,91,97,0,20141030,MIN,0.456,0.11,0.298,0.088,90.3,100.8,107.4
DET,1,3,90,102,0,20141101,BRK,0.428,0.071,0.217,0.329,86.8,103.7,117.6
DET,1,4,98,95,1,20141105,NYK,0.431,0.073,0.373,0.264,88.3,111.0,107.6
DET,1,5,98,95,1,20141107,MIL,0.567,0.174,0.316,0.173,89.1,109.9,106.6
