Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff,Odds,Line,Cover
SAS,0,46,103,119,0,20170127,NOP,0.459,0.109,0.235,0.294,96.7,106.5,123.0,0.586,0.124,0.304,0.108,96.7,123.0,106.5,0.5203333333333332,0.09799999999999998,0.21533333333333346,0.18533333333333346,96.8333333333333,112.56666666666672,101.96666666666654,0.5106666666666665,0.08333333333333331,0.21300000000000005,0.18000000000000005,103.13333333333328,111.06666666666672,122.6,0.5370000000000003,0.08540000000000003,0.19160000000000008,0.22660000000000005,97.86000000000004,115.81999999999998,105.04000000000003,0.5202,0.0914,0.1856,0.16300000000000012,101.84000000000007,109.2,112.86,0.5602857142857146,0.09957142857142856,0.19771428571428545,0.25599999999999995,96.75714285714285,119.01428571428572,105.74285714285715,0.5128571428571429,0.1,0.1751428571428571,0.16728571428571434,102.0,106.35714285714286,108.94285714285714,-260.0,-6.0,-1.0
SAS,1,47,101,105,0,20170129,DAL,0.518,0.106,0.125,0.181,95.0,106.3,110.5,0.517,0.06,0.13,0.172,95.0,110.5,106.3,0.4893333333333332,0.09666666666666664,0.22133333333333347,0.2416666666666668,97.39999999999996,110.56666666666672,106.39999999999986,0.5386666666666667,0.09433333333333334,0.222,0.19266666666666668,92.10000000000004,117.10000000000008,100.0333333333334,0.5168000000000003,0.09400000000000004,0.20780000000000007,0.21880000000000005,97.34000000000002,112.56,106.68000000000004,0.5293999999999999,0.09699999999999998,0.19700000000000004,0.1808,91.18000000000002,113.01999999999998,104.66,0.5305714285714289,0.099,0.194285714285714,0.25214285714285706,97.02857142857144,114.04285714285713,109.15714285714287,0.5338571428571427,0.10314285714285716,0.18471428571428566,0.1807142857142857,90.75714285714285,112.11428571428571,104.21428571428572,-1400.0,-13.0,-1.0
SAS,1,48,108,94,1,20170131,OKC,0.471,0.142,0.20800000000000002,0.314,105.7,102.1,88.9,0.394,0.168,0.231,0.318,105.7,88.9,102.1,0.4883333333333331,0.10766666666666663,0.16866666666666674,0.2563333333333335,97.0333333333333,107.16666666666671,113.39999999999986,0.4973333333333336,0.13933333333333314,0.2256666666666667,0.2303333333333334,101.13333333333328,103.9666666666667,102.26666666666668,0.5076000000000003,0.10180000000000004,0.20120000000000013,0.20620000000000008,96.44,110.09999999999998,107.88000000000004,0.4858000000000001,0.13379999999999995,0.22759999999999994,0.2196,99.62000000000002,102.86,105.60000000000002,0.5231428571428575,0.0917142857142857,0.188285714285714,0.2297142857142857,97.28571428571428,113.12857142857142,108.38571428571429,0.4864285714285711,0.13671428571428568,0.2422857142857144,0.23614285714285715,99.82857142857144,104.7,109.37142857142858,-500.0,-9.0,1.0
SAS,1,49,102,86,1,20170202,PHI,0.461,0.158,0.292,0.225,104.0,98.1,82.7,0.392,0.17600000000000002,0.21100000000000002,0.193,104.0,82.7,98.1,0.4826666666666665,0.11899999999999995,0.18933333333333344,0.2630000000000001,99.13333333333328,104.96666666666671,107.46666666666657,0.5323333333333328,0.11966666666666667,0.20500000000000027,0.20033333333333325,96.93333333333337,111.80000000000004,121.39999999999998,0.4914000000000002,0.10760000000000004,0.19940000000000013,0.2440000000000001,98.58,108.01999999999998,103.72000000000004,0.5626,0.1496,0.19680000000000009,0.2404,99.70000000000002,111.82,117.48,0.5104285714285717,0.10257142857142856,0.19599999999999973,0.22699999999999995,98.20000000000002,110.17142857142856,104.6857142857143,0.552714285714286,0.1428571428571428,0.18471428571428555,0.2324285714285716,99.12857142857143,111.28571428571426,116.1,-2500.0,-15.0,1.0
SAS,1,50,121,97,1,20170204,DEN,0.633,0.134,0.212,0.266,97.1,124.7,99.9,0.5,0.179,0.34,0.054000000000000006,97.1,99.9,124.7,0.4833333333333332,0.1353333333333333,0.20833333333333345,0.2400000000000001,101.56666666666662,102.1666666666667,94.03333333333323,0.4819999999999999,0.11899999999999995,0.3230000000000001,0.29233333333333344,99.3333333333334,112.63333333333323,119.56666666666666,0.4794000000000002,0.12460000000000004,0.20120000000000013,0.2616000000000001,100.16,104.34,102.36000000000004,0.5095999999999995,0.11740000000000005,0.33520000000000005,0.3378000000000002,98.59999999999997,118.97999999999996,119.46000000000004,0.4957142857142859,0.11557142857142855,0.21514285714285689,0.22428571428571425,98.84285714285716,107.24285714285713,101.57142857142858,0.5184285714285715,0.1255714285714286,0.307857142857143,0.31414285714285706,97.71428571428574,116.55714285714285,115.82857142857144,-750.0,-11.5,1.0
SAS,0,51,74,89,0,20170206,MEM,0.39,0.151,0.239,0.122,89.8,82.4,99.2,0.42,0.124,0.313,0.259,89.8,99.2,82.4,0.5216666666666666,0.14466666666666664,0.23733333333333345,0.2683333333333335,102.26666666666661,108.30000000000004,90.49999999999987,0.5153333333333331,0.09199999999999993,0.25300000000000017,0.2736666666666667,92.69999999999996,118.0,112.33333333333331,0.5084000000000002,0.12980000000000005,0.21440000000000006,0.2560000000000001,99.70000000000002,107.54,101.00000000000004,0.5429999999999997,0.1022,0.2441999999999999,0.2394000000000001,90.93999999999998,119.98,110.87999999999997,0.5072857142857145,0.11857142857142855,0.2144285714285712,0.2444285714285714,99.14285714285715,108.98571428571428,100.17142857142859,0.5399999999999997,0.10142857142857137,0.2467142857142857,0.2541428571428572,90.72857142857143,118.94285714285714,112.6,-145.0,-2.5,-1.0
SAS,0,52,111,103,1,20170208,PHI,0.601,0.15,0.17600000000000002,0.297,92.7,119.8,111.1,0.482,0.049,0.14300000000000002,0.262,92.7,111.1,119.8,0.4946666666666665,0.14766666666666664,0.2476666666666668,0.20433333333333348,96.96666666666664,101.73333333333336,93.93333333333321,0.4323333333333328,0.14233333333333334,0.1853333333333336,0.2423333333333333,101.4666666666667,93.4666666666667,111.83333333333331,0.4946000000000002,0.13820000000000005,0.2152000000000002,0.2216000000000001,98.32000000000002,102.71999999999998,96.24000000000004,0.4797999999999999,0.13680000000000006,0.19020000000000006,0.2454,98.78,101.84,116.06000000000002,0.4885714285714288,0.12971428571428573,0.20814285714285688,0.24228571428571424,98.24285714285715,104.11428571428571,101.55714285714286,0.49957142857142894,0.13985714285714276,0.1785714285714284,0.23371428571428585,100.54285714285713,103.5,116.14285714285715,-365.0,-8.0,0.0
SAS,0,53,103,92,1,20170210,DET,0.555,0.16899999999999998,0.282,0.146,96.3,107.0,95.6,0.451,0.09300000000000001,0.146,0.098,96.3,95.6,107.0,0.5413333333333331,0.145,0.20900000000000016,0.2283333333333335,93.19999999999996,108.9666666666667,103.39999999999986,0.4963333333333336,0.1386666666666667,0.2899999999999999,0.17666666666666667,99.83333333333329,105.80000000000004,101.46666666666671,0.5112000000000002,0.14700000000000008,0.22540000000000016,0.2448000000000001,97.86,105.42,96.36000000000004,0.5191999999999999,0.1192,0.2776,0.16780000000000006,98.79999999999997,111.6,103.28000000000002,0.504714285714286,0.13571428571428573,0.2124285714285712,0.2427142857142857,97.2857142857143,105.69999999999996,102.1857142857143,0.5134285714285716,0.10985714285714288,0.2768571428571428,0.16057142857142864,97.82857142857141,111.48571428571428,108.17142857142856,-190.0,-4.5,1.0
SAS,0,54,90,94,0,20170212,NYK,0.396,0.098,0.35,0.198,89.2,100.9,105.4,0.5660000000000001,0.19699999999999998,0.16699999999999998,0.25,89.2,105.4,100.9,0.5153333333333331,0.15666666666666662,0.2323333333333335,0.18833333333333346,92.93333333333328,103.0666666666667,101.96666666666654,0.5606666666666661,0.11200000000000006,0.2253333333333335,0.17066666666666674,97.83333333333343,117.80000000000004,126.63333333333328,0.5280000000000002,0.15240000000000006,0.2402000000000002,0.21120000000000005,95.98,106.39999999999998,97.70000000000003,0.5177999999999998,0.1062,0.25960000000000005,0.17340000000000014,97.44000000000008,111.88000000000004,117.68,0.5184285714285717,0.1442857142857143,0.21914285714285686,0.2215714285714285,97.22857142857143,105.77142857142857,98.27142857142859,0.4928571428571429,0.10157142857142852,0.2732857142857143,0.1880000000000001,96.37142857142857,110.27142857142859,117.12857142857143,-360.0,-8.0,-1.0
SAS,0,55,110,106,1,20170213,IND,0.5,0.1,0.27899999999999997,0.264,94.9,115.9,111.7,0.545,0.10800000000000001,0.14,0.269,94.9,111.7,115.9,0.5173333333333331,0.13899999999999993,0.26933333333333354,0.2136666666666668,92.73333333333328,109.23333333333339,104.0333333333332,0.5459999999999999,0.11933333333333344,0.2083333333333333,0.2276666666666665,93.33333333333331,115.7,128.73333333333335,0.5150000000000002,0.14040000000000005,0.2518000000000002,0.20580000000000004,93.02,106.95999999999997,102.24000000000004,0.5169999999999997,0.10139999999999998,0.20660000000000026,0.2022000000000002,93.03999999999996,112.14,114.86,0.5010000000000003,0.14314285714285716,0.251285714285714,0.22399999999999992,96.4,105.0,97.54285714285713,0.5150000000000005,0.11485714285714292,0.2057142857142858,0.23185714285714284,94.04285714285713,110.29999999999998,109.42857142857143,-135.0,-2.5,1.0
SAS,0,56,107,79,1,20170215,ORL,0.517,0.11,0.282,0.16899999999999998,94.7,113.0,83.4,0.421,0.168,0.114,0.197,94.7,83.4,113.0,0.4836666666666664,0.12233333333333325,0.3036666666666669,0.2026666666666668,93.4666666666666,107.93333333333338,104.2333333333332,0.4966666666666672,0.14566666666666664,0.24166666666666656,0.20233333333333348,99.66666666666664,102.23333333333328,111.13333333333323,0.4884000000000002,0.13360000000000005,0.2652000000000002,0.20540000000000005,92.58,105.19999999999996,104.60000000000004,0.4783999999999999,0.141,0.22380000000000025,0.21740000000000007,98.8,100.22000000000006,116.07999999999996,0.5051428571428574,0.13714285714285715,0.2614285714285712,0.2168571428571428,94.85714285714286,106.97142857142856,100.80000000000004,0.4754285714285718,0.13514285714285715,0.22228571428571428,0.2335714285714285,96.78571428571432,101.1857142857143,112.79999999999998,-700.0,-10.5,1.0
SAS,0,57,105,97,1,20170224,LAC,0.482,0.12,0.349,0.317,90.7,115.7,106.9,0.487,0.11800000000000001,0.182,0.253,90.7,106.9,115.7,0.4709999999999997,0.1026666666666666,0.3036666666666668,0.21033333333333346,92.93333333333328,109.93333333333338,100.1666666666665,0.5083333333333332,0.1353333333333334,0.15133333333333318,0.16833333333333333,97.3666666666666,102.46666666666664,94.5,0.5138000000000001,0.12540000000000004,0.2738000000000002,0.21480000000000005,93.56,111.31999999999996,101.44000000000004,0.5241999999999999,0.1246,0.2036,0.17299999999999988,96.62000000000003,108.79999999999993,102.12,0.5131428571428576,0.13028571428571428,0.2599999999999997,0.2088571428571428,93.52857142857144,109.09999999999998,100.9,0.5194285714285709,0.11800000000000005,0.2,0.18000000000000008,96.4,109.18571428571423,106.51428571428572,-175.0,-4.0,1.0
SAS,0,58,119,98,1,20170226,LAL,0.574,0.107,0.295,0.117,97.5,122.1,100.5,0.5,0.159,0.28300000000000003,0.126,97.5,100.5,122.1,0.4996666666666663,0.10999999999999993,0.3033333333333335,0.25000000000000017,93.43333333333328,114.86666666666672,100.6666666666665,0.4620000000000002,0.12300000000000001,0.22500000000000026,0.1306666666666667,100.8333333333333,96.16666666666664,113.29999999999997,0.4900000000000002,0.11940000000000005,0.30840000000000023,0.21880000000000005,93.16,110.49999999999996,100.60000000000004,0.4942,0.14080000000000004,0.1996,0.207,102.34000000000002,100.68000000000002,112.89999999999992,0.491571428571429,0.12828571428571428,0.27957142857142825,0.21614285714285705,92.61428571428571,107.81428571428567,101.9,0.4871428571428574,0.12328571428571428,0.23442857142857146,0.2117142857142858,101.97142857142856,104.14285714285714,111.74285714285708,-800.0,-11.0,1.0
SAS,1,59,100,99,1,20170301,IND,0.534,0.17600000000000002,0.17600000000000002,0.284,94.0,106.4,105.3,0.5,0.156,0.302,0.222,94.0,105.3,106.4,0.5243333333333329,0.11233333333333324,0.3086666666666668,0.20100000000000007,94.29999999999993,116.9333333333334,96.93333333333318,0.5096666666666665,0.1416666666666668,0.281,0.21799999999999986,95.2,109.8,109.46666666666668,0.4938000000000001,0.10700000000000004,0.3110000000000002,0.21300000000000008,93.4,113.51999999999998,101.58000000000004,0.5177999999999997,0.1286,0.2554000000000002,0.19380000000000014,92.83999999999996,111.14,115.85999999999996,0.5178571428571431,0.122,0.2875714285714283,0.2154285714285713,93.71428571428574,113.48571428571428,102.08571428571429,0.5260000000000006,0.12785714285714292,0.2332857142857143,0.21600000000000005,92.19999999999996,111.89999999999998,118.51428571428568,-700.0,-10.5,-1.0
SAS,0,60,101,98,1,20170303,NOP,0.453,0.094,0.21600000000000005,0.158,95.2,96.0,93.2,0.429,0.136,0.16,0.22,95.2,93.2,96.0,0.5299999999999995,0.13433333333333328,0.2733333333333335,0.2393333333333335,94.0666666666666,114.73333333333339,104.2333333333332,0.4956666666666664,0.13566666666666666,0.196,0.2873333333333333,95.29999999999997,105.66666666666674,104.66666666666664,0.5214000000000002,0.12260000000000006,0.2762000000000002,0.2302000000000001,94.36,114.61999999999998,101.56000000000004,0.4974,0.14020000000000002,0.18499999999999991,0.2558000000000001,96.82000000000014,102.60000000000002,106.94,0.5082857142857147,0.12571428571428572,0.2875714285714283,0.21357142857142847,93.9,111.57142857142857,101.25714285714285,0.501,0.14342857142857146,0.17199999999999996,0.2654285714285716,98.05714285714285,102.7857142857143,106.48571428571422,-250.0,-6.0,-1.0
SAS,1,61,97,90,1,20170304,MIN,0.436,0.10300000000000001,0.304,0.16,86.0,102.1,94.8,0.416,0.124,0.33299999999999996,0.18,86.0,94.8,102.1,0.5203333333333328,0.1256666666666666,0.2290000000000001,0.18633333333333346,95.5666666666666,108.16666666666671,99.6666666666665,0.5276666666666672,0.12233333333333335,0.363,0.22033333333333333,97.40000000000003,115.93333333333338,104.76666666666672,0.5120000000000002,0.12140000000000005,0.2636000000000002,0.20900000000000007,94.42,110.64,97.86000000000004,0.5306000000000003,0.1186,0.3087999999999999,0.2136,95.9,114.14000000000004,101.87999999999997,0.4937142857142861,0.115,0.2781428571428569,0.21528571428571416,93.74285714285715,110.0,100.91428571428571,0.5391428571428578,0.11600000000000005,0.2874285714285715,0.218,95.64285714285714,115.35714285714286,103.62857142857143,-380.0,-8.0,-1.0
SAS,1,62,112,110,1,20170306,HOU,0.517,0.084,0.2,0.239,97.2,115.3,113.2,0.545,0.11199999999999999,0.16699999999999998,0.159,97.2,113.2,115.3,0.4743333333333328,0.12433333333333325,0.2320000000000002,0.2006666666666668,91.73333333333322,101.50000000000004,97.76666666666651,0.525,0.11733333333333328,0.29999999999999977,0.35133333333333344,97.29999999999997,121.10000000000008,112.26666666666668,0.4958000000000002,0.12000000000000005,0.26800000000000024,0.20720000000000005,92.68,108.46,100.14000000000006,0.5528000000000001,0.11839999999999998,0.2854,0.32060000000000016,100.39999999999998,124.24000000000004,110.90000000000003,0.4994285714285718,0.1157142857142857,0.2715714285714283,0.20985714285714274,93.2857142857143,110.17142857142856,99.4,0.5504285714285712,0.11957142857142855,0.2972857142857141,0.3205714285714286,100.02857142857144,123.57142857142857,111.17142857142856,-175.0,-4.0,-1.0
SAS,1,63,114,104,1,20170308,SAC,0.583,0.114,0.14,0.19,99.0,115.2,105.1,0.529,0.12300000000000001,0.11900000000000001,0.151,99.0,105.1,115.2,0.4686666666666661,0.0936666666666666,0.24000000000000016,0.1856666666666668,92.79999999999993,104.4666666666667,100.39999999999985,0.5119999999999992,0.13266666666666665,0.2026666666666667,0.211,92.5666666666667,106.20000000000007,114.00000000000006,0.5028000000000002,0.11280000000000005,0.23820000000000024,0.19160000000000008,93.98,108.37999999999997,101.40000000000006,0.4947999999999999,0.1416,0.1934,0.1814,92.34000000000002,101.38,112.18000000000002,0.5018571428571432,0.11342857142857142,0.2602857142857141,0.20628571428571416,93.61428571428574,110.08571428571429,99.61428571428571,0.4924285714285713,0.14171428571428585,0.20171428571428585,0.17800000000000007,93.98571428571432,101.77142857142859,110.57142857142857,-2250.0,-15.0,-1.0
SAS,0,64,92,102,0,20170309,OKC,0.452,0.139,0.28300000000000003,0.19,91.3,100.7,111.7,0.494,0.10099999999999999,0.349,0.157,91.3,111.7,100.7,0.5119999999999995,0.10033333333333327,0.2146666666666668,0.19633333333333344,94.0666666666666,110.86666666666667,104.3666666666665,0.4893333333333333,0.1469999999999998,0.2853333333333334,0.2830000000000001,99.73333333333332,107.36666666666667,116.5,0.5046000000000003,0.11420000000000005,0.20720000000000027,0.20620000000000008,94.28000000000002,106.99999999999996,102.32000000000008,0.5078000000000003,0.13759999999999994,0.2599999999999999,0.28179999999999994,97.88,110.28,116.14,0.5112857142857147,0.114,0.2399999999999997,0.20928571428571416,94.22857142857143,110.4,102.71428571428572,0.5078571428571425,0.13414285714285706,0.27771428571428586,0.2644285714285714,98.72857142857148,111.14285714285715,111.8142857142857,-150.0,-3.0,-1.0
SAS,1,65,107,85,1,20170311,GSW,0.597,0.175,0.19399999999999998,0.195,94.7,113.0,89.8,0.386,0.128,0.33899999999999997,0.152,94.7,89.8,113.0,0.5173333333333328,0.11233333333333327,0.2076666666666668,0.20633333333333345,95.83333333333326,110.40000000000002,109.99999999999984,0.5226666666666661,0.13333333333333322,0.2686666666666668,0.13799999999999987,94.36666666666665,108.2333333333333,110.56666666666672,0.4882000000000003,0.10680000000000003,0.2286000000000003,0.18740000000000007,93.74,105.86,103.6000000000001,0.5031999999999994,0.12239999999999995,0.2339999999999999,0.1556000000000001,95.0,106.64,107.95999999999992,0.5070000000000005,0.1167142857142857,0.23057142857142834,0.19114285714285706,94.31428571428572,108.25714285714285,103.4,0.5015714285714288,0.12657142857142853,0.26114285714285723,0.2015714285714285,96.1857142857143,108.85714285714286,108.8142857142857,-550.0,-10.0,1.0
SAS,1,66,107,99,1,20170313,ATL,0.58,0.192,0.18899999999999997,0.16,101.4,105.6,97.7,0.494,0.145,0.14,0.235,101.4,97.7,105.6,0.5439999999999995,0.14266666666666658,0.2056666666666668,0.1916666666666668,94.99999999999993,109.63333333333334,102.19999999999985,0.5433333333333337,0.16366666666666652,0.2086666666666668,0.26133333333333336,100.36666666666677,107.16666666666669,97.66666666666664,0.5170000000000003,0.12300000000000005,0.22420000000000026,0.19480000000000008,93.64,109.26,102.92000000000007,0.5345999999999997,0.15819999999999995,0.2366000000000002,0.2598000000000001,98.05999999999996,108.03999999999996,104.20000000000003,0.5102857142857147,0.12642857142857142,0.2161428571428569,0.20228571428571407,93.91428571428571,106.95714285714287,101.87142857142858,0.5581428571428572,0.16028571428571434,0.23042857142857145,0.2602857142857143,97.67142857142859,110.99999999999996,108.17142857142856,-260.0,-7.0,1.0
SAS,1,67,106,110,0,20170315,POR,0.54,0.129,0.244,0.125,94.5,112.2,116.4,0.531,0.106,0.205,0.313,94.5,116.4,112.2,0.5429999999999995,0.1686666666666666,0.2220000000000001,0.1816666666666668,95.79999999999993,106.43333333333334,99.73333333333315,0.5040000000000008,0.13433333333333328,0.17166666666666675,0.1963333333333334,96.6666666666667,103.00000000000006,108.56666666666663,0.5458000000000004,0.14080000000000004,0.20120000000000027,0.19480000000000008,96.72000000000004,109.96,103.50000000000007,0.5237999999999998,0.13219999999999993,0.2312,0.23080000000000034,96.18000000000004,109.78000000000004,110.93999999999998,0.5168571428571432,0.1287142857142857,0.21799999999999967,0.18457142857142844,94.97142857142859,106.84285714285713,100.7857142857143,0.5484285714285713,0.1287142857142857,0.2294285714285713,0.2384285714285716,96.47142857142859,114.25714285714287,112.3,-850.0,-11.0,-1.0
SAS,0,68,96,104,0,20170318,MEM,0.5,0.15,0.243,0.28,89.0,107.8,116.8,0.507,0.1,0.175,0.355,89.0,116.8,107.8,0.5723333333333329,0.16533333333333325,0.20900000000000016,0.16000000000000011,96.86666666666656,110.26666666666668,101.29999999999984,0.5246666666666665,0.10799999999999994,0.3243333333333335,0.18466666666666665,87.46666666666658,119.83333333333331,104.90000000000002,0.5504000000000004,0.14980000000000004,0.21000000000000027,0.17200000000000004,96.18000000000004,109.34,104.14000000000007,0.4935999999999998,0.1056,0.2695999999999999,0.1896,90.54,111.44000000000004,109.39999999999996,0.5292857142857147,0.1337142857142857,0.22199999999999973,0.17985714285714274,94.87142857142858,109.15714285714287,104.1,0.4941428571428567,0.11057142857142853,0.2682857142857143,0.21357142857142847,92.55714285714286,111.35714285714286,114.0,-165.0,-3.5,-1.0
SAS,1,69,118,102,1,20170319,SAC,0.557,0.057,0.326,0.241,89.4,131.9,114.0,0.536,0.10800000000000001,0.231,0.157,89.4,114.0,131.9,0.5399999999999996,0.15699999999999995,0.2253333333333335,0.18833333333333346,94.96666666666658,108.53333333333336,110.29999999999984,0.5313333333333327,0.13799999999999998,0.15300000000000002,0.245,100.30000000000004,106.46666666666677,108.63333333333338,0.5338000000000005,0.15700000000000006,0.2306000000000003,0.19000000000000009,94.18000000000002,107.86,106.48000000000006,0.5249999999999998,0.12359999999999995,0.16960000000000006,0.22399999999999998,97.34,107.40000000000002,113.08,0.5384285714285719,0.1404285714285714,0.21328571428571405,0.1969999999999999,95.3,109.97142857142856,107.24285714285715,0.5177142857142856,0.125857142857143,0.17385714285714296,0.21257142857142866,97.12857142857143,106.28571428571432,113.61428571428571,-1300.0,-13.5,1.0
SAS,0,70,100,93,1,20170321,MIN,0.532,0.14800000000000002,0.25,0.234,90.4,110.6,102.9,0.493,0.217,0.33299999999999996,0.306,90.4,102.9,110.6,0.5323333333333329,0.11199999999999992,0.2710000000000001,0.21533333333333346,90.96666666666658,117.3,115.73333333333315,0.5200000000000005,0.10633333333333332,0.2466666666666667,0.1906666666666668,94.60000000000008,112.16666666666671,128.03333333333342,0.5548000000000004,0.14060000000000006,0.2392000000000003,0.20020000000000007,93.8,114.09999999999998,106.94000000000004,0.5258000000000003,0.1144,0.2451999999999999,0.19819999999999985,94.4,112.66,120.83999999999996,0.5441428571428577,0.13657142857142854,0.2312857142857141,0.1972857142857142,94.18571428571428,112.34285714285713,107.35714285714286,0.5160000000000008,0.11185714285714288,0.26957142857142863,0.2055714285714285,93.94285714285715,112.81428571428572,116.01428571428572,-200.0,-5.0,1.0
SAS,1,71,97,90,1,20170323,MEM,0.532,0.064,0.158,0.195,85.2,113.9,105.7,0.5,0.133,0.256,0.154,85.2,105.7,113.9,0.5296666666666662,0.11833333333333328,0.2730000000000001,0.2516666666666668,89.59999999999991,116.76666666666668,111.23333333333315,0.4823333333333331,0.11633333333333327,0.20533333333333345,0.21066666666666664,91.53333333333323,105.46666666666664,102.7,0.5418000000000005,0.13520000000000007,0.2504000000000003,0.20800000000000005,92.94000000000004,113.61999999999998,109.56000000000006,0.5085999999999998,0.1148,0.24819999999999984,0.20459999999999995,89.1,112.68000000000002,104.67999999999996,0.5368571428571435,0.1414285714285714,0.2469999999999997,0.2035714285714285,92.95714285714287,111.68571428571428,107.04285714285713,0.4909999999999997,0.11114285714285707,0.23085714285714284,0.20242857142857146,90.82857142857144,108.72857142857143,107.95714285714287,-380.0,-8.0,-1.0
SAS,1,72,106,98,1,20170325,NYK,0.505,0.12,0.327,0.061,96.7,109.6,101.3,0.489,0.146,0.261,0.149,96.7,101.3,109.6,0.5403333333333329,0.0896666666666666,0.2446666666666668,0.22333333333333347,88.33333333333323,118.8,107.53333333333315,0.4839999999999994,0.10700000000000004,0.2396666666666669,0.20600000000000004,92.70000000000013,108.40000000000008,119.46666666666664,0.5322000000000005,0.1096000000000001,0.2442000000000003,0.21500000000000008,89.70000000000002,115.27999999999996,111.16000000000004,0.4821999999999999,0.10460000000000004,0.21100000000000002,0.19960000000000025,93.88000000000004,106.12000000000003,113.67999999999998,0.5482857142857149,0.1307142857142857,0.2291428571428569,0.2042857142857142,92.08571428571429,113.57142857142857,106.18571428571428,0.4837142857142856,0.11028571428571422,0.2058571428571429,0.1942857142857144,94.97142857142856,105.57142857142858,115.1,-1150.0,-15.5,-1.0
SAS,1,73,103,74,1,20170327,CLE,0.517,0.114,0.244,0.163,93.7,109.9,79.0,0.398,0.153,0.17600000000000002,0.096,93.7,79.0,109.9,0.5229999999999996,0.1106666666666666,0.2450000000000001,0.16333333333333344,90.76666666666658,111.36666666666667,103.29999999999984,0.5916666666666665,0.1146666666666667,0.181,0.2260000000000001,93.1666666666667,121.7,128.06666666666672,0.5252000000000004,0.10780000000000008,0.26080000000000025,0.20220000000000007,90.14000000000004,114.75999999999996,108.14000000000006,0.5594000000000001,0.11139999999999996,0.17419999999999985,0.209,93.99999999999993,115.79999999999997,124.78000000000002,0.5351428571428578,0.1228571428571428,0.2481428571428569,0.18514285714285705,92.37142857142858,113.08571428571429,107.82857142857141,0.5698571428571428,0.10671428571428568,0.17057142857142865,0.1974285714285716,93.70000000000002,116.32857142857141,116.62857142857143,-190.0,-4.5,1.0
SAS,1,74,98,110,0,20170329,GSW,0.464,0.13699999999999998,0.39,0.253,89.9,109.0,122.3,0.5820000000000001,0.14300000000000002,0.278,0.129,89.9,122.3,109.0,0.5179999999999995,0.09933333333333326,0.2430000000000001,0.1396666666666668,91.86666666666656,111.13333333333333,95.33333333333314,0.5979999999999993,0.1473333333333332,0.24766666666666684,0.15699999999999986,95.39999999999998,116.53333333333329,104.86666666666677,0.5286000000000004,0.10060000000000008,0.2610000000000003,0.17880000000000007,91.08000000000004,115.17999999999998,100.58000000000006,0.6001999999999994,0.14959999999999998,0.22379999999999986,0.16620000000000007,95.41999999999993,116.66,101.03999999999996,0.5261428571428578,0.11171428571428564,0.2559999999999997,0.1855714285714285,91.27142857142859,113.69999999999996,105.15714285714284,0.6161428571428577,0.1405714285714286,0.21442857142857155,0.16699999999999995,95.62857142857142,118.92857142857146,99.62857142857142,-190.0,-4.5,-1.0
SAS,0,75,100,95,1,20170331,OKC,0.488,0.11800000000000001,0.28300000000000003,0.2,93.9,106.5,101.2,0.444,0.162,0.317,0.284,93.9,101.2,106.5,0.4953333333333328,0.12366666666666658,0.3203333333333334,0.1590000000000001,93.43333333333322,109.5,100.86666666666649,0.5003333333333334,0.1253333333333331,0.2586666666666668,0.17666666666666678,99.46666666666664,106.93333333333337,107.96666666666658,0.5100000000000005,0.11660000000000008,0.2738000000000003,0.18120000000000008,91.18000000000004,110.59999999999998,102.24000000000004,0.5034000000000003,0.12239999999999995,0.30139999999999995,0.195,98.08,109.43999999999998,108.1,0.5152857142857148,0.1128571428571428,0.2768571428571426,0.2038571428571428,90.61428571428571,113.24285714285713,106.0,0.5274285714285708,0.12857142857142853,0.30257142857142866,0.195,97.81428571428572,112.40000000000002,106.02857142857144,-117.0,-1.0,1.0
