Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling5EFG,Rolling5TOV,Rolling5ORB,Rolling5FTR,Rolling5Pace,Rolling5OEff,Rolling5DEff,Opp R5EFG,Opp R5TOV,Opp R5ORB,Opp R5FTR,Opp R5Pace,Opp R5 OEff,Opp R5 DEff,Rolling7EFG,Rolling7TOV,Rolling7ORB,Rolling7FTR,Rolling7Pace,Rolling7OEff,Rolling7DEff,Opp R7EFG,Opp R7TOV,Opp R7ORB,Opp R7FTR,Opp R7Pace,Opp R7 OEff,Opp R7 DEff
TOR,1,20,126,113,1,20171129,CHO,0.602,0.08,0.275,0.08199999999999999,96.9,130.0,116.6,0.525,0.113,0.2,0.38,96.9,116.6,130.0,0.56,0.15233333333333338,0.2503333333333332,0.13533333333333342,95.40000000000008,110.53333333333332,102.13333333333333,0.4536666666666666,0.09933333333333334,0.2766666666666667,0.25699999999999995,95.23333333333336,105.53333333333336,111.49999999999994,0.5603999999999999,0.1304,0.2168,0.12899999999999995,93.64000000000004,111.81999999999998,99.71999999999996,0.4748,0.10399999999999997,0.25799999999999995,0.26120000000000004,96.48000000000003,108.04000000000003,105.3,0.5877142857142859,0.1372857142857143,0.20371428571428574,0.1882857142857143,95.28571428571426,116.38571428571427,104.14285714285712,0.49514285714285683,0.10685714285714284,0.23071428571428568,0.26399999999999996,97.64285714285715,109.41428571428574,109.01428571428572
TOR,1,21,120,115,1,20171201,IND,0.546,0.101,0.279,0.14400000000000002,102.6,116.9,112.0,0.48,0.08199999999999999,0.3,0.16699999999999998,102.6,112.0,116.9,0.5920000000000001,0.1336666666666667,0.25499999999999984,0.11666666666666675,96.06666666666678,118.76666666666664,103.06666666666662,0.5586666666666664,0.14766666666666664,0.21766666666666667,0.17933333333333332,95.33333333333336,110.43333333333337,117.13333333333333,0.5563999999999999,0.12099999999999995,0.253,0.11979999999999995,95.04000000000003,114.01999999999998,104.35999999999996,0.5321999999999998,0.13840000000000002,0.209,0.20739999999999995,97.70000000000003,108.15999999999997,110.01999999999998,0.585857142857143,0.13285714285714287,0.2247142857142857,0.1395714285714286,94.78571428571426,116.6,104.72857142857141,0.5497142857142856,0.129,0.22842857142857137,0.18228571428571436,96.0857142857143,112.52857142857142,108.84285714285713
TOR,1,22,126,113,1,20171205,PHO,0.56,0.127,0.18600000000000005,0.25,107.5,117.2,105.1,0.5529999999999999,0.156,0.0,0.4,107.5,105.1,117.2,0.5910000000000001,0.1116666666666667,0.28666666666666657,0.10300000000000008,97.26666666666678,122.7333333333333,104.36666666666665,0.5179999999999998,0.11633333333333334,0.2826666666666666,0.17599999999999985,99.10000000000002,112.63333333333335,116.9,0.5655999999999999,0.1276,0.26099999999999995,0.12639999999999996,97.14000000000004,115.69999999999996,106.99999999999996,0.5271999999999999,0.12499999999999994,0.28240000000000004,0.16580000000000014,96.98,112.81999999999996,116.77999999999994,0.5642857142857144,0.11900000000000002,0.23399999999999999,0.12442857142857143,95.38571428571427,115.14285714285712,103.88571428571427,0.4964285714285715,0.13899999999999998,0.3052857142857143,0.18128571428571436,97.65714285714286,107.61428571428567,114.65714285714283
TOR,0,23,116,107,1,20171208,MEM,0.5579999999999999,0.106,0.294,0.3720000000000001,91.5,126.7,116.9,0.555,0.149,0.297,0.195,91.5,116.9,126.7,0.5693333333333334,0.10266666666666673,0.2466666666666666,0.1586666666666667,102.33333333333343,121.36666666666665,111.2333333333333,0.5343333333333332,0.14566666666666664,0.1533333333333333,0.2306666666666667,89.63333333333327,109.13333333333333,114.03333333333336,0.5763999999999999,0.12579999999999994,0.2459999999999999,0.14879999999999996,99.66000000000004,118.08,105.26,0.5136000000000002,0.1536,0.18619999999999987,0.2126,88.80000000000004,105.26,113.89999999999996,0.5554285714285717,0.11900000000000002,0.2471428571428571,0.14185714285714285,97.89999999999999,114.88571428571427,105.55714285714285,0.5104285714285712,0.15557142857142847,0.18171428571428566,0.20199999999999999,89.15714285714287,103.75714285714287,113.4285714285714
TOR,0,24,102,87,1,20171210,SAC,0.511,0.12,0.255,0.149,93.4,109.2,93.2,0.5479999999999999,0.21,0.179,0.096,93.4,93.2,109.2,0.5546666666666668,0.11133333333333338,0.25299999999999995,0.2553333333333334,100.53333333333342,120.26666666666664,111.3333333333333,0.5386666666666667,0.13499999999999998,0.22133333333333333,0.14033333333333334,93.5333333333333,108.36666666666667,110.0666666666667,0.5781999999999999,0.11359999999999995,0.2679999999999999,0.1862,98.16000000000004,122.42,107.01999999999998,0.5232,0.13440000000000002,0.21419999999999995,0.16200000000000006,93.77999999999994,106.25999999999996,112.33999999999996,0.563714285714286,0.12442857142857146,0.25499999999999995,0.1791428571428572,97.8142857142857,117.48571428571428,108.14285714285714,0.5327142857142857,0.13871428571428573,0.22357142857142856,0.16014285714285717,93.08571428571432,108.04285714285713,112.05714285714284
TOR,0,25,91,96,0,20171211,LAC,0.444,0.124,0.065,0.25,98.8,92.1,97.2,0.413,0.105,0.259,0.217,98.8,97.2,92.1,0.5429999999999999,0.1176666666666667,0.2449999999999999,0.2570000000000001,97.46666666666674,117.69999999999996,105.06666666666662,0.56,0.11333333333333333,0.21133333333333332,0.19566666666666674,93.3666666666666,116.43333333333337,120.40000000000002,0.5553999999999999,0.10679999999999996,0.2577999999999999,0.1994,98.38000000000002,120.00000000000004,108.76,0.5355999999999999,0.12400000000000005,0.2314,0.21460000000000004,92.38000000000002,111.39999999999998,123.7,0.5644285714285716,0.12214285714285718,0.25414285714285706,0.18071428571428574,97.6,118.04285714285716,105.20000000000002,0.5357142857142856,0.13214285714285715,0.2245714285714285,0.22171428571428575,94.14285714285712,110.94285714285715,118.72857142857143
TOR,0,26,115,109,1,20171213,PHO,0.484,0.054000000000000006,0.205,0.28300000000000003,98.1,117.3,111.2,0.494,0.101,0.213,0.325,98.1,111.2,117.3,0.5043333333333334,0.1166666666666667,0.20466666666666652,0.2570000000000001,94.56666666666672,109.33333333333331,102.43333333333328,0.4789999999999999,0.11133333333333337,0.25133333333333324,0.22599999999999976,92.06666666666672,105.7666666666667,112.99999999999996,0.5237999999999999,0.11559999999999995,0.21579999999999994,0.233,98.76000000000003,112.42000000000004,104.88,0.5055999999999999,0.11759999999999995,0.212,0.25300000000000017,95.78000000000002,108.64,112.45999999999997,0.5494285714285716,0.11600000000000003,0.23714285714285707,0.19,97.57142857142856,116.20000000000002,103.64285714285715,0.5062857142857143,0.11985714285714288,0.22885714285714293,0.2294285714285715,97.28571428571429,108.61428571428571,115.27142857142856
TOR,1,27,120,87,1,20171215,BRK,0.593,0.073,0.262,0.052000000000000005,97.5,123.0,89.2,0.467,0.207,0.15,0.21100000000000002,97.5,89.2,123.0,0.4796666666666669,0.09933333333333336,0.1749999999999999,0.2273333333333334,96.76666666666672,106.2,100.53333333333326,0.4776666666666667,0.13199999999999992,0.22,0.2376666666666665,95.99999999999996,102.73333333333332,107.90000000000002,0.5113999999999999,0.1062,0.201,0.2608,97.86000000000004,112.50000000000004,104.72,0.5020000000000001,0.1424,0.22239999999999996,0.2208,97.38000000000002,103.85999999999994,101.93999999999998,0.5292857142857146,0.10171428571428576,0.22271428571428564,0.21857142857142858,98.39999999999999,115.62857142857145,107.45714285714288,0.5080000000000001,0.14371428571428568,0.23542857142857138,0.2095714285714286,97.34285714285716,105.17142857142856,104.84285714285714
TOR,1,28,108,93,1,20171217,SAC,0.5,0.11,0.316,0.271,92.0,117.4,101.1,0.537,0.151,0.15,0.07400000000000001,92.0,101.1,117.4,0.5070000000000001,0.08366666666666671,0.17733333333333326,0.19500000000000006,98.1333333333334,110.8,99.19999999999992,0.5026666666666668,0.14199999999999993,0.2536666666666667,0.13033333333333333,91.63333333333328,102.7,114.13333333333335,0.5179999999999999,0.09539999999999996,0.2162,0.2212,95.86000000000004,113.66,101.54,0.5144000000000001,0.1366,0.2486,0.11300000000000003,92.69999999999996,104.04,110.84,0.5280000000000002,0.10071428571428576,0.22085714285714278,0.21428571428571427,98.48571428571428,114.62857142857145,103.54285714285717,0.527,0.1352857142857143,0.23371428571428574,0.13442857142857143,92.72857142857144,106.7857142857143,112.25714285714285
TOR,0,29,129,111,1,20171220,CHO,0.626,0.124,0.244,0.165,101.3,127.3,109.6,0.5,0.107,0.195,0.306,101.3,109.6,127.3,0.5256666666666668,0.07900000000000003,0.2609999999999999,0.20200000000000007,95.86666666666672,119.2333333333333,100.49999999999994,0.4633333333333329,0.121,0.26099999999999995,0.19599999999999995,98.00000000000004,101.33333333333331,98.0333333333333,0.5064,0.09619999999999998,0.2206,0.20099999999999996,95.96000000000004,111.8,98.38000000000002,0.4875999999999999,0.11739999999999998,0.2521999999999999,0.2056000000000001,97.22000000000006,105.04,102.76000000000002,0.5214285714285716,0.10200000000000005,0.22614285714285703,0.2324285714285714,96.97142857142856,114.70000000000002,101.98571428571431,0.48171428571428543,0.11085714285714286,0.2282857142857142,0.1907142857142857,98.45714285714287,103.1,104.05714285714286
TOR,0,30,114,109,1,20171221,PHI,0.48200000000000004,0.173,0.413,0.376,98.9,115.2,110.2,0.5760000000000001,0.2,0.333,0.11599999999999999,98.9,110.2,115.2,0.5730000000000001,0.10233333333333336,0.2739999999999999,0.16266666666666674,96.9333333333334,122.56666666666663,99.9666666666666,0.5153333333333338,0.16299999999999998,0.2179999999999999,0.1709999999999999,98.86666666666667,100.6666666666667,103.90000000000003,0.5293999999999999,0.09699999999999998,0.2184,0.20419999999999994,97.54000000000003,115.42,101.66000000000004,0.524,0.1654,0.2538000000000001,0.2264,99.29999999999997,106.56000000000004,108.80000000000004,0.530857142857143,0.10157142857142862,0.2344285714285713,0.22028571428571425,96.08571428571427,116.14285714285714,102.62857142857146,0.5297142857142857,0.1682857142857142,0.23842857142857143,0.21385714285714288,98.58571428571427,105.91428571428575,109.02857142857142
TOR,1,31,102,86,1,20171223,PHI,0.465,0.15,0.171,0.271,102.5,99.5,83.9,0.456,0.199,0.163,0.163,102.5,83.9,99.5,0.5360000000000001,0.13566666666666669,0.3243333333333332,0.2706666666666667,97.40000000000003,119.96666666666664,106.9666666666666,0.5390000000000005,0.17999999999999994,0.2813333333333332,0.1563333333333332,101.83333333333336,104.36666666666672,108.70000000000003,0.5369999999999999,0.10679999999999998,0.28800000000000003,0.2294,97.56000000000004,120.04,104.26000000000002,0.5382,0.17839999999999998,0.2324000000000001,0.1934,98.95999999999997,103.96000000000004,105.80000000000004,0.5200000000000002,0.1111428571428572,0.2514285714285713,0.2208571428571428,97.14285714285712,114.5,101.6714285714286,0.5344285714285714,0.17314285714285707,0.25828571428571434,0.20214285714285715,98.52857142857142,106.70000000000005,110.08571428571429
TOR,0,32,93,98,0,20171226,DAL,0.38799999999999996,0.08800000000000001,0.28600000000000003,0.27,94.9,98.0,103.3,0.457,0.114,0.302,0.128,94.9,103.3,98.0,0.5243333333333334,0.14900000000000002,0.27599999999999986,0.2706666666666667,100.90000000000003,113.99999999999996,101.23333333333328,0.6019999999999998,0.10466666666666664,0.12433333333333325,0.15366666666666678,88.76666666666672,119.46666666666664,119.80000000000004,0.5331999999999999,0.12599999999999995,0.2812,0.22699999999999995,98.44000000000004,116.48,98.8,0.5564000000000001,0.10939999999999996,0.12879999999999994,0.14860000000000004,90.80000000000004,111.69999999999996,113.58,0.5134285714285716,0.11542857142857148,0.23942857142857127,0.23828571428571424,98.44285714285714,113.11428571428571,100.34285714285717,0.5388571428571427,0.10228571428571429,0.1417142857142857,0.14485714285714288,91.15714285714289,109.58571428571427,112.32857142857142
TOR,0,33,107,124,0,20171227,OKC,0.488,0.102,0.159,0.282,97.3,110.0,127.4,0.58,0.106,0.35700000000000004,0.264,97.3,127.4,110.0,0.4450000000000001,0.13699999999999998,0.2899999999999999,0.30566666666666675,98.76666666666672,104.23333333333328,99.13333333333328,0.574,0.1236666666666667,0.33733333333333343,0.2026666666666668,91.26666666666664,122.3,113.9666666666666,0.4921999999999999,0.12899999999999998,0.28600000000000003,0.27059999999999995,97.92000000000004,111.48,101.62000000000002,0.5635999999999999,0.1206,0.27480000000000004,0.19559999999999994,90.98000000000003,118.04,106.58000000000007,0.5054285714285716,0.11028571428571433,0.27099999999999985,0.2411428571428571,97.88571428571427,113.95714285714284,101.21428571428574,0.5420000000000003,0.12314285714285718,0.28928571428571415,0.17242857142857143,90.3142857142857,114.42857142857143,108.45714285714288
TOR,1,34,111,98,1,20171229,ATL,0.5,0.092,0.358,0.057,97.1,114.3,100.9,0.483,0.157,0.304,0.14800000000000002,97.1,100.9,114.3,0.4470000000000001,0.11333333333333336,0.20533333333333328,0.27433333333333343,98.23333333333339,102.49999999999996,104.86666666666662,0.5759999999999998,0.1276666666666666,0.2553333333333333,0.206,94.9333333333334,120.10000000000008,114.43333333333328,0.4897999999999999,0.1274,0.25460000000000005,0.2728,98.98000000000002,110.0,106.88000000000002,0.5429999999999999,0.12379999999999998,0.2536,0.22820000000000004,94.42000000000002,115.8,113.40000000000002,0.5060000000000002,0.11714285714285719,0.26442857142857124,0.24099999999999996,97.77142857142856,112.91428571428571,103.52857142857144,0.5385714285714286,0.1358571428571429,0.23171428571428573,0.22171428571428578,93.68571428571431,111.5,112.2857142857143
TOR,1,35,131,127,1,20180101,MIL,0.5710000000000001,0.102,0.154,0.297,97.3,121.9,118.2,0.5429999999999999,0.117,0.227,0.28,97.3,118.2,121.9,0.4586666666666668,0.094,0.2676666666666665,0.2030000000000001,96.4333333333334,107.4333333333333,110.5333333333333,0.5446666666666663,0.1353333333333334,0.19066666666666665,0.17033333333333325,94.30000000000004,108.03333333333336,108.0,0.4645999999999999,0.12099999999999995,0.27740000000000004,0.2512,98.14,107.4,105.14,0.5359999999999999,0.11200000000000003,0.17859999999999993,0.17799999999999996,94.57999999999993,110.08,110.03999999999996,0.49271428571428594,0.1198571428571429,0.27814285714285697,0.2417142857142857,97.7142857142857,111.67142857142856,105.2,0.5404285714285716,0.11671428571428574,0.18485714285714283,0.2124285714285714,95.92857142857143,111.77142857142857,111.85714285714286
TOR,0,36,124,115,1,20180103,CHI,0.5710000000000001,0.099,0.171,0.207,103.1,120.3,111.6,0.532,0.114,0.17600000000000002,0.172,103.1,111.6,120.3,0.5196666666666668,0.09866666666666668,0.2236666666666665,0.2120000000000001,97.23333333333339,115.39999999999998,115.49999999999996,0.5326666666666663,0.1140000000000001,0.2280000000000001,0.18500000000000005,98.13333333333334,114.7333333333333,113.19999999999996,0.4824,0.10679999999999996,0.2256,0.2353999999999999,97.82000000000002,108.73999999999998,106.74,0.5096,0.10619999999999996,0.21100000000000002,0.16820000000000007,99.76,109.31999999999996,105.66,0.502857142857143,0.11871428571428576,0.2549999999999998,0.24542857142857136,98.47142857142855,112.3142857142857,107.64285714285714,0.5154285714285715,0.11200000000000003,0.2067142857142856,0.1585714285714286,98.62857142857142,108.57142857142858,110.08571428571429
TOR,0,37,129,110,1,20180105,MIL,0.616,0.101,0.343,0.267,94.3,136.9,116.7,0.578,0.109,0.139,0.273,94.3,116.7,136.9,0.5473333333333336,0.09766666666666668,0.2276666666666665,0.18700000000000014,99.16666666666671,118.83333333333331,110.2333333333333,0.5713333333333329,0.12033333333333335,0.23199999999999998,0.2356666666666666,94.13333333333338,118.06666666666668,111.23333333333336,0.5036,0.09659999999999996,0.2256,0.2225999999999999,97.94000000000004,112.89999999999998,112.28000000000002,0.5648,0.13560000000000005,0.20259999999999995,0.22479999999999994,95.07999999999993,114.08,110.39999999999998,0.49500000000000016,0.11514285714285719,0.24457142857142838,0.2514285714285714,98.72857142857141,111.3142857142857,107.92857142857143,0.5528571428571428,0.11885714285714288,0.19057142857142856,0.2147142857142857,95.05714285714285,113.81428571428572,111.17142857142856
TOR,0,38,114,113,1,20180108,BRK,0.475,0.119,0.154,0.17800000000000002,104.0,99.3,98.5,0.45,0.125,0.204,0.23,104.0,98.5,99.3,0.5860000000000003,0.10066666666666667,0.2226666666666665,0.2570000000000001,98.23333333333339,126.36666666666666,115.49999999999996,0.4893333333333334,0.15299999999999989,0.21466666666666667,0.18499999999999986,94.06666666666668,99.73333333333336,99.0,0.5492000000000001,0.09919999999999994,0.237,0.2219999999999999,97.82000000000002,120.67999999999998,114.96000000000004,0.4997999999999999,0.14120000000000002,0.2114,0.2002,95.90000000000002,103.63999999999996,98.94,0.5141428571428573,0.10485714285714288,0.2345714285714284,0.23585714285714282,98.07142857142856,114.4142857142857,108.85714285714286,0.5062857142857143,0.13699999999999996,0.2157142857142857,0.17271428571428576,96.5,104.60000000000001,105.17142857142858
TOR,1,39,89,90,0,20180109,MIA,0.428,0.049,0.13699999999999998,0.133,91.0,97.7,98.8,0.423,0.114,0.4,0.08199999999999999,91.0,98.8,97.7,0.5540000000000003,0.10633333333333336,0.2226666666666665,0.21733333333333346,100.46666666666671,118.83333333333331,108.9333333333333,0.5389999999999998,0.10633333333333313,0.2323333333333335,0.1553333333333333,90.89999999999998,113.9333333333334,109.69999999999996,0.5466000000000001,0.10259999999999997,0.23600000000000002,0.20119999999999988,99.16000000000004,118.53999999999996,109.18000000000004,0.5102,0.0986,0.2372000000000001,0.18120000000000008,92.27999999999993,112.00000000000004,112.98000000000002,0.5155714285714287,0.10042857142857145,0.23214285714285696,0.22257142857142856,98.28571428571426,114.38571428571426,110.94285714285715,0.5062857142857142,0.1069999999999999,0.2591428571428572,0.17157142857142854,92.11428571428573,111.27142857142859,111.71428571428571
TOR,1,40,133,99,1,20180111,CLE,0.585,0.075,0.409,0.085,98.6,134.9,100.4,0.41600000000000004,0.081,0.16699999999999998,0.281,98.6,100.4,134.9,0.5063333333333335,0.08966666666666667,0.2113333333333332,0.1926666666666668,96.4333333333334,111.3,104.66666666666664,0.4970000000000001,0.12899999999999992,0.2133333333333334,0.19299999999999984,101.26666666666664,104.2,117.49999999999993,0.5322000000000001,0.09399999999999996,0.1918,0.21639999999999987,97.94000000000004,115.21999999999998,108.76000000000003,0.5162000000000001,0.1238,0.2084,0.235,99.67999999999996,109.33999999999996,114.47999999999998,0.5212857142857145,0.09485714285714289,0.21085714285714266,0.20299999999999999,97.72857142857141,114.34285714285713,110.3,0.4997142857142857,0.12257142857142851,0.2222857142857144,0.23871428571428582,96.85714285714282,107.8714285714286,114.89999999999999
TOR,1,41,125,127,0,20180113,GSW,0.527,0.085,0.341,0.29,96.6,129.4,131.5,0.636,0.06,0.091,0.29600000000000004,96.6,131.5,129.4,0.4960000000000002,0.081,0.2333333333333332,0.13200000000000012,97.86666666666672,110.63333333333333,99.23333333333328,0.5873333333333335,0.13566666666666666,0.22233333333333336,0.2146666666666667,96.70000000000003,116.83333333333331,114.39999999999992,0.535,0.08859999999999997,0.2428,0.17399999999999988,98.20000000000003,117.81999999999998,105.20000000000002,0.5744,0.12899999999999998,0.2222000000000001,0.22700000000000015,99.95999999999998,116.94,110.54,0.5351428571428573,0.09100000000000004,0.24657142857142839,0.17485714285714282,97.91428571428571,117.89999999999998,106.44285714285715,0.5950000000000001,0.12328571428571444,0.2150000000000001,0.22599999999999998,99.97142857142858,121.67142857142854,114.75714285714287
TOR,0,42,111,117,0,20180115,PHI,0.447,0.122,0.24,0.27399999999999997,107.1,103.7,109.3,0.531,0.177,0.238,0.38299999999999995,107.1,109.3,103.7,0.5133333333333335,0.06966666666666667,0.2956666666666665,0.16933333333333345,95.40000000000003,120.66666666666664,110.23333333333328,0.5303333333333338,0.13366666666666666,0.23033333333333314,0.247,97.20000000000003,113.33333333333336,101.70000000000007,0.5262,0.08579999999999996,0.2768,0.1905999999999999,96.90000000000002,119.64,109.18000000000002,0.5482000000000001,0.141,0.2342,0.2378,98.9,113.34,102.80000000000004,0.539,0.09000000000000004,0.24414285714285697,0.20814285714285713,97.84285714285714,120.05714285714284,110.81428571428572,0.5434285714285717,0.13757142857142854,0.2275714285714286,0.22985714285714293,98.44285714285715,112.54285714285716,104.51428571428569
TOR,1,43,96,91,1,20180117,DET,0.494,0.182,0.279,0.213,95.5,100.5,95.3,0.47700000000000004,0.129,0.229,0.08,95.5,95.3,100.5,0.5196666666666668,0.094,0.3299999999999998,0.2163333333333334,100.76666666666672,122.66666666666664,113.73333333333328,0.5523333333333335,0.1253333333333333,0.19900000000000004,0.09966666666666656,98.59999999999998,110.40000000000003,102.93333333333337,0.4924000000000001,0.08999999999999997,0.2562,0.1919999999999999,99.46000000000002,113.0,107.7,0.5456,0.1186,0.20259999999999995,0.15400000000000008,96.96000000000014,112.22,106.80000000000004,0.5212857142857144,0.09285714285714289,0.2564285714285713,0.20485714285714285,99.24285714285715,117.45714285714284,109.54285714285713,0.5265714285714286,0.1147142857142857,0.18085714285714297,0.15171428571428575,95.69999999999997,108.21428571428571,111.02857142857147
TOR,1,44,86,83,1,20180119,SAS,0.45299999999999996,0.125,0.188,0.106,92.8,92.7,89.5,0.368,0.107,0.293,0.17600000000000002,92.8,89.5,92.7,0.4893333333333336,0.12966666666666668,0.2866666666666664,0.2590000000000001,99.73333333333339,111.19999999999996,112.0333333333333,0.5163333333333331,0.1063333333333334,0.1610000000000001,0.226,94.43333333333337,109.83333333333343,97.73333333333328,0.4962000000000001,0.10259999999999997,0.2812,0.19899999999999987,97.76000000000003,113.24,107.06,0.5120000000000002,0.1218,0.16560000000000016,0.18240000000000006,94.82000000000004,105.26,99.10000000000002,0.5102857142857143,0.10471428571428576,0.2718571428571427,0.2057142857142857,98.15714285714286,114.62857142857142,107.2142857142857,0.522285714285714,0.12528571428571428,0.1775714285714285,0.18028571428571438,95.82857142857142,106.21428571428571,100.01428571428575
TOR,0,45,109,115,0,20180120,MIN,0.542,0.124,0.21600000000000005,0.22899999999999998,93.3,116.8,123.3,0.512,0.1,0.35700000000000004,0.395,93.3,123.3,116.8,0.4646666666666669,0.14300000000000002,0.2356666666666664,0.19766666666666674,98.46666666666674,98.96666666666664,98.0333333333333,0.5246666666666671,0.09233333333333332,0.2043333333333333,0.20100000000000007,93.80000000000004,113.60000000000002,116.33333333333331,0.5012000000000001,0.11779999999999995,0.2914,0.19359999999999986,98.12000000000003,112.24,105.2,0.5346000000000004,0.10280000000000004,0.2494,0.18920000000000012,93.95999999999998,115.31999999999996,111.44,0.48700000000000004,0.1081428571428572,0.24971428571428556,0.1827142857142857,97.94285714285715,108.31428571428572,103.32857142857141,0.5402857142857143,0.0915714285714286,0.2690000000000001,0.1838571428571428,94.1285714285714,119.08571428571426,109.35714285714286
TOR,0,46,108,93,1,20180124,ATL,0.517,0.145,0.255,0.18,102.5,105.3,90.7,0.431,0.136,0.231,0.128,102.5,90.7,105.3,0.4963333333333335,0.14366666666666664,0.2276666666666665,0.18266666666666675,93.86666666666677,103.3333333333333,102.69999999999996,0.4886666666666666,0.12299999999999993,0.2230000000000001,0.1436666666666667,95.26666666666672,103.46666666666674,103.36666666666662,0.4926,0.1276,0.2528,0.22239999999999988,97.06000000000002,108.62,109.78,0.5028,0.1346,0.231,0.16640000000000005,95.68000000000002,105.05999999999996,105.38000000000002,0.4965714285714286,0.1088571428571429,0.2585714285714284,0.19,96.41428571428571,110.81428571428572,106.87142857142854,0.5052857142857142,0.13442857142857148,0.24400000000000008,0.18228571428571438,96.45714285714288,106.57142857142856,105.02857142857145
TOR,1,47,93,97,0,20180126,UTA,0.426,0.097,0.302,0.126,95.3,97.6,101.8,0.47100000000000003,0.119,0.217,0.172,95.3,101.8,97.6,0.5040000000000002,0.13133333333333333,0.21966666666666645,0.17166666666666675,96.20000000000007,104.9333333333333,101.16666666666664,0.5083333333333329,0.14833333333333346,0.21200000000000005,0.2270000000000001,97.86666666666667,102.93333333333328,103.0666666666667,0.4906,0.1396,0.23559999999999995,0.20039999999999986,98.24,103.8,101.62,0.5377999999999995,0.13700000000000007,0.2306000000000001,0.21979999999999994,97.37999999999997,110.62000000000003,107.78,0.5092857142857143,0.12257142857142862,0.2754285714285713,0.1967142857142857,98.05714285714285,111.89999999999999,105.7142857142857,0.518714285714286,0.13585714285714276,0.2188571428571428,0.21699999999999986,95.67142857142858,107.50000000000004,109.54285714285712
TOR,1,48,123,111,1,20180128,LAL,0.565,0.12,0.279,0.207,103.7,118.7,107.1,0.484,0.117,0.241,0.253,103.7,107.1,118.7,0.4950000000000003,0.122,0.25766666666666643,0.17833333333333345,97.03333333333342,106.56666666666662,105.26666666666664,0.5236666666666663,0.07400000000000005,0.2716666666666668,0.209,96.56666666666663,118.73333333333336,109.53333333333336,0.4864,0.1346,0.24799999999999994,0.17079999999999984,95.88,102.58,100.12,0.5416000000000001,0.10479999999999992,0.22540000000000004,0.14019999999999996,95.24000000000004,111.73999999999992,108.74000000000004,0.48657142857142865,0.12571428571428575,0.260142857142857,0.2025714285714286,97.58571428571427,106.57142857142857,105.9142857142857,0.5229999999999999,0.10714285714285711,0.22685714285714273,0.1584285714285714,96.77142857142859,109.7285714285714,107.97142857142858
TOR,1,49,109,104,1,20180130,MIN,0.537,0.08,0.231,0.272,90.1,121.0,115.5,0.524,0.077,0.25,0.17600000000000002,90.1,115.5,121.0,0.5026666666666669,0.12066666666666664,0.27866666666666634,0.17100000000000007,100.50000000000007,107.19999999999996,99.86666666666662,0.485,0.08433333333333333,0.25366666666666665,0.19000000000000009,96.10000000000004,112.5,113.46666666666664,0.5006,0.1222,0.24799999999999994,0.16959999999999986,97.52,106.22,102.48,0.5074000000000003,0.08400000000000005,0.252,0.2294000000000001,96.54,116.85999999999996,117.8,0.49200000000000005,0.13071428571428578,0.25128571428571417,0.19071428571428575,98.6,105.04285714285716,102.42857142857142,0.5097142857142856,0.08985714285714289,0.2581428571428572,0.24499999999999997,95.34285714285714,116.39999999999998,118.95714285714284
TOR,0,50,119,122,0,20180201,WAS,0.602,0.161,0.2,0.22899999999999998,99.5,119.6,122.6,0.5760000000000001,0.142,0.333,0.282,99.5,122.6,119.6,0.5093333333333336,0.09900000000000002,0.27066666666666633,0.20166666666666674,96.36666666666677,112.43333333333328,108.13333333333328,0.5613333333333331,0.13966666666666672,0.2380000000000001,0.19866666666666666,98.0666666666667,117.09999999999997,109.23333333333336,0.5174000000000001,0.1132,0.2566,0.2027999999999998,96.98,111.88,107.68,0.5249999999999999,0.12999999999999998,0.2437999999999999,0.21500000000000008,96.32000000000002,112.11999999999998,110.32,0.5048571428571429,0.12471428571428578,0.24999999999999992,0.19042857142857145,96.17142857142856,107.51428571428572,103.3142857142857,0.521857142857143,0.14314285714285718,0.2367142857142857,0.22842857142857123,96.9571428571429,109.6285714285714,113.07142857142856
TOR,1,51,130,105,1,20180202,POR,0.561,0.053,0.34700000000000003,0.192,92.3,140.8,113.8,0.555,0.103,0.138,0.32899999999999996,92.3,113.8,140.8,0.5680000000000003,0.12033333333333335,0.2366666666666664,0.2360000000000001,97.76666666666678,119.76666666666661,115.06666666666662,0.5476666666666667,0.13133333333333327,0.2443333333333332,0.21400000000000005,96.86666666666662,115.29999999999997,102.20000000000003,0.5294000000000001,0.1206,0.2534,0.2027999999999998,98.22,112.44,107.54,0.5532000000000001,0.11899999999999995,0.22959999999999994,0.21680000000000005,95.70000000000003,116.9,107.73999999999994,0.5202857142857144,0.12171428571428579,0.23871428571428563,0.19271428571428575,96.74285714285713,110.24285714285715,107.21428571428571,0.5487142857142857,0.11814285714285713,0.24071428571428574,0.1941428571428572,94.84285714285717,116.9857142857143,106.89999999999998
